OlinkID,fa_6_nobs,fa_6_beta,fa_6_se,fa_6_pvalue,fa_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30531,1190,0.0025947974738409906,0.026646631882871256,0.9224427277750217,0.9582820262999,36.17648272767453,Q9H3T2,SEMA6C,Inflammation_II,Unique Protein
OID30532,1190,-0.04398187246252164,0.027048336187444295,0.10420706973946564,0.5107005773244968,43.05791012108196,Q15399,TLR1,Inflammation_II,Unique Protein
OID30533,1190,-0.03326594589047444,0.027218742061396125,0.22188761395035386,0.6171051337553609,99.23042616151963,Q9Y2X7,GIT1,Inflammation_II,Unique Protein
OID30534,1190,-0.01504298107902386,0.026084467039467634,0.5642505261955426,0.7757781223281144,53.23447214776997,P81534,DEFB103A_DEFB103B,Inflammation_II,Unique Protein
OID30535,1190,0.010883900761288182,0.02636838353562745,0.6798551614826737,0.8370752472678412,67.63077797141617,O43320,FGF16,Inflammation_II,Unique Protein
OID30536,1190,-0.021556519151214603,0.02714390168654651,0.42726399541917515,0.7055862757107136,66.26620067725742,P52630,STAT2,Inflammation_II,Unique Protein
OID30537,1190,-0.010881145045564377,0.026287669544241048,0.6790037868015915,0.8370752472678412,111.38917551228984,P20701,ITGAL,Inflammation_II,Unique Protein
OID30538,1190,-0.04507528940533601,0.02728294677660457,0.09877219817881912,0.506871336854732,80.46619599023552,Q86UE4,MTDH,Inflammation_II,Unique Protein
OID30539,1190,-0.06609141671908113,0.0274780832187564,0.016315233017321115,0.24275962502968756,59.22421246173829,Q96PL5,ERMAP,Inflammation_II,Unique Protein
OID30540,1190,-0.00467954638375094,0.028067562822579117,0.8676155517610064,0.9361384087134017,47.76928324857398,O60500,NPHS1,Inflammation_II,Unique Protein
OID30541,1190,-0.035146095227210114,0.02626599797885541,0.18112748868645026,0.5878264561598976,49.180136195572864,Q8WV28,BLNK,Inflammation_II,Unique Protein
OID30542,884,-0.08577827716759076,0.03389858407660774,0.011566936367068069,0.21239727782135678,203.61050869354474,P48546,GIPR,Inflammation_II,Unique Protein
OID30543,1190,-0.03330347417073314,0.028796492180156716,0.24770647944076732,0.6231092072813037,55.25997168700321,P09564,CD7,Inflammation_II,Unique Protein
OID30544,844,0.0019310293727749011,0.030578281948700436,0.9496619445126961,0.9736639807036928,28.56312960546105,P11487,FGF3,Inflammation_II,Unique Protein
OID30545,1190,-0.03379030647806998,0.026909288519767715,0.20946954729124878,0.6070352338748191,64.34011143882438,Q15223,NECTIN1,Inflammation_II,Unique Protein
OID30546,1190,-0.03145949576311576,0.02713934477124899,0.2466160830730565,0.6231092072813037,45.86524289446988,P23743,DGKA,Inflammation_II,Unique Protein
OID30548,1190,-0.009671392917450077,0.027143598030594396,0.721676155648475,0.8603015509626805,50.35771753558323,O75688,PPM1B,Inflammation_II,Unique Protein
OID30549,1190,-0.016719695928750573,0.027227033345434536,0.5392781395372672,0.7610809068715525,43.12223525437211,Q16643,DBN1,Inflammation_II,Unique Protein
OID30550,1190,-0.016187221307879373,0.02676914109291725,0.5454967450498474,0.7655147277391313,36.99245144726284,Q5T2W1,PDZK1,Inflammation_II,Unique Protein
OID30551,1190,-0.044531277289310285,0.02691187387364953,0.09825024653653198,0.506871336854732,49.42273755640241,Q9NZH8,IL36G,Inflammation_II,Unique Protein
OID30552,1190,-0.018659599256530834,0.02719102535794547,0.492696125129207,0.7405484666780392,27.946496330290582,Q5QGZ9,CLEC12A,Inflammation_II,Unique Protein
OID30553,1190,-0.030717288665534734,0.029348499494085675,0.2954807407119959,0.636837980282885,51.222114224485004,P32927,CSF2RB,Inflammation_II,Unique Protein
OID30554,1190,-0.06589761185684424,0.029800671274318725,0.02720795446267371,0.3099896691554029,66.57326199584163,P49765,VEGFB,Inflammation_II,Unique Protein
OID30555,1190,-0.025266662469569205,0.027174882603883625,0.3526754885223493,0.6622888272230975,92.44777742445937,Q9BV40,VAMP8,Inflammation_II,Unique Protein
OID30556,1190,-0.019196197990272102,0.02705210569285825,0.47809210107390354,0.7328071376187835,61.92383732885289,Q15762,CD226,Inflammation_II,Unique Protein
OID30557,1190,-0.03220450906051168,0.02726220935559073,0.23772693309067086,0.6212489686356768,118.02336785054979,P06730,EIF4E,Inflammation_II,Unique Protein
OID30559,1190,-0.051171241323920695,0.027013933989352878,0.05843611812440443,0.4076581701136853,73.25831135024782,Q02880,TOP2B,Inflammation_II,Unique Protein
OID30560,1190,-0.02705121169699094,0.02716030600432981,0.31946278863537614,0.6516163889382172,90.21670118990194,O15400,STX7,Inflammation_II,Unique Protein
OID30561,1190,-0.02103670950201093,0.02715515049208616,0.43868080528881837,0.710532188754105,67.7626612290181,Q9H7Z7,PTGES2,Inflammation_II,Unique Protein
OID30564,1190,-0.10513607790085293,0.027968852374599316,1.78928543285416e-4,0.02752674379069847,41.64327714245225,O60437,PPL,Inflammation_II,Unique Protein
OID30565,1190,0.012650533034459822,0.029340911472189,0.6664332596535019,0.832693979450681,43.94976942455416,O95157,NXPH3,Inflammation_II,Unique Protein
OID30566,1190,-0.05287770371918785,0.026264521280989328,0.04431282006268,0.3765727476033098,14.610273886830981,P06213,INSR,Inflammation_II,Unique Protein
OID30567,1190,-0.027705246640323224,0.026909776518683957,0.30342764267350314,0.641505283348708,98.70088567001243,P11234,RALB,Inflammation_II,Unique Protein
OID30568,1190,-0.03642334998940377,0.027050297182685326,0.17839884862493408,0.5878264561598976,80.85434788919828,P49757,NUMB,Inflammation_II,Unique Protein
OID30569,1190,-0.018003625056172288,0.027508374774247495,0.5129316771737507,0.7477801957001861,75.90843028252388,Q8N556,AFAP1,Inflammation_II,Unique Protein
OID30570,1190,0.0349088136500588,0.026750397809714048,0.19215349811483542,0.5943352750023918,40.086785962865115,P17301,ITGA2,Inflammation_II,Unique Protein
OID30571,1190,0.04763435967992793,0.027863081828108236,0.08760564759572556,0.4919662844790267,31.701688388380568,Q02952,AKAP12,Inflammation_II,Unique Protein
OID30572,1190,0.039856347231901984,0.027645448277309942,0.1496537805862416,0.572868253629371,30.020287093459224,Q4VCS5,AMOT,Inflammation_II,Unique Protein
OID30573,1190,-0.01423118981197612,0.027184194158129633,0.6007180548262592,0.7942016519311672,66.58554686279129,P30101,PDIA3,Inflammation_II,Unique Protein
OID30574,1190,-0.008127672079097727,0.02759949408410179,0.7684382376304325,0.8802689497482185,29.957918714906956,P10912,GHR,Inflammation_II,Unique Protein
OID30575,1190,-0.007262889026455496,0.028283790927652708,0.7973886144012863,0.8971389222074518,41.68853493447528,O95393,BMP10,Inflammation_II,Unique Protein
OID30576,1190,-0.03405297231252986,0.02989442507718534,0.2548897839251021,0.6234668103875091,36.30712624292911,Q9UGN4,CD300A,Inflammation_II,Unique Protein
OID30577,1190,-0.05885804630007915,0.029197688242406216,0.04404276202191777,0.3765727476033098,22.65772646112992,Q96QR1,SCGB3A1,Inflammation_II,Unique Protein
OID30578,1190,-0.030050806298034555,0.027121513239470475,0.26808529001793957,0.6279249187017687,94.89312489868352,P30040,ERP29,Inflammation_II,Unique Protein
OID30579,1190,-0.05275295719002047,0.02749362498534914,0.05525942827869705,0.39981017044215716,36.726829095913935,Q9ULI3,HEG1,Inflammation_II,Unique Protein
OID30580,1190,-0.016134261389063487,0.027471204923182616,0.5571044576291128,0.7723219557319182,75.74572906431898,Q8TEA8,DTD1,Inflammation_II,Unique Protein
OID30581,1190,0.021823778097503594,0.028086054587495902,0.43729558070086316,0.7093312887839196,51.60601777241302,P01037,CST1,Inflammation_II,Unique Protein
OID30582,1190,0.03796983130710569,0.02965854860440358,0.20071549146426992,0.6035919563272233,37.956384044926295,Q9H7Y0,DIPK2B,Inflammation_II,Unique Protein
OID30583,1190,0.053040733941514845,0.028028389573595942,0.058683615380639306,0.4084100184704969,35.736302280229324,Q9BRK3,MXRA8,Inflammation_II,Unique Protein
OID30584,1190,-0.023808299338528877,0.027315551712588506,0.3836029421992003,0.6781906920705825,67.17784116428412,O76074,PDE5A,Inflammation_II,Unique Protein
OID30585,1190,-0.004480646928721022,0.02693744972094089,0.8679216858068145,0.9361384087134017,39.821594248965084,P22303,ACHE,Inflammation_II,Unique Protein
OID30586,1190,-0.021207976877362585,0.026554614810780287,0.4246514492859875,0.7041027491052271,46.51902833361172,Q9BX67,JAM3,Inflammation_II,Unique Protein
OID30587,1190,-0.008079469441434837,0.027340866696341528,0.7676572324286113,0.8802689497482185,34.74705121257969,P20908,COL5A1,Inflammation_II,Unique Protein
OID30588,1190,-0.0771517881114991,0.02756639206802085,0.0052135522592415984,0.1465308966707999,34.84882630715628,Q6QNK2,ADGRD1,Inflammation_II,Unique Protein
OID30589,1190,-0.04268086548133351,0.0295538550746044,0.148956356035486,0.572868253629371,40.45659476139119,Q02223,TNFRSF17,Inflammation_II,Unique Protein
OID30590,1190,-0.03146542505636879,0.027140694188760004,0.24655057210737547,0.6231092072813037,94.16080058184222,Q8NEU8,APPL2,Inflammation_II,Unique Protein
OID30591,1190,-0.01664734099118815,0.027135820060013218,0.5396760226162571,0.7610809068715525,36.428188967320466,Q9BUH6,PAXX,Inflammation_II,Unique Protein
OID30592,1190,-0.0026513069512684377,0.026567229623859445,0.9205231532756026,0.9579521010568246,46.39318899949447,Q8NDA2,HMCN2,Inflammation_II,Unique Protein
OID30593,1190,-0.004648282686605319,0.029793043063924145,0.876044726077795,0.9393456246496722,44.38427444463374,Q9HCU4,CELSR2,Inflammation_II,Unique Protein
OID30594,884,-0.03408458872806796,0.03138997117122847,0.2778484239619564,0.6302495030273814,34.77974095074138,P06280,GLA,Inflammation_II,Unique Protein
OID30595,1190,8.486637707536551e-4,0.028896921862583833,0.976575545162175,0.9884107751070074,29.242922049732474,Q9BUN1,MENT,Inflammation_II,Unique Protein
OID30596,1190,-0.025723082481772342,0.027442868789158626,0.34877987101638575,0.6598599113144955,72.46397691665811,Q9H939,PSTPIP2,Inflammation_II,Unique Protein
OID30597,1190,-0.016511190308558847,0.027201652607283782,0.5439730744255481,0.7642774239924911,36.8503484377045,Q8TDQ7,GNPDA2,Inflammation_II,Unique Protein
OID30598,1190,-0.03826778472879004,0.028908417217367473,0.18583983673380472,0.5900017328250979,31.53464529974071,P55083,MFAP4,Inflammation_II,Unique Protein
OID30599,1190,-0.02238942598791569,0.027663578463686,0.41847919071703554,0.7005811423057817,44.23497110043436,Q9NS98,SEMA3G,Inflammation_II,Unique Protein
OID30600,1190,0.018599672622249847,0.028039263713246117,0.5072401559549027,0.7462708357992527,94.53715504453736,P04406,GAPDH,Inflammation_II,Unique Protein
OID30601,1190,-0.03197853232161983,0.027884672908547726,0.25169139273434515,0.6231092072813037,68.02202931834857,P04090,RLN2,Inflammation_II,Unique Protein
OID30602,1190,-0.028527971675841788,0.026529267686892465,0.2824429139342039,0.6308434998221191,50.111203084120085,Q5TDH0,DDI2,Inflammation_II,Unique Protein
OID30603,1190,-0.015629009113100393,0.02684092555119263,0.5604876377559528,0.7723589341804362,55.9975186931301,P06132,UROD,Inflammation_II,Unique Protein
OID30604,1190,-0.04087921779770814,0.027825673701222603,0.14206758516504367,0.5641073617050206,32.32210163634819,Q99574,SERPINI1,Inflammation_II,Unique Protein
OID30605,1190,-0.027474779370457628,0.026938821977051795,0.3079875013187514,0.6445742697855471,48.86802982326263,P27348,YWHAQ,Inflammation_II,Unique Protein
OID30606,1190,-0.015085035995413356,0.02738905523516011,0.5818966338048688,0.7864349078817274,36.3026181090801,Q9UI42,CPA4,Inflammation_II,Unique Protein
OID30607,1190,-0.060757827443718826,0.029315892620419358,0.03843389703909919,0.35664216204853,44.98246398466315,Q16378,PRR4,Inflammation_II,Unique Protein
OID30608,1190,-0.007503456876446625,0.026725928973314512,0.7789470845029819,0.8844257663420315,34.38929545256633,Q6P5S2,LEG1,Inflammation_II,Unique Protein
OID30609,1190,-0.03442235869755795,0.027212335264881773,0.20613790917646538,0.6067886289252853,64.17543248077112,O43399,TPD52L2,Inflammation_II,Unique Protein
OID30610,1190,-0.0646594623954394,0.02638029747645608,0.014388479857860218,0.23099670697088617,23.202404902509812,P61457,PCBD1,Inflammation_II,Unique Protein
OID30611,1190,-0.032475451653036606,0.027253295170741404,0.23365202154888268,0.6211929519650191,40.21678535357816,P40197,GP5,Inflammation_II,Unique Protein
OID30612,1190,-0.028596204748390835,0.026354353277550844,0.27811456375150195,0.6302495030273814,36.5654751984012,P00325,ADH1B,Inflammation_II,Unique Protein
OID30613,884,-0.012751983782656021,0.0319201649496165,0.6896254684695433,0.8433700743721059,37.41966052906891,O75190,DNAJB6,Inflammation_II,Unique Protein
OID30614,1190,-0.05472762013425251,0.027102601936515376,0.0436847224029549,0.3765727476033098,37.536591454981895,Q5JS37,NHLRC3,Inflammation_II,Unique Protein
OID30615,1190,-0.07365413182121326,0.027358568712381157,0.00719933190705772,0.17303721734057848,36.191430729153296,Q8N8U9,BMPER,Inflammation_II,Unique Protein
OID30616,1190,-0.019308776585858983,0.02696820021317691,0.4741436617112692,0.7313572153994933,77.12476071847841,O75347,TBCA,Inflammation_II,Unique Protein
OID30617,1190,-0.03568113521351949,0.026438517441482103,0.1774071154258524,0.5878264561598976,32.94488393836596,P04083,ANXA1,Inflammation_II,Unique Protein
OID30618,1190,-0.0477230629564509,0.02747772798914499,0.08268552267516192,0.48434826208316295,35.40792123871914,Q9BXJ0,C1QTNF5,Inflammation_II,Unique Protein
OID30619,1190,-0.0957527468557334,0.02729249216868897,4.6781929473060506e-4,0.04508089388245545,41.45026097190469,Q96HD1,CRELD1,Inflammation_II,Unique Protein
OID30620,1190,0.009594528067855013,0.027559377431594232,0.7277970726151655,0.8631991920641726,37.724795148901244,P0C862,C1QTNF9,Inflammation_II,Unique Protein
OID30621,1190,-0.024268180623331696,0.02709970971635918,0.3706951113024832,0.6738444094136558,81.18190561496851,Q13976,PRKG1,Inflammation_II,Unique Protein
OID30622,1190,6.727031253008628e-4,0.029044237119098672,0.9815255080332588,0.991703788448398,43.41814028278883,P54764,EPHA4,Inflammation_II,Unique Protein
OID30623,1190,-0.031039583886119874,0.02704755343120723,0.25136961362560917,0.6231092072813037,58.005747676210376,Q9P2T1,GMPR2,Inflammation_II,Unique Protein
OID30624,1190,-0.016629710327183633,0.02680236644861057,0.5350771044000502,0.7592380466802654,57.38333433660823,P50502,ST13,Inflammation_II,Unique Protein
OID30625,1190,-0.03592689052746401,0.030023689028594317,0.2316962026967016,0.621011928841924,39.70647586637867,P09529,INHBB,Inflammation_II,Unique Protein
OID30626,1150,-0.031694634539097793,0.0266271649875246,0.2341720234137147,0.6211929519650191,21.825893199022154,A2VDF0,FUOM,Inflammation_II,Unique Protein
OID30627,1190,-0.046069008060231384,0.030204984091764264,0.12747461422218492,0.5410459387191174,40.49789938639382,P20155,SPINK2,Inflammation_II,Unique Protein
OID30628,1190,0.048277855171501315,0.027761948668249024,0.08229709657730486,0.4834500549139947,35.639702674732725,P14091,CTSE,Inflammation_II,Unique Protein
OID30629,1190,-0.03168788832877149,0.02713110604756091,0.24306158213578966,0.6212489686356768,50.485453961125636,Q6P589,TNFAIP8L2,Inflammation_II,Unique Protein
OID30630,1190,-0.01982812211928859,0.0271048400168031,0.46459831047000677,0.7258262220758043,72.53787546408496,O14745,SLC9A3R1,Inflammation_II,Unique Protein
OID30631,1190,-0.06036078327886802,0.027983006411282263,0.031203423238592137,0.3244710823550658,35.50646273864295,P30047,GCHFR,Inflammation_II,Unique Protein
OID30632,1190,-0.027409737651802078,0.026941395483706884,0.30917981712747594,0.6445742697855471,43.98221193589052,Q53FA7,TP53I3,Inflammation_II,Unique Protein
OID30633,1190,-0.025879867988247554,0.02789626006582876,0.3537438066944064,0.6627370140656138,34.33495735891922,Q5VTT5,MYOM3,Inflammation_II,Unique Protein
OID30634,1190,-0.0587811140746345,0.02659060343496291,0.027255335262722728,0.3099896691554029,44.21955793388504,Q8IUZ5,PHYKPL,Inflammation_II,Unique Protein
OID30635,1190,-0.0810017776078765,0.026514363056060065,0.0023010697983681296,0.09473277493845131,27.84577626939794,P52758,RIDA,Inflammation_II,Unique Protein
OID30636,1190,-0.028948558559471788,0.026599348602345443,0.27667720846439725,0.6302495030273814,49.675710704748546,Q96A49,SYAP1,Inflammation_II,Unique Protein
OID30637,1190,-0.030081996249654908,0.027099294369959226,0.26719727321537773,0.6279249187017687,47.128755724805885,Q9NQ48,LZTFL1,Inflammation_II,Unique Protein
OID30638,1190,-0.026816013820744524,0.02688937521035977,0.31883743385825,0.6516163889382172,40.24694294056403,O96007,MOCS2,Inflammation_II,Unique Protein
OID30639,1190,-0.028208802159262775,0.026748449163064816,0.2918264720667018,0.6342263678851502,42.2174612432904,Q8NHV1,GIMAP7,Inflammation_II,Unique Protein
OID30640,1190,-0.014561656725995313,0.02666713281020315,0.5851331871028154,0.7878140515437722,39.08313480758604,Q96AJ9,VTI1A,Inflammation_II,Unique Protein
OID30641,1190,0.006766191260371337,0.027189870933651848,0.8035204221489993,0.8998813003607377,39.649147199104625,P21854,CD72,Inflammation_II,Unique Protein
OID30642,1190,-0.025510335844404368,0.026784496961917037,0.34107475756052286,0.6580768531776532,52.530903791210804,P07311,ACYP1,Inflammation_II,Unique Protein
OID30643,1190,-0.04186592192690496,0.027107727155033207,0.1227533614612053,0.5404251665764965,35.13579649113166,Q9UK23,NAGPA,Inflammation_II,Unique Protein
OID30644,884,-0.03530803175126887,0.03222687683319514,0.2735527558233099,0.6297336194975349,32.81072082171296,Q9NRS6,SNX15,Inflammation_II,Unique Protein
OID30645,1190,-0.020011610832070516,0.02689504680077645,0.4569867139947026,0.7193453299464314,141.68346970972803,P37840,SNCA,Inflammation_II,Unique Protein
OID30646,1190,0.01250313159264806,0.027892998105955934,0.6540527495203348,0.8236950395725715,40.831918470709795,P22455,FGFR4,Inflammation_II,Unique Protein
OID30647,1190,-0.02664427030891298,0.02703564696767286,0.32456927623428833,0.6520384841462713,64.14789666934723,Q15276,RABEP1,Inflammation_II,Unique Protein
OID30648,1190,0.02384780267347019,0.02715376109986265,0.37998691597569756,0.6764322505462631,39.50986365076579,Q6FHJ7,SFRP4,Inflammation_II,Unique Protein
OID30649,1190,-0.035949913224728694,0.027140004130646815,0.18555754021279972,0.5900017328250979,65.14292776036312,Q9HB71,CACYBP,Inflammation_II,Unique Protein
OID30650,1190,-0.03793650302372431,0.0322936571305001,0.24033798691876077,0.6212489686356768,40.48673968553981,O60279,SUSD5,Inflammation_II,Unique Protein
OID30651,1190,-0.001386507722035318,0.027303977798134992,0.9595090944975619,0.9775688683221937,41.9518751966471,A6NC86,PINLYP,Inflammation_II,Unique Protein
OID30652,1190,-0.01435931716015297,0.02733832004472881,0.5995116964314965,0.7935319854493108,36.46729994154892,P49862,KLK7,Inflammation_II,Unique Protein
OID30653,1190,-0.047980432363743684,0.027436816668514448,0.08059281075895158,0.4817439383403179,59.31963460796352,Q92619,ARHGAP45,Inflammation_II,Unique Protein
OID30654,1190,-0.017676527009293362,0.02693773650198283,0.5118239733528216,0.7471013821170842,45.96740798362152,Q04323,UBXN1,Inflammation_II,Unique Protein
OID30655,1190,-0.0229190172604141,0.026820455686308958,0.39298239032339866,0.6839244659008498,74.90438423687563,P35611,ADD1,Inflammation_II,Unique Protein
OID30656,1190,-0.022152512308017753,0.027144424533697684,0.4146090397669604,0.6988414217728787,65.34426070184772,Q8N0X7,SPART,Inflammation_II,Unique Protein
OID30657,1190,-0.033123856082373074,0.027264688883348955,0.22464789049569137,0.6174374751648805,61.243410180087665,P32321,DCTD,Inflammation_II,Unique Protein
OID30658,1190,-0.03283932965587121,0.027166670021414728,0.2269786028032623,0.6180971831926859,54.62744500624268,P56192,MARS1,Inflammation_II,Unique Protein
OID30659,1190,-0.026899649800978424,0.026907340543766887,0.3176541551238452,0.6516163889382172,55.42197854342324,Q6GMV3,PTRHD1,Inflammation_II,Unique Protein
OID30660,1190,0.05037856649119833,0.02781336532290068,0.07034782115014282,0.44473047697817614,34.71370779990847,O15335,CHAD,Inflammation_II,Unique Protein
OID30661,1190,-0.0088560584655836775,0.02652170615636565,0.738501341329866,0.8659674194784114,45.793159318777434,P25686,DNAJB2,Inflammation_II,Unique Protein
OID30662,1190,-0.014601672126408305,0.02632189346974844,0.579181328794788,0.784498157584414,37.71035681469074,Q58EX2,SDK2,Inflammation_II,Unique Protein
OID30663,1190,-0.02812672825896377,0.026954890073189967,0.2969428802668031,0.6375269781031554,84.24865191547804,Q86SX6,GLRX5,Inflammation_II,Unique Protein
OID30664,1190,-0.01543350306117613,0.027357284649245077,0.572762154069892,0.7817825627020584,84.20679807345068,Q9Y4D1,DAAM1,Inflammation_II,Unique Protein
OID30665,1190,-0.03909847636757136,0.026758146702529798,0.1442326477853089,0.5641073617050206,63.57492495425626,Q6UX06,OLFM4,Inflammation_II,Unique Protein
OID30666,1190,-0.06129799970905427,0.03418498293147548,0.07320914940604735,0.45626938958182606,28.22509753033802,P01210,PENK,Inflammation_II,Unique Protein
OID30667,1190,-0.003747205209028437,0.026683519062495626,0.8883431201881081,0.9426634493538428,105.36098155614167,P0DML2,CSH1,Inflammation_II,Unique Protein
OID30668,1190,-0.043250106802746734,0.026902583064072533,0.10817844781668502,0.515550015919626,27.443893995636408,P32119,PRDX2,Inflammation_II,Unique Protein
OID30669,1190,-0.02089656056229998,0.02646869311408525,0.42998913566894803,0.7059096857624411,15.136619564145029,P40925,MDH1,Inflammation_II,Unique Protein
OID30670,1190,-0.02615445727954234,0.026785206782538533,0.3290412092527245,0.6521380639964443,44.62702010299762,P10599,TXN,Inflammation_II,Unique Protein
OID30671,1190,-0.011662473777483131,0.02870702218743076,0.6846264116824121,0.8397756679567904,67.88835648289022,P0DN86,CGB3_CGB5_CGB8,Inflammation_II,Unique Protein
OID30672,1190,-0.13187868098434005,0.03246241483121798,5.176237273615202e-5,0.011638570423674796,28.162308398561287,P07998,RNASE1,Inflammation_II,Unique Protein
OID30673,1190,0.03518600179721415,0.026167063362914696,0.17899145483162612,0.5878264561598976,58.03278650164639,P04114,APOB,Inflammation_II,Unique Protein
OID30674,1190,-0.025203918683670064,0.0271606865584457,0.3536205482329715,0.6627370140656138,57.27646954710014,Q92686,NRGN,Inflammation_II,Unique Protein
OID30675,1190,-0.013890004234145329,0.027338451161431146,0.6114953388381301,0.8002950267012954,214.15707443481776,P16442,ABO,Inflammation_II,Unique Protein
OID30676,1190,0.025050909502080356,0.028572598280582676,0.38080340349011177,0.6770610391737206,45.37094966927174,Q6UXB8,PI16,Inflammation_II,Unique Protein
OID30677,1190,-0.03932237542696469,0.027952470355976755,0.15976276800093617,0.577775404219513,62.16817795281933,P04180,LCAT,Inflammation_II,Unique Protein
OID30678,1190,-0.016897561779305393,0.02677255283392538,0.5280633012728418,0.7559057718010628,44.46239582065331,Q0ZGT2,NEXN,Inflammation_II,Unique Protein
OID30679,1190,-0.016535068675724657,0.029546502205163753,0.5758391575427751,0.7817825627020584,46.82555256438267,P07307,ASGR2,Inflammation_II,Unique Protein
OID30680,1190,-0.032643148077895846,0.027342898393960723,0.23277945148685608,0.6211929519650191,46.77353627196631,P06744,GPI,Inflammation_II,Unique Protein
OID30681,1190,-0.022909212042663534,0.027151531679439917,0.3989782161316371,0.6904066801109369,65.65748606137227,P07333,CSF1R,Inflammation_II,Unique Protein
OID30682,1190,-0.02529403922203288,0.027061038945186532,0.35013284368468567,0.66085501039837,89.40206439119146,Q86YW5,TREML1,Inflammation_II,Unique Protein
OID30683,1190,-0.019883424798924285,0.027849599873533762,0.4753950235950264,0.7315295073664272,51.09140499822749,P08294,SOD3,Inflammation_II,Unique Protein
OID30684,1190,-0.03856838499314919,0.027047982889347472,0.15415503353958696,0.572868253629371,48.337307874534666,P00742,F10,Inflammation_II,Unique Protein
OID30685,1190,0.05462657152554004,0.02811201014932673,0.0522329055276537,0.3904759642822721,65.13055147784573,P04278,SHBG,Inflammation_II,Unique Protein
OID30686,1190,-0.023590004266153125,0.026506962244855697,0.37367174460940755,0.6743914378771135,296.18783150164865,P02652,APOA2,Inflammation_II,Unique Protein
OID30687,1190,-0.04286248706111802,0.027565266229343983,0.12022764997072048,0.5340113511169238,32.115765787191044,P20061,TCN1,Inflammation_II,Unique Protein
OID30688,1190,0.010468974533208308,0.02663331778469887,0.6943329050741242,0.8463867374644292,42.043497437421436,P12955,PEPD,Inflammation_II,Unique Protein
OID30689,1190,-0.10936441764734474,0.03209186916822649,6.768739312462709e-4,0.053980519330629556,40.339789114263894,Q93091,RNASE6,Inflammation_II,Unique Protein
OID30690,1190,-0.002225748510745243,0.027928670599461906,0.9364941379034049,0.9665862871086344,67.88443019779534,O00602,FCN1,Inflammation_II,Unique Protein
OID30691,1190,-0.031806436852041584,0.03035869199529529,0.29499729320389734,0.636837980282885,33.08846586618987,O43493,TGOLN2,Inflammation_II,Unique Protein
OID30692,1190,-0.03397508915553918,0.027305300472983154,0.2136487584705264,0.6109344283039124,71.09200465482563,P50552,VASP,Inflammation_II,Unique Protein
OID30693,1190,-0.003330857204946244,0.026918917500564896,0.9015448851616945,0.9489433558975993,50.96098485171356,P16233,PNLIP,Inflammation_II,Unique Protein
OID30694,1190,-0.04472303809596608,0.027512058409384095,0.10430661808509221,0.5107005773244968,46.625836782532005,P22897,MRC1,Inflammation_II,Unique Protein
OID30696,1190,0.025974575596746513,0.026429357587863234,0.32591135337478117,0.6521380639964443,31.10380543227429,P12821,ACE,Inflammation_II,Unique Protein
OID30697,1190,-0.026453098511603775,0.026757279025666224,0.32304630982841576,0.6516163889382172,68.10167107993831,P17927,CR1,Inflammation_II,Unique Protein
OID30698,1190,-0.02125908839261488,0.02644414164161656,0.42160288324950734,0.7019164770724281,137.75459483346347,P02748,C9,Inflammation_II,Unique Protein
OID30699,1190,-0.0038212158897135183,0.02712396239677892,0.8879890591277854,0.9426634493538428,60.96090674705654,P0DJD7,PGA4,Inflammation_II,Unique Protein
OID30700,1190,-0.00830410672375326,0.02622164254819838,0.7515356792306005,0.8727607431033155,49.46928216124872,P00390,GSR,Inflammation_II,Unique Protein
OID30701,1190,0.06584667997494818,0.033337274688066146,0.04848237316068687,0.3842042672414421,63.08711133195637,Q13790,APOF,Inflammation_II,Unique Protein
OID30702,1190,-0.07695497245414692,0.028061312557482614,0.006191864242801945,0.16305242506045123,45.85176267953174,Q08830,FGL1,Inflammation_II,Unique Protein
OID30703,1190,-0.004130452947678152,0.02654173193678422,0.8763583709954349,0.9393456246496722,67.06935791207201,P09172,DBH,Inflammation_II,Unique Protein
OID30704,1190,-0.007114240640077004,0.029369975964288152,0.8086453967417115,0.9028535120993212,50.687315448186546,P27169,PON1,Inflammation_II,Unique Protein
OID30705,1190,-0.10292972580119941,0.030452233651254643,7.484931512635079e-4,0.053980519330629556,64.20714784473488,P34096,RNASE4,Inflammation_II,Unique Protein
OID30706,1190,0.007732171198041586,0.026158559864404535,0.7675963996123566,0.8802689497482185,72.78231284247772,P02765,AHSG,Inflammation_II,Unique Protein
OID30707,1190,-0.007830496636247143,0.02736159125679103,0.7747862015276024,0.8836129797367077,33.34499774227177,P0DUB6_P0DTE7_P0DTE8,AMY1A_AMY1B_AMY1C,Inflammation_II,Unique Protein
OID30708,1190,-0.0770960972397775,0.0306571506369136,0.012042877331924415,0.21436464825249849,76.59183584930517,O14791,APOL1,Inflammation_II,Unique Protein
OID30709,1190,0.03233996781059383,0.026182759960233205,0.2170162558598561,0.6124099075080215,79.57394509436057,P01019,AGT,Inflammation_II,Unique Protein
OID30710,1190,0.004684927383448999,0.027054881007018854,0.8625523855538991,0.9339469386900144,52.700676360264055,Q01459,CTBS,Inflammation_II,Unique Protein
OID30711,1190,0.023367031177162784,0.02729568901881049,0.39213294033752244,0.6839244659008498,51.49167201207806,O95497,VNN1,Inflammation_II,Unique Protein
