OlinkID,fa_1_nobs,fa_1_beta,fa_1_se,fa_1_pvalue,fa_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20335,1187,0.013200279128411131,0.02687780658174993,0.623431956141347,0.7741255768059293,55.27227903602584,P02452,COL1A1,Cardiometabolic,Unique Protein
OID20336,1187,-0.06932561020223874,0.0269026247469407,0.010089933972649323,0.04858793575297194,45.95241713054071,Q13867,BLMH,Cardiometabolic,Unique Protein
OID20337,1187,-0.04084448061504266,0.02717049936575854,0.13303924446134316,0.2771729946974384,49.99776223142749,P42785,PRCP,Cardiometabolic,Unique Protein
OID20338,850,-0.09241256982480538,0.0323179530764499,0.004348719582687354,0.03055602726008446,13.30738900879499,O75594,PGLYRP1,Cardiometabolic,Unique Protein
OID20339,1187,-0.03982004921612584,0.030152756272345715,0.18688839807194102,0.35556106889737515,50.48543454875715,P13987,CD59,Cardiometabolic,Unique Protein
OID20340,1187,0.017017635300888154,0.02727055120537302,0.532729176976879,0.7053422803496774,54.55911966917141,P19961,AMY2B,Cardiometabolic,Unique Protein
OID20341,1187,-0.03523674257448905,0.02794734695668784,0.20762182630018217,0.38096584951376805,70.21073244009823,P20062,TCN2,Cardiometabolic,Unique Protein
OID20342,1187,-0.05836680471988748,0.027833696773057602,0.03620834262226678,0.1114529303566721,57.901703649533786,P05121,SERPINE1,Cardiometabolic,Unique Protein
OID20343,1187,-0.0522770981285142,0.028393691290055527,0.06585127154399319,0.16854927033545716,39.84270007512773,P43121,MCAM,Cardiometabolic,Unique Protein
OID20344,1187,-0.015552451978338913,0.028086879714113243,0.5798713308413821,0.7415367289703898,50.15061220331337,P59665,DEFA1_DEFA1B,Cardiometabolic,Unique Protein
OID20345,1187,-0.007485518434581693,0.02841034396776007,0.7922278914758771,0.8826637460164878,29.967948118146516,Q6EMK4,VASN,Cardiometabolic,Unique Protein
OID20346,1187,0.042419297544030767,0.03323869792071485,0.20213626646199157,0.3739520929546844,36.29878057058878,Q13508,ART3,Cardiometabolic,Unique Protein
OID20347,1187,-0.003583296631706515,0.02744084833271053,0.8961278801606287,0.9476779282595941,45.270504311574086,Q96KN2,CNDP1,Cardiometabolic,Unique Protein
OID20348,1187,-0.05295739204662992,0.029503990828640626,0.07292289876799672,0.18187170059629215,29.080431143574604,O95998,IL18BP,Cardiometabolic,Unique Protein
OID20349,1187,-0.09711705568385166,0.02666753923505549,2.825609986836387e-4,0.008762996489258478,36.645658772353045,P00740,F9,Cardiometabolic,Unique Protein
OID20350,1187,-0.022144872266553574,0.027240813887344173,0.41642292887079413,0.6101274291174593,30.69703738419951,P15144,ANPEP,Cardiometabolic,Unique Protein
OID20351,1187,-0.0685234196764158,0.02743393136405544,0.0126339204808834,0.055365741477694415,34.662133311979986,A1L4H1,SSC5D,Cardiometabolic,Unique Protein
OID20352,1187,-0.018960917920313798,0.028109847646935547,0.5001075067021485,0.6789662062658524,41.71926738077159,Q06033,ITIH3,Cardiometabolic,Unique Protein
OID20353,1187,-0.020632818188194,0.02708782443155531,0.44639143662102776,0.633399111283138,40.631678968541586,P12830,CDH1,Cardiometabolic,Unique Protein
OID20354,1187,0.039757822909428156,0.028872511976108062,0.1687705238259651,0.3321994889853845,35.678213277784025,P13591,NCAM1,Cardiometabolic,Unique Protein
OID20355,1187,-0.04416307280423718,0.02826144606637481,0.11840151516650002,0.2556485034746004,49.7620321909512,P18428,LBP,Cardiometabolic,Unique Protein
OID20356,1187,-0.012121223511050532,0.028164920972501162,0.6670083693560327,0.8033232235795977,24.408104909210817,Q99650,OSMR,Cardiometabolic,Unique Protein
OID20357,1187,-0.05667135654743569,0.027465409441829073,0.03929654354138436,0.11725184658410555,32.40587704700907,Q12794,HYAL1,Cardiometabolic,Unique Protein
OID20358,1187,-0.03075199511398731,0.027612067327019416,0.2656289067508082,0.4548525450689,35.78363004417124,P07339,CTSD,Cardiometabolic,Unique Protein
OID20359,1187,-0.00939477307706415,0.027615775298889075,0.7337698244584321,0.8463230623411419,39.3558003703612,P24821,TNC,Cardiometabolic,Unique Protein
OID20360,1187,-0.05578282973531062,0.027282069737671395,0.04110985935109535,0.1208792873697479,33.66007726759963,Q86VB7,CD163,Cardiometabolic,Unique Protein
OID20361,1187,-0.021728354569543962,0.027508392229334804,0.4297566772879846,0.6209484763780421,44.63062120179963,Q14515,SPARCL1,Cardiometabolic,Unique Protein
OID20362,1187,-0.11132623944030147,0.02948513678570318,1.6755462387860277e-4,0.007098002399958781,34.78252431462506,P14543,NID1,Cardiometabolic,Unique Protein
OID20363,1187,-0.05478076504775141,0.028247731946415427,0.0527042142613814,0.14426245665635595,31.140465604221053,P30530,AXL,Cardiometabolic,Unique Protein
OID20364,1187,-0.05109460915882312,0.027604447204353753,0.06442674522860675,0.16592015533323132,34.32398286107808,P07478,PRSS2,Cardiometabolic,Unique Protein
OID20365,1187,-0.050962524502544,0.02844262469200529,0.07342771934656608,0.182554816441597,32.65462187429551,Q9UBR2,CTSZ,Cardiometabolic,Unique Protein
OID20366,1187,-0.025911785088180348,0.026967460714992956,0.33682340136614863,0.5301749069430546,34.51868440881384,O00533,CHL1,Cardiometabolic,Unique Protein
OID20367,1187,-0.06583066169311355,0.026571648359955524,0.013371254946748583,0.05739233217231441,55.95594842249654,Q9BXJ1,C1QTNF1,Cardiometabolic,Unique Protein
OID20368,1187,-0.05962873416879039,0.027517034423951817,0.030437148715008522,0.09798214283476862,33.91079502527237,P35443,THBS4,Cardiometabolic,Unique Protein
OID20369,1187,-0.060864781224444824,0.027712304763330947,0.028264673066772033,0.09345886807033331,31.720055138316162,P02786,TFRC,Cardiometabolic,Unique Protein
OID20370,1187,-0.019014461321379364,0.029625752868812128,0.521113919440677,0.6954614036284944,32.635609319972524,P10721,KIT,Cardiometabolic,Unique Protein
OID20371,1187,0.0037557541162397895,0.029465527128088375,0.8985960441730898,0.9486011185873421,53.56674999256291,Q07654,TFF3,Cardiometabolic,Unique Protein
OID20372,1187,-0.06391724089073275,0.02789243738741248,0.022107213604762675,0.0791290651222166,38.54603826135812,P08709,F7,Cardiometabolic,Unique Protein
OID20373,1187,-0.08967576867808509,0.02752822576190183,0.0011557429939337454,0.014957457501495337,46.190231905026764,Q99969,RARRES2,Cardiometabolic,Unique Protein
