protein,Nobs_wmh,model_wmh,beta_wmh,SE_wmh,P_wmh,beta_time_wmh,SE_time_wmh,P_time_wmh,beta_int_time_wmh,SE_int_time_wmh,P_int_time_wmh,P_wmh_fdr,P_time_wmh_fdr,P_time_wmh_int_fdr
OID20150,2797,lmer,-0.0074988192075633375,0.019425074675124818,0.6995587830197896,0.35329651357643604,0.01699437372864741,9.774615879960662e-87,0.011683109820189979,0.016392969588091163,0.47612663625754137,0.9797109958955229,1.1757696385648154e-85,0.7883052162731997
OID20151,2797,lmer,-0.023640346091329117,0.0197962067717613,0.23271513166691737,0.3370205165781185,0.017003164484689984,1.0372246002593929e-79,0.00570716559472046,0.01639701198637621,0.7278333413323227,0.9575273474331655,8.943384975097951e-79,0.9030284827141875
OID20152,2797,lmer,0.005404342772928624,0.027480388173077797,0.8441347779525529,0.20418156978445468,0.010429579869303117,6.45913115401871e-78,0.01112875777707338,0.009932792283269399,0.26268553243400244,0.9904964743103358,5.1726137981360785e-77,0.6267998459629299
OID20154,2797,lmer,0.010007136529231549,0.021514841491974676,0.6419493528094631,0.28708912629163136,0.01302099844402023,2.9688991433473922e-96,0.024718048835583536,0.01248790306588006,0.04792214701120043,0.9709367476161757,5.635124802600277e-95,0.2466134431579909
OID20155,2797,lmer,0.031018423575294083,0.025648306929740586,0.2268251894007766,0.23404405622930105,0.010194490926988937,3.5452756390510735e-103,0.0337477417477244,0.009714845903858224,5.248597933213929e-4,0.9575273474331655,8.425073734102674e-102,0.010507980656701584
OID20156,2797,lmer,0.024517419998808476,0.020955379257957724,0.24231383758747774,0.04221867985717961,0.018364454387227246,0.021615500986690635,0.015014280338608164,0.0177150065007513,0.3967995599384736,0.9575273474331655,0.027198497367239227,0.7400056706874072
OID20157,2797,lmer,-0.06570100632532218,0.025956443437034862,0.011530981312845459,0.15104759509415464,0.011183294705452197,9.03561193063318e-40,0.027533504085524987,0.010669099332239439,0.0099368361632902,0.5842296319815751,2.4500086895399613e-39,0.09020301896055048
OID20158,2797,lmer,0.056849146789091774,0.027560204380590418,0.03941435798527834,0.0909761285884739,0.011982180677015602,4.8693505626934903e-14,0.019711157433360067,0.011432739550830759,0.08485631672661974,0.7113087538881679,8.796731578957399e-14,0.3563368514571389
OID20159,2797,lmer,0.012315263044081183,0.029005348650318747,0.6712362963683824,0.2076838451382774,0.010916881414275874,5.168027296094141e-74,0.022404861349588173,0.01039575972444223,0.03127506127892972,0.9719863246021827,3.4410350310895616e-73,0.18887810768246194
OID20160,2797,lmer,-0.002998714231713984,0.02206149056856642,0.8919100443715884,0.3069307366285143,0.01640676217839232,6.831738247008262e-72,0.007458000766386686,0.0157871023142384,0.6366886129774602,0.9905478526706181,4.134403912216387e-71,0.8682245932077298
OID20161,2797,lmer,-0.04241451337032426,0.02869151898310319,0.13966558838233747,0.007135224762013368,0.011417726406977104,0.5320948882708678,-0.002574134251748568,0.010880704615460729,0.8130103382993955,0.8976086573945987,0.5668051597725025,0.9338721561524006
OID20162,2797,lmer,0.014513626576113447,0.018522106927905818,0.43348743526049405,0.42148378590596686,0.017159767734181562,4.172743414317137e-116,0.013257452137110564,0.016566155548064156,0.42365404566431986,0.9637176672984354,1.6482336486552692e-114,0.7569082427446105
OID20163,2797,lmer,-0.011765494727893849,0.033099877644356776,0.7223289419653266,0.1252472017890861,0.007663561901539106,3.079547814373155e-56,0.007965593685833229,0.007262496767844214,0.27286625640011997,0.9820305321966607,1.1986042957939724e-55,0.6353065380265162
OID20164,2797,lmer,-0.051893407378049115,0.024377979636485834,0.03354345350742581,-0.20397522507029064,0.014757223003628132,1.696851470639591e-41,-0.007834989044152378,0.014153097585286838,0.5799271380151465,0.7113087538881679,4.72371128445669e-41,0.8370997651448262
OID20165,2797,lmer,0.03059333267258018,0.02515193472608728,0.22416170826294513,0.2053837081305041,0.011768662984400678,2.0240666647005642e-63,0.05731190440175998,0.01124117508705137,3.772924562144357e-7,0.9575273474331655,9.361308324240109e-63,5.9161687949877164e-5
OID20166,2797,lmer,0.077205386976601,0.02787367408707556,0.005720683915939772,0.011567422345631965,0.013313541583049137,0.3850402434803919,-0.031093901736035535,0.012720770467700843,0.014604214091262776,0.4574141166476971,0.4201092316883858,0.11620761601511519
OID20167,2571,lmer,0.03398294761394486,0.022164602901136542,0.12556775300224635,0.34184593751202147,0.013864017810356673,1.285023281192257e-115,-0.002697696822558509,0.013187180936407113,0.8379325879656706,0.88927197484369,4.8780818843181395e-114,0.9438446838626803
OID20168,2797,lmer,-0.013112992999507233,0.03336879053489284,0.6944293686415384,-0.02407818097885304,0.006023733353676105,6.658630948829559e-5,-0.03785050094284769,0.005700119898251821,4.10328060458285e-11,0.9777820632302823,9.554824871589986e-5,2.9984723017989174e-8
OID20169,2797,lmer,0.024600909622317972,0.026758219448528336,0.358136652096381,0.08188950961493949,0.013082388134294902,4.752782501762524e-10,0.04040548444875592,0.012504364806839231,0.0012537810938088691,0.9637176672984354,7.897887011172177e-10,0.020753509013386198
OID20170,2797,lmer,0.020854588426976656,0.025877983593201252,0.42051713430503235,0.1252555984366792,0.014287677843425049,3.963056420648373e-18,0.0020642274758664375,0.013682495746390778,0.8800975017959882,0.9637176672984354,7.774505984936371e-18,0.9605502304558482
OID20171,2797,lmer,-0.005554851037634033,0.01956398065451429,0.7765264394596841,0.36575498128149997,0.016204293782005306,2.9396245573503366e-100,0.014529077409382916,0.015618159862206916,0.35235259153000353,0.9872204320553253,6.460543294086492e-99,0.7112752935374311
OID20172,2797,lmer,-0.05823860536217553,0.03081650536678343,0.059085625028344226,-0.03236770591393979,0.01028968486173577,0.0016828794968813904,-0.010993235122589604,0.009784214602307701,0.2613413645556424,0.7661155752326305,0.002256448059350598,0.625979142258297
OID20173,2797,lmer,9.296419247707478e-5,0.027486570737773865,0.9973021505362208,0.1223998941036043,0.012760843823036225,2.5861273138317833e-21,0.0450949442425335,0.012187453926770196,2.2177238905453096e-4,0.9999016157417211,5.327167116511841e-21,0.005686172118740865
OID20174,2797,lmer,0.01317286900467322,0.019500496377711944,0.4995200976569055,0.3491673556387946,0.01684296890203804,2.5561268945868148e-86,7.990959912481286e-4,0.01624386515146716,0.9607701860005999,0.9637176672984354,2.988623565150904e-85,0.9887556287066487
OID20175,2797,lmer,-0.012197552201589384,0.028581160026961098,0.669645512793881,-0.013203076800400504,0.00861816362952962,0.1256882742690326,0.004388367958456445,0.008185758888058631,0.591955234867201,0.9719863246021827,0.1469547302753529,0.8446644077491592
OID20176,2797,lmer,-3.5513632138681894e-4,0.019414413721604542,0.9854095919350456,0.35387129733706835,0.01699702372128905,5.6988392955496035e-87,0.010592619502264103,0.016395694789539558,0.5183192627238205,0.9999016157417211,6.940711358704788e-86,0.8050297525044399
OID20177,2797,lmer,0.010214923656464096,0.019536981242596316,0.6012055934915763,0.3566344256518291,0.01711016772698942,3.869824993767605e-87,0.011596023575866032,0.01650491826469429,0.4824053156546756,0.9647934823891748,4.752730444026349e-86,0.7917233269799124
OID20178,2797,lmer,0.003411802437289473,0.025006682300435876,0.8915064965128512,0.20951942278511174,0.013987657966842827,4.6511065663865995e-48,0.008164199050135268,0.013397975598101217,0.5423597026035658,0.9905478526706181,1.4761329526110783e-47,0.8125196825160446
OID20179,2797,lmer,0.030703137686970926,0.028500724586625704,0.28163627112374623,0.08056953513605404,0.011127750632541164,6.464305254470956e-13,-0.003993815097098254,0.010601657713459335,0.7064277311854241,0.9637176672984354,1.1430831372546038e-12,0.8989500471288615
OID20180,2797,lmer,-0.01687226648081939,0.02472645618374351,0.49518309302284225,0.13879014086258673,0.014544812077143676,4.057211134948346e-21,0.012440419789584685,0.013942920734450586,0.37237966313171267,0.9637176672984354,8.316429275914458e-21,0.7208176160144549
OID20181,2797,lmer,0.02021214858306833,0.02179219432967342,0.35391321297856937,0.21302265260287115,0.014502223821521271,2.2524494301534398e-46,0.016083170200784046,0.013929824902794779,0.24840851356139207,0.9637176672984354,6.872557081772969e-46,0.6116186455454853
OID20182,2797,lmer,0.014335638071700654,0.029983458507586307,0.6326772738820956,-0.026583291103635137,0.008507095847042503,0.0018060828575564881,-0.024803377400065166,0.008075432399562217,0.0021611028034596094,0.9709367476161757,0.0024172070479109957,0.03142738056971363
OID20183,2797,lmer,0.03080564403954853,0.021016426054757054,0.1430481710988197,0.26259634408346433,0.016821516722626682,8.038108908087346e-52,0.02582970972415991,0.016204643029871964,0.11111189413143599,0.8976086573945987,2.770683058766429e-51,0.41638470070024025
OID20184,2797,lmer,-0.021050838933940833,0.02027021358956079,0.29930707666384343,0.31080717577402983,0.016723668368584885,4.9346873146744285e-71,0.00294234808610982,0.016117797973245314,0.8551688061700021,0.9637176672984354,2.9080828670954346e-70,0.95334035867083
OID20185,2797,lmer,-0.015629590711000074,0.026271404656303593,0.552036012923651,0.1699566518430247,0.010710077028566196,2.3208978863005026e-53,0.03076228002709468,0.010209701491355992,0.0026213950948179767,0.9637176672984354,8.344384405481389e-53,0.03677021257842933
OID20186,2797,lmer,0.022731965894117977,0.026093636453741867,0.38388618672058483,0.1270278615013078,0.010971936827252012,5.2492990909684305e-30,0.0038647329947003074,0.01046383801802471,0.7119150644747363,0.9637176672984354,1.2363981662289059e-29,0.8998490699743539
OID20187,2797,lmer,0.01798250732603735,0.0237610413304553,0.4493570129302781,0.057543129694730154,0.008352427795508066,7.596757002253468e-12,-0.012602925792282248,0.00794693365042684,0.11293604156039713,0.9637176672984354,1.306964138763207e-11,0.4188206232825396
OID20188,2797,lmer,-0.02359682540263293,0.0260152477090462,0.3646210452123496,0.10014205071230141,0.011444748954577455,4.5891816967204996e-18,0.028764270813581228,0.010921816065192281,0.008517258671703968,0.9637176672984354,8.99073599163138e-18,0.08243691091851225
OID20189,2797,lmer,-0.06539650795668456,0.027215908983086748,0.01646207557340985,-0.059134841212649045,0.012291360512156386,1.6188341534057664e-6,0.0034675301680766888,0.011734251800663056,0.7676411966444838,0.6829696021346061,2.4606615862740797e-6,0.919973439029039
OID20190,2797,lmer,0.07677382823498151,0.028217033617664356,0.006633017062593218,0.1344610696590251,0.011966593082863724,2.0601833567808503e-28,-0.014676793645951338,0.011413810856358064,0.19864513299911427,0.4847077218489994,4.745402641347853e-28,0.5563614232244789
OID20191,2797,lmer,-0.061602006770556036,0.029346684642320302,0.036073718860728674,0.04957420189973474,0.010161210099244094,1.1564516013178774e-6,0.015563066293209664,0.009666150909421394,0.1075551134846864,0.7113087538881679,1.7688686711942207e-6,0.4067058172260522
OID20192,2797,lmer,-0.01017148956887124,0.01994500107139488,0.6101913332582767,0.3418163716992229,0.016832094032658146,3.312132140208477e-83,0.00964884564689467,0.016227801178188932,0.5521915097759109,0.9651791789366511,3.326928606814219e-82,0.8193176563832424
OID20193,2797,lmer,-0.008632527471720372,0.030573046603993924,0.7777318172601764,-0.07301763898664215,0.009673297500374394,6.809982023776592e-14,-0.024480368778629493,0.009192596284429172,0.007810555743365242,0.9872204320553253,1.2257128975060947e-13,0.0773906930096834
OID20194,2797,lmer,0.039329897383810646,0.024092993816938444,0.10293384631841843,0.146946092518621,0.014646985564512926,4.034515445714845e-23,-0.009045509134775373,0.014048340505885253,0.5197298343229779,0.871741101655609,8.551768417566709e-23,0.8050297525044399
OID20195,2797,lmer,-0.013777485550120108,0.01855492021891742,0.4579595113060537,0.5157117245239059,0.015137308569943084,1.6569033492587128e-199,0.024469266783659526,0.014586430327415469,0.09360479018776155,0.9637176672984354,9.686256979766435e-197,0.3768688728909463
OID20196,2797,lmer,-0.02915637192226017,0.02696250472775852,0.2798131157420895,0.19528559428971,0.011460514602035614,1.0109425888597274e-60,0.01993463208551209,0.010931461655411485,0.0683728664408347,0.9637176672984354,4.339185296970607e-60,0.31227170094774975
OID20197,2797,lmer,-0.0016372067968866834,0.030671700622161836,0.9574417435606681,0.1472716796053794,0.006876767166373849,3.364004350151313e-91,0.019507154799660673,0.006515423646981917,0.0027900063410350438,0.998895527483333,5.094810733415693e-90,0.038287270116645226
OID20198,2797,lmer,-0.06433974279393113,0.03089161949732966,0.037543478891073505,0.09343498158832036,0.008272691414706951,1.14139395765078e-28,0.01643303983631886,0.007848791985351603,0.03642213549260853,0.7113087538881679,2.6353037426644785e-28,0.2077866177891688
OID20199,2797,lmer,-0.02579330507930726,0.019837497812015256,0.1938495039973981,0.33821971887772884,0.01708692359387942,1.6018844459300694e-79,0.01339193214926737,0.016478473545332717,0.4164978267997088,0.9375324558441192,1.3571907928850993e-78,0.7532068144242265
OID20200,2797,lmer,-0.009571984240112432,0.025686527867813055,0.7094970999783314,0.16625588573859945,0.014109873673130373,5.42976639611737e-31,-0.00729034796299609,0.013511123229726639,0.5895504413749271,0.9820305321966607,1.294551971929125e-30,0.8436718579162735
OID20201,2797,lmer,-0.04816178812807056,0.026989067755218095,0.07466942111335245,0.21745097982949188,0.011489386441865998,2.3877547924611622e-73,0.008274424554358744,0.010959239064297462,0.4503338952429933,0.8053827229311041,1.513971205718867e-72,0.7759435293935626
OID20202,2797,lmer,0.015879368154899463,0.025062081884438876,0.5264972008723868,0.049264280337853926,0.014226473590697576,5.461654525822555e-4,0.020373176865135987,0.013629939960663919,0.1351523593584688,0.9637176672984354,7.537495835212146e-4,0.4565270255932382
OID20203,2797,lmer,0.019392670563258094,0.026482378839970514,0.46417906531131103,0.11447337973673077,0.014365458882841143,2.72462132527029e-15,0.005945404318119132,0.01375310953165333,0.665576877320995,0.9637176672984354,5.072654862270737e-15,0.8785160455799089
OID20204,2797,lmer,-0.020469076675353418,0.026009602093843138,0.4314929117820733,0.23576507603980473,0.012136811816768105,7.226153289201792e-77,0.004401104925718871,0.01159234758523767,0.7042440965381631,0.9637176672984354,5.529331430454669e-76,0.8982756490020551
OID20205,2797,lmer,0.018020537808907316,0.01979465742766597,0.36286233809967217,0.27124784080304903,0.01064955280655793,1.6300095467018977e-123,0.04355914635196245,0.010194264026353608,2.026935740519885e-5,0.9637176672984354,8.823181305573419e-122,0.0011617123861842398
OID20206,2797,lmer,-0.020083305099593753,0.020956512658428926,0.33814707112203934,0.2932410816984282,0.016711091357167994,4.5514036241920584e-64,1.0996063438578472e-4,0.01609734861853675,0.9945504389940314,0.9637176672984354,2.1527108080118748e-63,0.9972799084663992
OID20207,2797,lmer,-0.0046712201803080534,0.02261924114699209,0.8364343837620536,0.31076366590881593,0.015496619508418711,2.318292608360927e-81,0.00612751104937116,0.014891923732553512,0.6807787834562746,0.9904964743103358,2.137655928782016e-80,0.8859823615506192
OID20208,2797,lmer,-0.008951609774408474,0.027090629433790692,0.7411478572147212,0.14830974699186958,0.013769480170908711,2.6204677588254655e-26,0.01627214308868395,0.013169016274277334,0.21674871285209257,0.9820305321966607,5.824811603837898e-26,0.5758091020385604
OID20209,2797,lmer,0.02048814497329488,0.029024774678452946,0.48043509657801753,0.08252376180856844,0.009706715056336671,3.723313826188086e-17,-0.0011647476742455702,0.009230049542343764,0.8995945335223317,0.9637176672984354,7.160030469702484e-17,0.9674447466835082
OID20210,2797,lmer,0.006179340714714051,0.0285068070503843,0.8284371194716655,0.07646411750222214,0.012557074360177625,1.3667965866279436e-9,-0.01835052949613818,0.011983542261919243,0.12586259023836022,0.9904964743103358,2.2469889891526876e-9,0.44025959513206064
OID20211,2797,lmer,0.026841528052248605,0.02650796069454095,0.31152329546867774,0.11848841275680252,0.012130425058008784,5.022950274373997e-22,0.03141692396170066,0.011582870736905901,0.006742297342188288,0.9637176672984354,1.0435027471211936e-21,0.07038476832577274
OID20212,2797,lmer,0.018093773772211056,0.029900486052252696,0.5452370882541298,0.132852850494118,0.009793553683370078,4.4749932026719965e-40,0.029117540771910453,0.009310422881701376,0.001790906234966101,0.9637176672984354,1.2201870458405079e-39,0.02684522525541494
OID20213,2797,lmer,0.008172917953232403,0.024008404402182455,0.7336181498202288,0.2847937301708888,0.014737335229378116,3.447572059012108e-76,0.022941342670177545,0.014137206577633362,0.10480892200067812,0.9820305321966607,2.5576784590082213e-75,0.4004659856313492
OID20214,2797,lmer,0.01901758611796294,0.032274116843730646,0.5558336849503125,0.03892067818787698,0.0075940333636226555,3.2782839087836425e-7,0.006298126277204228,0.007197443988660532,0.38165997137030083,0.9637176672984354,5.08351398693612e-7,0.7291451609904506
OID20215,2797,lmer,-0.04059218127472573,0.028353644784301465,0.1525815872020201,0.08353657160897933,0.012121795858970164,7.472569813358526e-12,0.006182492175315499,0.011563168299926247,0.5929412089003655,0.907474800219273,1.2863558047377486e-11,0.8446644077491592
OID20216,2797,lmer,-0.006347284895634226,0.020384243788101348,0.7555814138472972,0.36508420173362455,0.016746085185099832,2.463648390467586e-94,0.01161243081724236,0.01613836287087843,0.47188952911909376,0.9833323564896035,4.391002588619972e-93,0.7850501386540188
OID20217,2797,lmer,0.014325668124585323,0.028181099902473156,0.6113331158917941,0.08267042769249204,0.012572088795664547,6.229322468923316e-11,-0.016340652755375034,0.012000091856079996,0.17345428879485686,0.9651791789366511,1.053721619019841e-10,0.5226005424891034
OID20218,2797,lmer,-0.006992495354488938,0.020855102290880594,0.7374833900198393,0.310851996803335,0.016341569339250794,4.5635971661045944e-74,0.003312932144023506,0.0157371649248839,0.8332875743926254,0.9820305321966607,3.059494155165993e-73,0.9401457602342969
OID20219,2797,lmer,-0.020893335565931714,0.03311274080087187,0.5282103307858123,-0.009626045099148479,0.0059313984078164525,0.10478090229950698,-0.001207911286112827,0.005612538944114148,0.8296222871558696,0.9637176672984354,0.12379732312912647,0.9384620531565817
OID20220,2797,lmer,0.011344499694341955,0.024277925449326918,0.6404126907245895,0.12285737399465187,0.015660916440860755,7.13289127590098e-15,0.013622564992466377,0.01503523152626674,0.3650303293196324,0.9709367476161757,1.3154221576945466e-14,0.7160964111418023
OID20221,2797,lmer,0.013099594089781017,0.023297276950149503,0.5740613761920104,0.23211513132608821,0.012033838829334018,6.650525045346062e-76,0.03832686672710117,0.011511966151313991,8.876496233436847e-4,0.9637176672984354,4.835692713320035e-75,0.015820730786790187
OID20222,2797,lmer,0.006758106133063692,0.022318617462585445,0.7621093429514791,0.3113151976528873,0.012171744686977707,2.1188006161812485e-124,0.028653816975424965,0.011653898197745222,0.014033380748270631,0.9862980971978473,1.2143635688427038e-122,0.11314769148397369
OID20223,2797,lmer,-0.0186630641604934,0.027237191987502664,0.4933847522601539,0.03320157199205383,0.01271329749110818,0.009083303641993154,0.026859090712967992,0.012143024275376842,0.02709502216215754,0.9637176672984354,0.011685957986595946,0.17444658541847244
OID20224,2797,lmer,-0.0356917253962292,0.024654441632651306,0.14804555126305835,0.18585122897324097,0.010683940953442194,5.13347604697464e-63,0.042702234455507464,0.010193551529484375,2.9318129415848463e-5,0.9035116493164319,2.3519044647816418e-62,0.0014524896997038146
OID20225,2797,lmer,-0.020111371207666255,0.020586445511391552,0.3288654332802732,0.31793492615754226,0.016578624043856835,3.797201182375646e-75,0.006655306966532714,0.015972150856581182,0.6769589703594601,0.9637176672984354,2.636394075079338e-74,0.8845556863481009
OID20226,2797,lmer,0.008941533514951213,0.022531953940939042,0.6915789266051557,0.3101964448483536,0.01190046770365773,2.0226312314095143e-128,0.060105848690534563,0.011388369043888139,1.4606172568220643e-7,0.9777820632302823,1.4419880705878075e-126,3.049560172636353e-5
OID20227,2797,lmer,0.005307758400786066,0.02323111169938416,0.8193267214723042,0.2146185049687823,0.016378463430315838,1.217356490586794e-37,-0.0024333493804190387,0.015746565349712527,0.8772069386311152,0.9904964743103358,3.199939767972301e-37,0.9593859359950941
OID20228,2797,lmer,0.029213411301667744,0.02639793546372292,0.26872970314078004,0.1579338742436183,0.012676309984918435,2.57543065813182e-34,0.01812633001997745,0.012112896970016912,0.13470659134433885,0.9637176672984354,6.406794735080264e-34,0.45598818609527586
OID20229,2797,lmer,0.016539668507408928,0.02776363480988085,0.5514990632899569,0.07318689287054793,0.012659048559804672,8.630552549286089e-9,0.010955598357594024,0.012086981856163718,0.3648433322900849,0.9637176672984354,1.393762712793549e-8,0.7160964111418023
OID20230,2797,lmer,-0.013836007011524935,0.02334255726234452,0.553501460876401,0.23879355330516464,0.01560732207340377,5.797470757522202e-50,0.0011907978997750211,0.014992441813431692,0.9367018523676565,0.9637176672984354,1.9104855720673502e-49,0.9793340290792789
OID20231,2797,lmer,-0.014254223433591097,0.025068589692503685,0.5697588380870701,0.17564867329629721,0.011410961294913117,1.7110681043075314e-50,0.015519492036549806,0.01089502365286237,0.15448220628251785,0.9637176672984354,5.702909998735364e-50,0.49028391852746983
OID20232,2797,lmer,-0.00902167157952954,0.02084489277354327,0.6652617716313287,0.3318973649274872,0.016528131592705934,1.389590327990731e-81,0.004878007979820901,0.015919725643121,0.7593245066611627,0.9719863246021827,1.2894515964180658e-80,0.9148827423621512
OID20233,2797,lmer,0.03034386686962565,0.020554141071281864,0.14020930815280955,0.3155115724149309,0.011266784586368893,6.98605461970744e-145,0.01933816613165958,0.010788316753132568,0.07321447050151167,0.8976086573945987,1.0747493501792025e-142,0.32573195932407706
OID20234,2797,lmer,-0.0035746444172883845,0.02063574333609524,0.8625122568889715,0.3708396466405777,0.016593818810772275,1.574842320814685e-98,0.011188717277730126,0.01598643013671566,0.48408427811790333,0.9904964743103358,3.241735284324876e-97,0.7919200265497045
OID20235,2797,lmer,0.0347925581385663,0.024371667268154786,0.15374679318168377,0.1853231674747023,0.01607803515320167,8.892620904628559e-30,0.011608010258357305,0.015441271555663185,0.4522944240778627,0.9115656723530662,2.0861260757808406e-29,0.7759435293935626
OID20236,2797,lmer,-0.004962223493253052,0.024993387497689278,0.8426652213267654,0.26882123128250696,0.012724463555946175,3.300741873905609e-89,0.045243576337834455,0.012169884132750991,2.070422888725954e-4,0.9904964743103358,4.6384944699163914e-88,0.005501678276132694
OID20237,2797,lmer,-0.07141437430679652,0.030831434501043285,0.02075743567385351,-0.13482256242945143,0.008093333924391662,3.1522625752036366e-58,-0.028454740406708,0.00767730007748259,2.164529312600494e-4,0.6829696021346061,1.2904850850588555e-57,0.005649034982795753
OID20238,2797,lmer,-0.005646641876869967,0.028778789805976732,0.8444896986848067,0.1213047994715898,0.012056422922356319,3.0666834588974853e-23,0.031582626234825016,0.01149750560896516,0.006073989445637198,0.9904964743103358,6.533466290347922e-23,0.06624728040894601
OID20239,2797,lmer,-1.6237388142838893e-4,0.02608463205957691,0.9950346200834594,0.1922526898507217,0.012108333796452242,1.971303736950754e-53,0.023798517563923455,0.011564239886507814,0.03973473734920163,0.9999016157417211,7.122522649081648e-53,0.21939283485612499
OID20240,2797,lmer,0.023158287240676024,0.029653871069273873,0.4350283865800936,-0.13888982345798603,0.012038263197499845,8.154893686566662e-30,-0.02933442832058948,0.011475170859757687,0.010657028001190663,0.9637176672984354,1.914598734605169e-29,0.09523044594121448
OID20241,2797,lmer,0.013738703792365657,0.027642442016905307,0.6192955186486755,0.09041832825383582,0.011044068692515643,4.842211736546754e-16,0.013360516362041582,0.01052518805468671,0.204462792184493,0.9664713299573297,9.137369209765115e-16,0.5590689818103584
OID20242,2797,lmer,0.005294212932460554,0.024778293661653326,0.8308562997546839,0.20206710640816203,0.01067159153286371,2.0317468251402236e-73,0.051706986270020065,0.010180867688472211,4.177957381325366e-7,0.9904964743103358,1.2910426021488856e-72,5.9161687949877164e-5
OID20243,2797,lmer,-0.06120533102999538,0.02861969083195224,0.032728923551304356,0.06464931025290703,0.011876144230328525,5.894259152881308e-8,0.01406839055824183,0.011324074053423326,0.2142665431313138,0.7113087538881679,9.30287230230673e-8,0.5734375215792455
OID20244,2797,lmer,0.023223154085221562,0.028771248430370266,0.41977652689439215,-0.008320082550264899,0.011215871309840492,0.45829185304447395,-0.028665052460103323,0.01068539065350894,0.007369129393654466,0.9637176672984354,0.4944950485230703,0.07531456369808393
OID20245,2797,lmer,0.013148356923742322,0.02422752965109613,0.5874632314743882,0.12259059723333701,0.009848084508962896,2.9315059027653375e-34,-0.0016167862322577324,0.009387604589109907,0.8632788675604508,0.9637176672984354,7.2863875457339134e-34,0.9575891114953057
OID20246,2797,lmer,-0.007050213097295986,0.02697535460961951,0.7938742756307094,0.08816944457689008,0.0114740010950832,2.4410120358941255e-14,0.037829594581893375,0.010944434298912212,5.595016227447911e-4,0.9872204320553253,4.4510780916522325e-14,0.011125328185598806
OID20247,2571,lmer,0.03223947975157677,0.02507321326303233,0.1988325169191498,0.19186239251555892,0.016734730374714204,2.0837101795609494e-29,-0.02527684309502572,0.015933021562062593,0.11282165561799058,0.9393434348168217,4.841561887803383e-29,0.4188206232825396
OID20248,2797,lmer,0.009468682062211327,0.030989578406706072,0.7600194259481085,0.11048459387789189,0.009360689075720326,4.491455341472852e-31,0.03710091069960248,0.00889118743013598,3.148178917773693e-5,0.9847237509070572,1.072591827052708e-30,0.0015336878294420842
OID20249,2797,lmer,-0.03600010986914934,0.028322156929372934,0.20401362384243277,0.009322483631458482,0.013005096643783891,0.47356467004335245,-0.004482990675553099,0.012418693434873127,0.7181500058415815,0.9393434348168217,0.5094698308931612,0.9019218790978194
OID20250,2797,lmer,0.06680115057532328,0.02981265201371463,0.025278672845756134,0.13889023077975904,0.009365473094063615,3.712861728141252e-47,0.026582795352801267,0.008899384242101705,0.002853872806718355,0.7032694416704499,1.1520907464285436e-46,0.03898070193475585
OID20251,2797,lmer,0.06663240588551632,0.023317489109673465,0.004363936029344087,0.37959536121864557,0.010094127090519711,5.647466047289308e-232,0.03194371282317325,0.009630666679645836,9.279088991028967e-4,0.4395258151565956,5.502514418742216e-229,0.016438046739865254
OID20252,2797,lmer,0.027632132315932412,0.02995659586967946,0.35655417670939804,0.024252635685653928,0.010486642790154354,0.02084450277613102,-0.009481113937945566,0.009977036868476924,0.34208674508706605,0.9637176672984354,0.026250961488423513,0.7023850893746318
OID20253,2797,lmer,-0.013717346616427012,0.025748170315693937,0.5943335010450095,0.27762851323758064,0.010890064759893585,1.2647721268762952e-123,0.04093806099410527,0.010386613464840178,8.400160017222852e-5,0.9647934823891748,6.975337597847945e-122,0.0029582732205231804
OID20254,2797,lmer,0.0379618380769247,0.023694150771069174,0.10946131685073375,0.36049939154660926,0.009495045877323664,3.564052684178381e-235,0.04127481912662155,0.009049311248221684,5.422718761157038e-6,0.8765902168621773,5.208862997926704e-232,4.661943217312359e-4
OID20255,2797,lmer,-0.013804883759338317,0.024118928893363135,0.5672123105333877,0.25535058735019495,0.014369672185108496,1.5706023064470777e-65,0.0231982047999527,0.013777866064681813,0.09240141611047457,0.9637176672984354,7.754848888082447e-65,0.3740849574666443
OID20256,2797,lmer,-0.012439444386418709,0.022961520490154933,0.5881195498855393,0.15425995342555887,0.0167758468942127,9.377593162279776e-20,-0.018317644245647014,0.016137739016721678,0.25648638912822364,0.9637176672984354,1.887789587695853e-19,0.6211348097943643
OID20257,2797,lmer,-0.012496437950224423,0.025387697948272163,0.6226771089023679,0.23116405093132086,0.014519732449268099,1.0453415179949303e-53,0.02453746378504098,0.013912577494611682,0.07794794006205992,0.9681304198519264,3.809891841769553e-53,0.33754345007614983
OID20258,2797,lmer,0.018506463992010447,0.028074775307280676,0.5099399824778894,0.2097513094932403,0.010057084935746089,3.86623269036249e-87,0.03097561735578934,0.009571040255488735,0.001231893234873407,0.9637176672984354,4.752730444026349e-86,0.02057613671734268
OID20259,2797,lmer,0.009551303081890923,0.01785200979658235,0.5927591665981377,0.19002439898998078,0.009498615131596898,4.94916107615905e-81,0.018331433717093077,0.009090934490375258,0.043895907409559086,0.964718844079263,4.464937600497809e-80,0.23328679519662038
OID20260,2797,lmer,0.003861164245409762,0.027941021958189784,0.8901202305224181,0.2348971406952523,0.011880952767128639,2.6325656114370537e-79,0.01851508730272456,0.011332552257855955,0.10247092313392485,0.9905478526706181,2.2112038167329048e-78,0.3945156429883099
