OlinkID,wmh_1_nobs,wmh_1_beta,wmh_1_se,wmh_1_pvalue,wmh_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30530,939,-0.01580741708451627,0.02898068891416955,0.5855779240296541,0.9987211735591467,62.80361749719504,P55211,CASP9,Inflammation_II,Unique Protein
OID30531,939,0.02442192514166652,0.02809655252263819,0.3849554083031532,0.9987211735591467,36.17648272767453,Q9H3T2,SEMA6C,Inflammation_II,Unique Protein
OID30532,939,0.03651834972004296,0.02942232882739529,0.214854634721784,0.9987211735591467,43.05791012108196,Q15399,TLR1,Inflammation_II,Unique Protein
OID30533,939,0.01049172231933214,0.029590232937347777,0.7229947632929099,0.9987211735591467,99.23042616151963,Q9Y2X7,GIT1,Inflammation_II,Unique Protein
OID30534,939,0.058774417540610975,0.030966690000696517,0.05800870664532185,0.9213201977153234,53.23447214776997,P81534,DEFB103A_DEFB103B,Inflammation_II,Unique Protein
OID30535,939,-0.009484911757470238,0.029524176844628647,0.7480865888144481,0.9987211735591467,67.63077797141617,O43320,FGF16,Inflammation_II,Unique Protein
OID30536,939,-0.007902517040965363,0.029774858353966368,0.7907534977188007,0.9987211735591467,66.26620067725742,P52630,STAT2,Inflammation_II,Unique Protein
OID30537,939,0.033840787313584586,0.02936636455331279,0.24946860996247705,0.9987211735591467,111.38917551228984,P20701,ITGAL,Inflammation_II,Unique Protein
OID30538,939,-0.010893835459379154,0.030240354454724595,0.7187486628027278,0.9987211735591467,80.46619599023552,Q86UE4,MTDH,Inflammation_II,Unique Protein
OID30539,939,-0.017371221491561735,0.031049452080753173,0.5759767763205933,0.9987211735591467,59.22421246173829,Q96PL5,ERMAP,Inflammation_II,Unique Protein
OID30540,939,0.04373636306993653,0.02961831808732836,0.1401055410770998,0.990425807488425,47.76928324857398,O60500,NPHS1,Inflammation_II,Unique Protein
OID30541,939,0.04582740677870572,0.028894745017162122,0.11307840315128485,0.9537760501204207,49.180136195572864,Q8WV28,BLNK,Inflammation_II,Unique Protein
OID30542,939,0.04390634906085087,0.02962532543791662,0.13866635260881763,0.990425807488425,203.61050869354474,P48546,GIPR,Inflammation_II,Unique Protein
OID30543,939,0.025848407140660796,0.028205079800442803,0.3596723520496722,0.9987211735591467,55.25997168700321,P09564,CD7,Inflammation_II,Unique Protein
OID30544,685,0.011372556749122615,0.03284534715010505,0.7292666928814775,0.9987211735591467,28.56312960546105,P11487,FGF3,Inflammation_II,Unique Protein
OID30545,939,-0.0028891551043100424,0.030166080837743484,0.9237200516744135,0.9987211735591467,64.34011143882438,Q15223,NECTIN1,Inflammation_II,Unique Protein
OID30546,939,-0.03266840340012163,0.029321079200810483,0.2654995276862236,0.9987211735591467,45.86524289446988,P23743,DGKA,Inflammation_II,Unique Protein
OID30548,939,0.0059659530155163395,0.02934738865415379,0.8389551480563922,0.9987211735591467,50.35771753558323,O75688,PPM1B,Inflammation_II,Unique Protein
OID30549,939,-3.836966870255779e-4,0.02977600175462695,0.9897214389315037,0.9987211735591467,43.12223525437211,Q16643,DBN1,Inflammation_II,Unique Protein
OID30550,939,0.05135861463716382,0.029471881949418535,0.08173041555925477,0.9213201977153234,36.99245144726284,Q5T2W1,PDZK1,Inflammation_II,Unique Protein
OID30551,939,0.01139651669038732,0.029529022955133082,0.6996277060812317,0.9987211735591467,49.42273755640241,Q9NZH8,IL36G,Inflammation_II,Unique Protein
OID30552,939,0.023470856467369274,0.0284387727227787,0.4094073491466287,0.9987211735591467,27.946496330290582,Q5QGZ9,CLEC12A,Inflammation_II,Unique Protein
OID30553,939,0.025347340286617195,0.031115096406712433,0.4154929024130699,0.9987211735591467,51.222114224485004,P32927,CSF2RB,Inflammation_II,Unique Protein
OID30554,939,0.02545768247197828,0.02892309099159561,0.3789874967342173,0.9987211735591467,66.57326199584163,P49765,VEGFB,Inflammation_II,Unique Protein
OID30555,939,-0.0029421390842077283,0.029447364053341814,0.9204359991109108,0.9987211735591467,92.44777742445937,Q9BV40,VAMP8,Inflammation_II,Unique Protein
OID30556,939,0.017436970733439028,0.02938343858051202,0.5530394731762553,0.9987211735591467,61.92383732885289,Q15762,CD226,Inflammation_II,Unique Protein
OID30557,939,-0.007011570346391725,0.02978087012083293,0.8139203390592801,0.9987211735591467,118.02336785054979,P06730,EIF4E,Inflammation_II,Unique Protein
OID30559,939,0.010246279405826527,0.03038217377827817,0.7360076528912037,0.9987211735591467,73.25831135024782,Q02880,TOP2B,Inflammation_II,Unique Protein
OID30560,939,0.01626675171664266,0.029517874301896587,0.5817109482990891,0.9987211735591467,90.21670118990194,O15400,STX7,Inflammation_II,Unique Protein
OID30561,939,0.0031958408944255247,0.029823142513010277,0.9146854725339922,0.9987211735591467,67.7626612290181,Q9H7Z7,PTGES2,Inflammation_II,Unique Protein
OID30564,939,0.053089881678831934,0.029184981794793882,0.06922208979694801,0.9213201977153234,41.64327714245225,O60437,PPL,Inflammation_II,Unique Protein
OID30565,939,0.0019227165647716445,0.030550110149580118,0.9498306780449672,0.9987211735591467,43.94976942455416,O95157,NXPH3,Inflammation_II,Unique Protein
OID30566,939,0.026868076185662747,0.02832020967353577,0.34300855228278626,0.9987211735591467,14.610273886830981,P06213,INSR,Inflammation_II,Unique Protein
OID30567,939,0.0069565824858862525,0.028706469246093932,0.808574307307439,0.9987211735591467,98.70088567001243,P11234,RALB,Inflammation_II,Unique Protein
OID30568,939,-0.0019840773001774037,0.03028887936967306,0.9477859676722064,0.9987211735591467,80.85434788919828,P49757,NUMB,Inflammation_II,Unique Protein
OID30569,939,-0.033221304413954,0.03031710026737481,0.27345403804666496,0.9987211735591467,75.90843028252388,Q8N556,AFAP1,Inflammation_II,Unique Protein
OID30570,939,0.02504899753348343,0.028783376700135928,0.38438456505526586,0.9987211735591467,40.086785962865115,P17301,ITGA2,Inflammation_II,Unique Protein
OID30571,939,-0.004811724864191589,0.02950585551942852,0.8704934697867789,0.9987211735591467,31.701688388380568,Q02952,AKAP12,Inflammation_II,Unique Protein
OID30572,939,0.031226798184120916,0.03281978287602367,0.3416181009183058,0.9987211735591467,30.020287093459224,Q4VCS5,AMOT,Inflammation_II,Unique Protein
OID30573,939,0.019203142167312764,0.02818021677662383,0.495763343658146,0.9987211735591467,66.58554686279129,P30101,PDIA3,Inflammation_II,Unique Protein
OID30574,939,0.03624082071774737,0.030282118806870453,0.23170169884878047,0.9987211735591467,29.957918714906956,P10912,GHR,Inflammation_II,Unique Protein
OID30575,939,0.016470140937330482,0.031887963769215905,0.6056285253038611,0.9987211735591467,41.68853493447528,O95393,BMP10,Inflammation_II,Unique Protein
OID30576,939,-0.005767974871063573,0.03306358514430607,0.8615492248890751,0.9987211735591467,36.30712624292911,Q9UGN4,CD300A,Inflammation_II,Unique Protein
OID30577,939,0.08905429673313543,0.032919258003452176,0.006951119997583489,0.6507367434118654,22.65772646112992,Q96QR1,SCGB3A1,Inflammation_II,Unique Protein
OID30578,939,-0.011211341940759264,0.030012835164229295,0.7088235606900117,0.9987211735591467,94.89312489868352,P30040,ERP29,Inflammation_II,Unique Protein
OID30579,939,0.10743499035299046,0.03496684087491246,0.0021850223911076333,0.5470346469025428,36.726829095913935,Q9ULI3,HEG1,Inflammation_II,Unique Protein
OID30580,939,-0.023042845590954805,0.030849143596035244,0.455282036998753,0.9987211735591467,75.74572906431898,Q8TEA8,DTD1,Inflammation_II,Unique Protein
OID30581,939,0.0018144518949513217,0.031766919060401584,0.9544638089127658,0.9987211735591467,51.60601777241302,P01037,CST1,Inflammation_II,Unique Protein
OID30582,939,-0.01674308707826381,0.03476322257211935,0.6301811764020341,0.9987211735591467,37.956384044926295,Q9H7Y0,DIPK2B,Inflammation_II,Unique Protein
OID30583,939,-0.002256107874887375,0.03532780297727874,0.9490938238560854,0.9987211735591467,35.736302280229324,Q9BRK3,MXRA8,Inflammation_II,Unique Protein
OID30584,939,-0.018006740145397736,0.03002680811582719,0.5488605251458218,0.9987211735591467,67.17784116428412,O76074,PDE5A,Inflammation_II,Unique Protein
OID30585,939,-0.014891562561858687,0.03083190058397296,0.6292156792150067,0.9987211735591467,39.821594248965084,P22303,ACHE,Inflammation_II,Unique Protein
OID30586,939,0.00884972434085316,0.02901506308263951,0.760431351147318,0.9987211735591467,46.51902833361172,Q9BX67,JAM3,Inflammation_II,Unique Protein
OID30587,939,-0.001211182612855165,0.029980496840720634,0.9677837313747293,0.9987211735591467,34.74705121257969,P20908,COL5A1,Inflammation_II,Unique Protein
OID30588,939,0.08090893148366671,0.034244153675534045,0.01834809311347373,0.8012403331227184,34.84882630715628,Q6QNK2,ADGRD1,Inflammation_II,Unique Protein
OID30589,939,-0.016435718349975956,0.03385638008601576,0.6274692266701446,0.9987211735591467,40.45659476139119,Q02223,TNFRSF17,Inflammation_II,Unique Protein
OID30590,939,-0.008766497691809108,0.03000115029399962,0.7701951189834624,0.9987211735591467,94.16080058184222,Q8NEU8,APPL2,Inflammation_II,Unique Protein
OID30591,939,-0.03107675405094038,0.03207341748686126,0.33283560388182776,0.9987211735591467,36.428188967320466,Q9BUH6,PAXX,Inflammation_II,Unique Protein
OID30592,939,0.007109718344887572,0.031361468169358024,0.8207052929145486,0.9987211735591467,46.39318899949447,Q8NDA2,HMCN2,Inflammation_II,Unique Protein
OID30593,939,-0.011080930306729027,0.03486392649112975,0.7506828313431194,0.9987211735591467,44.38427444463374,Q9HCU4,CELSR2,Inflammation_II,Unique Protein
OID30594,939,0.045403349022838144,0.031555080586156324,0.15052841562046423,0.9987211735591467,34.77974095074138,P06280,GLA,Inflammation_II,Unique Protein
OID30595,939,-0.012774635155095405,0.038962202628543274,0.7430822558668252,0.9987211735591467,29.242922049732474,Q9BUN1,MENT,Inflammation_II,Unique Protein
OID30596,939,-0.006876556578993048,0.02997930759783362,0.8186268013385779,0.9987211735591467,72.46397691665811,Q9H939,PSTPIP2,Inflammation_II,Unique Protein
OID30597,939,-0.01565856722038549,0.02999280980110428,0.6017414578967158,0.9987211735591467,36.8503484377045,Q8TDQ7,GNPDA2,Inflammation_II,Unique Protein
OID30598,939,-0.027559295457146922,0.03271939726623319,0.3998420964337901,0.9987211735591467,31.53464529974071,P55083,MFAP4,Inflammation_II,Unique Protein
OID30599,939,0.030086328831433237,0.030917497694848972,0.3307497761330972,0.9987211735591467,44.23497110043436,Q9NS98,SEMA3G,Inflammation_II,Unique Protein
OID30600,939,-0.003734115123286979,0.031488564270535535,0.9056287963701144,0.9987211735591467,94.53715504453736,P04406,GAPDH,Inflammation_II,Unique Protein
OID30601,939,0.026933478038229396,0.03079262244498009,0.38197885156069555,0.9987211735591467,68.02202931834857,P04090,RLN2,Inflammation_II,Unique Protein
OID30602,939,0.0496131054492709,0.030431120099745305,0.10336986104531552,0.9363591314612285,50.111203084120085,Q5TDH0,DDI2,Inflammation_II,Unique Protein
OID30603,939,-0.0077155399541038085,0.029681664541201,0.7949656137527816,0.9987211735591467,55.9975186931301,P06132,UROD,Inflammation_II,Unique Protein
OID30604,939,0.024821197655747772,0.03279254320516407,0.44929299151771673,0.9987211735591467,32.32210163634819,Q99574,SERPINI1,Inflammation_II,Unique Protein
OID30605,939,-0.028502808764237688,0.029441956885705313,0.33324662807719396,0.9987211735591467,48.86802982326263,P27348,YWHAQ,Inflammation_II,Unique Protein
OID30606,939,-0.018131296981006847,0.032719601193238135,0.5796157787321605,0.9987211735591467,36.3026181090801,Q9UI42,CPA4,Inflammation_II,Unique Protein
OID30607,939,0.0353232148973964,0.03196763101499069,0.26946070674248457,0.9987211735591467,44.98246398466315,Q16378,PRR4,Inflammation_II,Unique Protein
OID30608,939,0.030484377098811122,0.030468552768271217,0.31732088541933623,0.9987211735591467,34.38929545256633,Q6P5S2,LEG1,Inflammation_II,Unique Protein
OID30609,939,-0.008369600690484338,0.030315248285812304,0.7825440615250201,0.9987211735591467,64.17543248077112,O43399,TPD52L2,Inflammation_II,Unique Protein
OID30610,939,0.03588615137128597,0.03137366557651801,0.2529899121381383,0.9987211735591467,23.202404902509812,P61457,PCBD1,Inflammation_II,Unique Protein
OID30611,939,-0.016461723721577465,0.030862667147881613,0.593894334705539,0.9987211735591467,40.21678535357816,P40197,GP5,Inflammation_II,Unique Protein
OID30612,939,0.04853795587047341,0.031020991793096305,0.1179997563690205,0.9607612475394066,36.5654751984012,P00325,ADH1B,Inflammation_II,Unique Protein
OID30613,939,-0.011050891816094267,0.030103313413674997,0.7136292478986608,0.9987211735591467,37.41966052906891,O75190,DNAJB6,Inflammation_II,Unique Protein
OID30614,939,0.006147400264396897,0.03663584523739215,0.8667793315067998,0.9987211735591467,37.536591454981895,Q5JS37,NHLRC3,Inflammation_II,Unique Protein
OID30615,939,0.004136456525734544,0.03171494850855748,0.8962576890780907,0.9987211735591467,36.191430729153296,Q8N8U9,BMPER,Inflammation_II,Unique Protein
OID30616,939,0.00072561525035032205,0.02971166104392348,0.9805213462119462,0.9987211735591467,77.12476071847841,O75347,TBCA,Inflammation_II,Unique Protein
OID30617,939,0.005150894102319529,0.029597482573778477,0.861878790665621,0.9987211735591467,32.94488393836596,P04083,ANXA1,Inflammation_II,Unique Protein
OID30618,939,-0.007849321401889882,0.03320129961604697,0.8131621532477449,0.9987211735591467,35.40792123871914,Q9BXJ0,C1QTNF5,Inflammation_II,Unique Protein
OID30619,939,0.02766436191571216,0.0335725967617802,0.4101427945890658,0.9987211735591467,41.45026097190469,Q96HD1,CRELD1,Inflammation_II,Unique Protein
OID30620,939,-0.010233917779688293,0.030621044584509934,0.7382954156668744,0.9987211735591467,37.724795148901244,P0C862,C1QTNF9,Inflammation_II,Unique Protein
OID30621,939,-0.006809394960153447,0.029883802757389694,0.8198035725973917,0.9987211735591467,81.18190561496851,Q13976,PRKG1,Inflammation_II,Unique Protein
OID30622,939,-0.05047207365303837,0.0317982472053021,0.1127956068553858,0.9537760501204207,43.41814028278883,P54764,EPHA4,Inflammation_II,Unique Protein
OID30623,939,0.0018976353651924158,0.030801884370166354,0.950888498946521,0.9987211735591467,58.005747676210376,Q9P2T1,GMPR2,Inflammation_II,Unique Protein
OID30624,939,0.009839068680234169,0.03066081038097411,0.7483582977142493,0.9987211735591467,57.38333433660823,P50502,ST13,Inflammation_II,Unique Protein
OID30625,939,-0.04735087992350422,0.031064713431846056,0.12778413255418566,0.9726901548330331,39.70647586637867,P09529,INHBB,Inflammation_II,Unique Protein
OID30626,685,0.0822234507033658,0.035640743255057714,0.02135802816996964,0.8012403331227184,21.825893199022154,A2VDF0,FUOM,Inflammation_II,Unique Protein
OID30627,939,-0.04532211551453333,0.03449168392071854,0.18917155295340377,0.9987211735591467,40.49789938639382,P20155,SPINK2,Inflammation_II,Unique Protein
OID30628,939,-0.0035102316023268147,0.03273349124950526,0.9146244540338024,0.9987211735591467,35.639702674732725,P14091,CTSE,Inflammation_II,Unique Protein
OID30629,939,-0.007435848222051115,0.03007230589946964,0.8047575122082734,0.9987211735591467,50.485453961125636,Q6P589,TNFAIP8L2,Inflammation_II,Unique Protein
OID30630,939,0.0025342896803904353,0.02878204455124809,0.9298551478952035,0.9987211735591467,72.53787546408496,O14745,SLC9A3R1,Inflammation_II,Unique Protein
OID30631,939,0.07275547460022184,0.03219682084916084,0.024071189894998513,0.811072573066562,35.50646273864295,P30047,GCHFR,Inflammation_II,Unique Protein
OID30632,939,0.019488967251150034,0.03279436009708209,0.5524714949698364,0.9987211735591467,43.98221193589052,Q53FA7,TP53I3,Inflammation_II,Unique Protein
OID30633,939,0.08702818373451932,0.03187859214654006,0.006453998023871189,0.6507367434118654,34.33495735891922,Q5VTT5,MYOM3,Inflammation_II,Unique Protein
OID30634,939,0.02586241137576603,0.03054973339540006,0.39745519420639885,0.9987211735591467,44.21955793388504,Q8IUZ5,PHYKPL,Inflammation_II,Unique Protein
OID30635,939,0.05475878659552459,0.031447622330986726,0.08196880275677382,0.9213201977153234,27.84577626939794,P52758,RIDA,Inflammation_II,Unique Protein
OID30636,939,0.024575579116291435,0.029222464416320558,0.40057511910119836,0.9987211735591467,49.675710704748546,Q96A49,SYAP1,Inflammation_II,Unique Protein
OID30637,939,-0.02202661232990309,0.029764417714856693,0.45946854527816117,0.9987211735591467,47.128755724805885,Q9NQ48,LZTFL1,Inflammation_II,Unique Protein
OID30638,939,0.00844665736402265,0.029424906798838343,0.7741321358832239,0.9987211735591467,40.24694294056403,O96007,MOCS2,Inflammation_II,Unique Protein
OID30639,939,-2.1015049592502605e-4,0.028924023321676713,0.9942045044634995,0.9987211735591467,42.2174612432904,Q8NHV1,GIMAP7,Inflammation_II,Unique Protein
OID30640,939,-0.010805445528845879,0.029095631927473865,0.71044187531144,0.9987211735591467,39.08313480758604,Q96AJ9,VTI1A,Inflammation_II,Unique Protein
OID30641,939,-0.04110779918740628,0.029627444885720482,0.16562640283834595,0.9987211735591467,39.649147199104625,P21854,CD72,Inflammation_II,Unique Protein
OID30642,939,0.007195900078971962,0.030237340692327166,0.8119488554706042,0.9987211735591467,52.530903791210804,P07311,ACYP1,Inflammation_II,Unique Protein
OID30643,939,0.07123638333800072,0.036784879949751687,0.0531025850605073,0.9108000999992643,35.13579649113166,Q9UK23,NAGPA,Inflammation_II,Unique Protein
OID30644,939,0.013111284886541038,0.030010471645157674,0.6622928515815284,0.9987211735591467,32.81072082171296,Q9NRS6,SNX15,Inflammation_II,Unique Protein
OID30645,939,0.007716973912916942,0.02986705771880764,0.7961731038247919,0.9987211735591467,141.68346970972803,P37840,SNCA,Inflammation_II,Unique Protein
OID30646,939,0.02621951357305582,0.032744580860346394,0.4234945501834131,0.9987211735591467,40.831918470709795,P22455,FGFR4,Inflammation_II,Unique Protein
OID30647,939,-0.0074218516148743556,0.029914971577328343,0.8041134671223316,0.9987211735591467,64.14789666934723,Q15276,RABEP1,Inflammation_II,Unique Protein
OID30648,939,-0.010829988611509604,0.030390691687639672,0.7216531895439826,0.9987211735591467,39.50986365076579,Q6FHJ7,SFRP4,Inflammation_II,Unique Protein
OID30649,939,-0.00870456929196357,0.030077045478347626,0.7723332202203274,0.9987211735591467,65.14292776036312,Q9HB71,CACYBP,Inflammation_II,Unique Protein
OID30650,939,0.03039185174329135,0.037927608174277906,0.42315676519481704,0.9987211735591467,40.48673968553981,O60279,SUSD5,Inflammation_II,Unique Protein
OID30651,939,-0.01400562488376463,0.029159121846960557,0.6311154974321037,0.9987211735591467,41.9518751966471,A6NC86,PINLYP,Inflammation_II,Unique Protein
OID30652,939,0.020189786698461904,0.03257107747513486,0.5354969921300823,0.9987211735591467,36.46729994154892,P49862,KLK7,Inflammation_II,Unique Protein
OID30653,939,-0.015645458210430202,0.029776560180194134,0.5994111551354327,0.9987211735591467,59.31963460796352,Q92619,ARHGAP45,Inflammation_II,Unique Protein
OID30654,939,-0.0036108386930874905,0.0286930520159683,0.8998830265817843,0.9987211735591467,45.96740798362152,Q04323,UBXN1,Inflammation_II,Unique Protein
OID30655,939,0.012428576127277753,0.029750393006204544,0.6762182759412321,0.9987211735591467,74.90438423687563,P35611,ADD1,Inflammation_II,Unique Protein
OID30656,939,-0.003402583150998337,0.029791909287622407,0.9090948008525102,0.9987211735591467,65.34426070184772,Q8N0X7,SPART,Inflammation_II,Unique Protein
OID30657,939,-0.013713851970546228,0.029995066262129923,0.6476320741669093,0.9987211735591467,61.243410180087665,P32321,DCTD,Inflammation_II,Unique Protein
OID30658,939,-0.010795010857060227,0.02961585430932937,0.7155671782358359,0.9987211735591467,54.62744500624268,P56192,MARS1,Inflammation_II,Unique Protein
OID30659,939,0.007082006331282226,0.03025686142116891,0.8149880027186582,0.9987211735591467,55.42197854342324,Q6GMV3,PTRHD1,Inflammation_II,Unique Protein
OID30660,939,-0.016746578486459936,0.029649154367740904,0.5723298655628741,0.9987211735591467,34.71370779990847,O15335,CHAD,Inflammation_II,Unique Protein
OID30661,939,0.015219682756362289,0.030204391255167877,0.6144588492161412,0.9987211735591467,45.793159318777434,P25686,DNAJB2,Inflammation_II,Unique Protein
OID30662,939,-0.0027038617775218586,0.028307115410659226,0.9239234446008182,0.9987211735591467,37.71035681469074,Q58EX2,SDK2,Inflammation_II,Unique Protein
OID30663,939,0.013574680203463403,0.02925942879340671,0.642798402445815,0.9987211735591467,84.24865191547804,Q86SX6,GLRX5,Inflammation_II,Unique Protein
OID30664,939,0.003171386112402675,0.029383128243002224,0.914072868757903,0.9987211735591467,84.20679807345068,Q9Y4D1,DAAM1,Inflammation_II,Unique Protein
OID30665,939,0.032360221240611754,0.030579966475895233,0.2902330720503346,0.9987211735591467,63.57492495425626,Q6UX06,OLFM4,Inflammation_II,Unique Protein
OID30666,939,0.03399002553849753,0.03274013354144635,0.29945935878275787,0.9987211735591467,28.22509753033802,P01210,PENK,Inflammation_II,Unique Protein
OID30667,939,-0.006309652100831257,0.03143883937941031,0.8409803365903022,0.9987211735591467,105.36098155614167,P0DML2,CSH1,Inflammation_II,Unique Protein
OID30668,939,0.04790493193057789,0.02926544638148364,0.10198920356949769,0.935504863353004,27.443893995636408,P32119,PRDX2,Inflammation_II,Unique Protein
OID30669,939,0.005367382949143801,0.029297517642294168,0.854679160579205,0.9987211735591467,15.136619564145029,P40925,MDH1,Inflammation_II,Unique Protein
OID30670,939,0.026745435801151643,0.02941246097851199,0.3634163657407746,0.9987211735591467,44.62702010299762,P10599,TXN,Inflammation_II,Unique Protein
OID30671,939,0.006445651769836346,0.030807519604375326,0.8343199694183278,0.9987211735591467,67.88835648289022,P0DN86,CGB3_CGB5_CGB8,Inflammation_II,Unique Protein
OID30672,939,0.002509847139436797,0.032500220212972726,0.9384608227192324,0.9987211735591467,28.162308398561287,P07998,RNASE1,Inflammation_II,Unique Protein
OID30673,939,0.04453764905355623,0.029716640868012487,0.1342811375677569,0.9866687250540521,58.03278650164639,P04114,APOB,Inflammation_II,Unique Protein
OID30674,939,-0.03627795377022506,0.029848865001056206,0.22452823699188665,0.9987211735591467,57.27646954710014,Q92686,NRGN,Inflammation_II,Unique Protein
OID30675,939,-0.03258865917871596,0.03048373259659568,0.285325666747957,0.9987211735591467,214.15707443481776,P16442,ABO,Inflammation_II,Unique Protein
OID30676,939,-0.026205938180663173,0.03144437511165538,0.4048308046993675,0.9987211735591467,45.37094966927174,Q6UXB8,PI16,Inflammation_II,Unique Protein
OID30677,939,0.00128819570441374,0.03322813331516735,0.9690835449149675,0.9987211735591467,62.16817795281933,P04180,LCAT,Inflammation_II,Unique Protein
OID30678,939,-0.026120339211230838,0.03028912652828196,0.38870917970230456,0.9987211735591467,44.46239582065331,Q0ZGT2,NEXN,Inflammation_II,Unique Protein
OID30679,939,0.038271170293345216,0.031863850186713345,0.23002595597100084,0.9987211735591467,46.82555256438267,P07307,ASGR2,Inflammation_II,Unique Protein
OID30680,939,0.026085675602889068,0.030128944899684977,0.3868237102515508,0.9987211735591467,46.77353627196631,P06744,GPI,Inflammation_II,Unique Protein
OID30681,939,-0.023104416466128496,0.03219628232595325,0.47317816211534713,0.9987211735591467,65.65748606137227,P07333,CSF1R,Inflammation_II,Unique Protein
OID30682,939,0.010882437506908248,0.03027361011018001,0.7193259848568845,0.9987211735591467,89.40206439119146,Q86YW5,TREML1,Inflammation_II,Unique Protein
OID30683,939,-0.022293831234982107,0.03327924686156289,0.5030875095063285,0.9987211735591467,51.09140499822749,P08294,SOD3,Inflammation_II,Unique Protein
OID30684,939,0.05113488700596069,0.0315713874220166,0.1056463673285183,0.9371097828923654,48.337307874534666,P00742,F10,Inflammation_II,Unique Protein
OID30685,939,0.02086563359742767,0.03699012606512712,0.5728319513052689,0.9987211735591467,65.13055147784573,P04278,SHBG,Inflammation_II,Unique Protein
OID30686,939,0.024184846744467938,0.030486918860374555,0.4278146283391734,0.9987211735591467,296.18783150164865,P02652,APOA2,Inflammation_II,Unique Protein
OID30687,939,0.015346767027368502,0.028463115867911313,0.5898918199420587,0.9987211735591467,32.115765787191044,P20061,TCN1,Inflammation_II,Unique Protein
OID30688,939,0.011860612650412033,0.031096950409380226,0.7029884266788026,0.9987211735591467,42.043497437421436,P12955,PEPD,Inflammation_II,Unique Protein
OID30689,939,0.007721873157657828,0.031207403242242058,0.8046247811289723,0.9987211735591467,40.339789114263894,Q93091,RNASE6,Inflammation_II,Unique Protein
OID30690,939,-5.510719025765628e-4,0.03221799470139153,0.9863569569902999,0.9987211735591467,67.88443019779534,O00602,FCN1,Inflammation_II,Unique Protein
OID30691,939,-0.025313937754687224,0.030465436296613028,0.4062407072529183,0.9987211735591467,33.08846586618987,O43493,TGOLN2,Inflammation_II,Unique Protein
OID30692,939,-0.025149088043585125,0.03036415158353419,0.4077429598819241,0.9987211735591467,71.09200465482563,P50552,VASP,Inflammation_II,Unique Protein
OID30693,939,0.06978571749577726,0.029879035330850956,0.01972460501266459,0.8012403331227184,50.96098485171356,P16233,PNLIP,Inflammation_II,Unique Protein
OID30694,939,0.0061237450353173834,0.03404019504525222,0.8572724609547818,0.9987211735591467,46.625836782532005,P22897,MRC1,Inflammation_II,Unique Protein
OID30696,939,-0.04621949359498111,0.029913462593498332,0.12266247323201818,0.9614658866808902,31.10380543227429,P12821,ACE,Inflammation_II,Unique Protein
OID30697,939,-0.048129748696885,0.03112869633316452,0.12240949359327118,0.9614658866808902,68.10167107993831,P17927,CR1,Inflammation_II,Unique Protein
OID30698,939,0.017088706457456585,0.03049539463478332,0.5753627319083101,0.9987211735591467,137.75459483346347,P02748,C9,Inflammation_II,Unique Protein
OID30699,939,0.004397467469763543,0.03346254629530825,0.8954759082823516,0.9987211735591467,60.96090674705654,P0DJD7,PGA4,Inflammation_II,Unique Protein
OID30700,939,-0.015664882710244587,0.032132719306524164,0.6260155444459239,0.9987211735591467,49.46928216124872,P00390,GSR,Inflammation_II,Unique Protein
OID30701,939,-0.07044178417991216,0.041525041107472654,0.09015251721500621,0.9213201977153234,63.08711133195637,Q13790,APOF,Inflammation_II,Unique Protein
OID30702,939,-0.024963890129620154,0.03339017653563226,0.45486629193238926,0.9987211735591467,45.85176267953174,Q08830,FGL1,Inflammation_II,Unique Protein
OID30703,939,-0.036356932441196185,0.03024866189416462,0.2296962383040224,0.9987211735591467,67.06935791207201,P09172,DBH,Inflammation_II,Unique Protein
OID30704,939,0.045498486188224455,0.03740315277319052,0.22412974413812506,0.9987211735591467,50.687315448186546,P27169,PON1,Inflammation_II,Unique Protein
OID30705,939,-0.006400647917711608,0.03423464282068302,0.8517298080664636,0.9987211735591467,64.20714784473488,P34096,RNASE4,Inflammation_II,Unique Protein
OID30706,939,-9.487569147416503e-4,0.03140094437921775,0.9759026778493607,0.9987211735591467,72.78231284247772,P02765,AHSG,Inflammation_II,Unique Protein
OID30707,939,-0.019727767574996998,0.029729778972230114,0.5071313765136645,0.9987211735591467,33.34499774227177,P0DUB6_P0DTE7_P0DTE8,AMY1A_AMY1B_AMY1C,Inflammation_II,Unique Protein
OID30708,939,0.06463558969686854,0.03577171275772273,0.07110409801788985,0.9213201977153234,76.59183584930517,O14791,APOL1,Inflammation_II,Unique Protein
OID30709,939,-0.028226388058064135,0.031046123540765382,0.36349409500821395,0.9987211735591467,79.57394509436057,P01019,AGT,Inflammation_II,Unique Protein
OID30710,939,0.0409356525238862,0.032220743720117,0.20423489860455762,0.9987211735591467,52.700676360264055,Q01459,CTBS,Inflammation_II,Unique Protein
OID30711,939,-0.012685963728336304,0.03144706459321606,0.6867421213655069,0.9987211735591467,51.49167201207806,O95497,VNN1,Inflammation_II,Unique Protein
OID30712,939,0.040733350150323845,0.02988625754355109,0.17323126825752566,0.9987211735591467,40.80767740655128,P04040,CAT,Inflammation_II,Unique Protein
OID30713,939,-0.019057997109602275,0.031144710792693167,0.5407426395786492,0.9987211735591467,56.46155398378606,P26927,MST1,Inflammation_II,Unique Protein
