protein,Nobs_fa,model_fa,beta_fa,SE_fa,P_fa,beta_time_fa,SE_time_fa,P_time_fa,beta_int_time_fa,SE_int_time_fa,P_int_time_fa,P_fa_fdr,P_time_fa_fdr,P_time_fa_int_fdr
OID30354,3499,lmer,-0.015565421041879314,0.019874064123087253,0.43366329357693034,0.22399225823518149,0.015221728150030844,5.15163502342481e-47,0.02361621848136623,0.015244056087481084,0.12146422258911754,0.6530643004252279,1.3739260194772555e-46,0.30195776693259235
OID30355,3499,lmer,-6.236526110393167e-4,0.022985197133564943,0.9783584281419001,-0.030879211962445925,0.01358816609605916,0.023143922689245183,0.007352352547588099,0.013574712279328622,0.5881307329305088,0.9891334352014979,0.028258014210803536,0.7386865788312208
OID30356,3499,lmer,-0.035651701469316975,0.0203569439020215,0.0801489402192122,0.25187077607702146,0.015196450643842126,1.6305833801189347e-58,0.024022180339740393,0.015215426612395855,0.11451430915997075,0.31074303256721786,5.191933790945148e-58,0.29319484417923897
OID30357,3499,lmer,-0.02734234907371069,0.018808454886541613,0.14628828857520415,0.285502448131825,0.01578790375343824,1.2038197672230854e-68,0.03613653199750629,0.015822461414439687,0.022466673246898477,0.39709599590300176,4.793958010344794e-68,0.1298646696247758
OID30358,3499,lmer,-0.020057213739402256,0.01841260525123163,0.27623427036126147,0.3086026566380072,0.015896878194017493,3.9373032516390855e-78,0.026234168870210958,0.015934903375095136,0.09982680139582105,0.5262857468207038,1.8991315849077636e-77,0.273245158019836
OID30359,3499,lmer,-0.022259699264970435,0.019779731411654962,0.26065576385998823,0.277725644197573,0.015530234593114294,2.8508832717378516e-67,0.01546225677350482,0.01555619133314666,0.3203425512599079,0.5116835445015081,1.097909328496672e-66,0.5199118697016717
OID30360,3499,lmer,-0.024662410894218823,0.018847648535754175,0.19095386049172772,0.31975478826954956,0.015402398216236343,3.284008469508117e-88,0.02387834306831371,0.01543300510846196,0.12194196833490664,0.44865935425497233,2.1190191515170475e-87,0.3023209274325124
OID30361,3216,lmer,-0.022788767028431786,0.019253520548835133,0.23680066482407813,0.33512918832263594,0.01675668890204531,3.500344306118282e-82,0.02645145699814659,0.0167988339831912,0.11548775934041772,0.4891649069122123,1.8303231496929762e-81,0.2940511503066559
OID30362,3499,lmer,-0.02093767613602155,0.02520410774820938,0.40629753850679584,0.048885765362664875,0.012040889302566176,5.06525152931814e-5,-0.005713725455874362,0.012001693897233889,0.6340641610621116,0.6279152505800905,7.010288930017483e-5,0.7748200429701305
OID30363,3499,lmer,-0.002143682619469714,0.01904234801490446,0.9103879050846899,0.012463872913586721,0.016753681560790955,0.45698170054642795,-9.3394635447974e-5,0.016795951650467506,0.9955638259979674,0.9538012308821623,0.4887513760326414,0.9975990965177814
OID30364,3499,lmer,-0.01204594536673451,0.0176592068674309,0.49528862215486413,0.07554688497361414,0.007479414131525891,1.6188086156271515e-23,0.007869430320780657,0.007445566960602721,0.2906535391437583,0.6989319184846647,3.2123405183151144e-23,0.48714466451674626
OID30365,3499,lmer,0.014632560967642138,0.018714926700448515,0.4344502773011425,-0.012849766983663304,0.01708736893841414,0.4521220984923846,-0.01474158324686102,0.017134674730430913,0.3896901935297995,0.6535759961663611,0.4842626947208648,0.5868441193650715
OID30366,3499,lmer,-0.010454520816347306,0.02136335929519729,0.6246736352576383,0.09694046626435736,0.015487197724765688,4.56308500127515e-10,-0.0022978793937825895,0.01550255729642544,0.8821772094657243,0.7904420068649683,7.248857314525687e-10,0.930903965078813
OID30367,3499,lmer,-0.012180674416947769,0.026051593420636107,0.6401853554545773,0.013952467810184532,0.01137951671335102,0.220280031136152,0.015235495831227321,0.011331673125291422,0.17891476753927055,0.8007110800144328,0.24622505966002764,0.3688066752590182
OID30369,3499,lmer,-0.03277464671123871,0.019620765923933865,0.0951045075127846,0.21661046757197078,0.015773629093674933,2.2469595354126278e-41,0.036321329905789144,0.015802966778559382,0.021626294730674487,0.33617585752494517,5.565985357636536e-41,0.12592362449753292
OID30370,3499,lmer,-0.05729687619400887,0.025854554378200525,0.02687383279891222,0.18230315057212185,0.010871951668147209,9.596200805359869e-60,0.0018982918731911943,0.010821943524575868,0.8607716000133376,0.19066071182335054,3.127056293652943e-59,0.9175913154044442
OID30372,3499,lmer,-0.08197362415393579,0.019563389821085103,2.9952739492277946e-5,0.3141883753159148,0.015001476842474463,1.2640392546507935e-89,0.029246855756110423,0.015023629776006145,0.051685681071307756,0.004377592876796422,8.652896349752388e-89,0.20610811155720676
OID30373,3499,lmer,-0.01680422931695823,0.019402582037520624,0.3866207160591908,0.3249273401545377,0.015094602178269356,3.6441630573961925e-94,0.024411250177531266,0.015118697965360011,0.10652148291888462,0.6138413250934854,2.855734213611011e-93,0.28200796487810437
OID30374,3499,lmer,0.010878733331218502,0.023512627351281054,0.6436811796329014,0.045397240767701665,0.008706055833936683,2.0020282374166282e-7,-0.04337309010341794,0.008654956270431106,5.808401874936183e-7,0.8037078547915295,2.9917835061190206e-7,4.850845337268133e-5
OID30375,3499,lmer,-0.03887394283361456,0.019047895818303934,0.04148714881707323,0.3011681507269321,0.015453598327540096,1.1166888571022832e-78,0.03228880137985962,0.015483442557873919,0.037141533490708444,0.22666717007907486,5.50435333779085e-78,0.17510435869893676
OID30376,3499,lmer,-0.01892578087109024,0.02956366447731986,0.5221860444390014,0.02973406693589299,0.0035496011507228863,9.297944178710073e-17,-1.7767707410076098e-4,0.00350754561793075,0.9596042856153595,0.7207484705427979,1.6714570008837357e-16,0.9736166154403525
OID30377,3499,lmer,-0.02166098342191995,0.02951998379456867,0.46323226014565766,0.08294151479087444,0.0060870362090286205,9.646947664575793e-41,0.011954358463671055,0.0060255041148824925,0.04737810011190333,0.6749889812591013,2.3775740323402227e-40,0.1985637806271477
OID30378,3499,lmer,-0.004534421937207079,0.023718283072202275,0.8484185976507705,0.23351801477380305,0.00896060542979294,5.684329565634868e-132,-0.04113031709461927,0.008909753174910037,4.116994472000012e-6,0.922935452524452,1.6450787445891804e-130,2.3596029101286342e-4
OID30379,3499,lmer,-0.05196386778950043,0.024724011523094877,0.035786086576227116,0.07402177413947997,0.012916660179802066,1.1252719909479606e-8,-0.001670656516829687,0.012886997160872592,0.8968631859112279,0.21499705412701522,1.734794319378106e-8,0.9402909226752221
OID30380,3499,lmer,-0.0358940302477181,0.025658855340439542,0.16210868454100663,0.06442907966827169,0.012097081013730663,1.0977600041726114e-7,0.019884072262418673,0.01205599340588961,0.09921824967167307,0.41858982766198094,1.6531439939188783e-7,0.273245158019836
OID30381,3499,lmer,0.015587462230683437,0.02474336010806739,0.5288381969719715,0.15254185092909497,0.009321338192204558,3.8819974006084966e-57,-0.03318842672593885,0.009268181202479383,3.493728256953659e-4,0.7259062291359227,1.2058531776810453e-56,0.006718531378339174
OID30382,3499,lmer,-0.025346883634974123,0.019273199509412513,0.1887174254416321,0.21885657481244314,0.015796283841727824,4.5821314681263616e-42,0.039645152648152854,0.01582802722904908,0.012320199124601541,0.44865935425497233,1.1486766965122947e-41,0.09360664507145754
OID30383,3499,lmer,0.04290805017723711,0.026692038214598264,0.10820624972275884,0.031082132139975703,0.00836740924462198,2.0816951480327005e-4,6.299605774691152e-4,0.00830578296609061,0.939548104179611,0.3517452461331734,2.815731104904944e-4,0.9619261325803863
OID30384,3499,lmer,-0.00953099069176283,0.02498506637622869,0.7029252096178757,0.07419203473181032,0.01263614725215501,4.9199087394236714e-09,-0.0016267956056918804,0.012602731380762672,0.8973032029447001,0.8403478068356035,7.661637317706654e-9,0.9403196404703399
OID30385,3216,lmer,-0.022630830379905122,0.01880815409528436,0.22915443572456984,0.2842142607869174,0.016657758240555917,2.3947433599409032e-61,0.03744240320129596,0.016701883170882732,0.025076099594843825,0.48096165633441906,8.018138420512326e-61,0.1380366085041968
OID30386,3499,lmer,-0.024003578387820947,0.018313450531287002,0.19021154207263016,0.32536712123152284,0.015541161304709918,1.4548895581116043e-89,0.02530806872472206,0.01557641996982333,0.10434446127860321,0.44865935425497233,9.936079855981821e-89,0.2808460960564983
OID30387,3499,lmer,-0.029135889058927823,0.019017302875688806,0.12577046628949967,0.2738739914910714,0.00998447756190529,2.134991744021184e-144,-0.05324652244661818,0.009962076203013107,9.913733922088316e-8,0.37362559637832526,1.0065453012538581e-142,1.2599062719245281e-5
OID30388,3499,lmer,-0.01455373545597021,0.028896123737833134,0.6145961359671791,0.037603135896577086,0.005285535028923507,1.4892316024967748e-12,0.028612603700220285,0.00522930148685989,4.9402269437482046e-8,0.7852057694816599,2.4803555407966225e-12,7.600149135040001e-6
OID30389,3499,lmer,-0.026493899570020716,0.025090449574665722,0.2912132570216993,-0.09893362240529685,0.01046604925901431,7.585217933069765e-21,-0.021811648511439418,0.010417040569410773,0.036381137622156556,0.5373840595166838,1.457698357551803e-20,0.17291392726758312
OID30390,3499,lmer,-0.05830301139393038,0.02458320755932239,0.01786688543398936,0.15246328126927894,0.009002876593399963,7.663125962090411e-61,-0.008440169682330932,0.008949088083952072,0.34571065647855015,0.163119263260713,2.5453769530898035e-60,0.5449115907998782
OID30391,3499,lmer,-0.07059103140001267,0.02734057015066746,0.009944790092108007,0.13845353243374894,0.009231598599960813,1.1906708726375167e-48,0.01539969372587399,0.009169523364422498,0.09319950350192867,0.12317212474250722,3.255688457174426e-48,0.2665578754756727
OID30393,3499,lmer,-0.10164923219672016,0.023137498598822723,1.2168026909684365e-5,0.2893296946363382,0.010664783756455718,1.4288957871259734e-141,-0.02686941009237847,0.010625995666410868,0.011515288487851856,0.0025405101897862424,5.800919980235028e-140,0.0895191176861462
OID30394,3499,lmer,0.028394860771853863,0.025515394272465786,0.2659979184018989,0.18627032385608852,0.01009931965217624,4.0213285866357695e-71,0.013257094875872264,0.01004665083054841,0.1871130413362335,0.5167296553110172,1.6888424509678673e-70,0.37719408263848997
OID30395,3499,lmer,-0.024727993885052806,0.02752569464708521,0.3691755461635282,0.031017517158483037,0.007231494067881355,1.8651149654777772e-5,0.0259488322638497,0.007168563581197466,3.011042956310059e-4,0.6015050844124822,2.6248103245505742e-5,0.006069847283651244
OID30396,3499,lmer,-0.0013049069388630207,0.019205825335077066,0.9458422714507706,0.13642716129933855,0.01196152216519361,2.1952647695333731e-29,-0.031205119291036355,0.011956056756449463,0.009111813563088036,0.974857884150424,4.7112767410763953e-29,0.07863985806827897
OID30397,3499,lmer,-0.02577355880221615,0.02368237203416425,0.27668361248978696,0.2541805507623378,0.009744891876144864,3.3748795673380745e-132,-0.022671863504210264,0.009697898350468267,0.019480714096564548,0.5262857468207038,9.864772975329192e-131,0.1197764890313589
OID30398,3499,lmer,-0.012569141083007693,0.023400457999208858,0.5912769151536454,0.05114336483059819,0.012496598484309795,4.4063155507306266e-5,-0.02334164467815876,0.012470834391295144,0.061371900022600456,0.7719081835614585,6.115698174162213e-5,0.2222925201562096
OID30399,3499,lmer,-0.07765826075775631,0.022337091306150348,5.260220810208408e-4,0.15210829411590757,0.014134554392579577,2.0548321949214812e-26,0.007431653344190093,0.014130350606537697,0.5989821772968764,0.02520216104548564,4.229770778701049e-26,0.7475768164981939
OID30400,3499,lmer,-0.0319035781059018,0.022114315682822953,0.1493780634225147,0.2536569052747232,0.009809986073817993,2.936012161374948e-130,-0.05116469035120257,0.009770331016687544,1.7794226639896825e-7,0.4009477312984485,7.946262544165716e-129,1.857590159586372e-5
OID30401,3499,lmer,-0.04690896228788479,0.02750781081639308,0.08840065982283178,-0.015252192635779191,0.010030123076350688,0.12848301128277992,0.013555283788912572,0.009969781644982518,0.17407565667086722,0.3237789620414255,0.14768220290191336,0.3632469253603141
OID30402,3499,lmer,0.0016163602229555386,0.025180144650915198,0.9488282762179631,-0.11638983914573298,0.011468794105228075,1.0070210915104043e-23,-0.022377860856297553,0.011425631095785668,0.050281591374501194,0.9751923503787335,2.005124421311248e-23,0.20313928352553282
OID30403,3499,lmer,-0.0033686999439055754,0.0230793539923009,0.8839765205280472,0.297950052957001,0.011194195113142142,5.275005902722172e-137,-0.013572406401544343,0.011159571612566085,0.2240261218036791,0.9365216997113021,1.772280718811139e-135,0.41641678574461066
OID30404,3499,lmer,-0.012060334657134611,0.021252946593795286,0.5705041975606298,0.12467826776202301,0.013156991601117898,6.058307619111133e-21,-0.015450608612218565,0.01315017931399621,0.24013857108565112,0.7590276602046977,1.165028498069858e-20,0.43161757232895054
OID30405,3499,lmer,0.01263281127314241,0.029299849447521113,0.6664332270708081,0.0163269866181296,0.007203988262602529,0.02351841753529085,0.02524220992652839,0.0071381808740894,4.1382746081227795e-4,0.81773013926029,0.028679321842159013,0.0077539594099633865
OID30406,3499,lmer,-0.020633499516310206,0.029699044597439814,0.4873471134318532,0.05775045074086087,0.007327659776998475,4.920122484600919e-15,0.003499155632572411,0.0072608827438843055,0.6299091384729225,0.6931949452853076,8.560427394338384e-15,0.7716782949523691
OID30407,3499,lmer,-0.03176352981638431,0.02593594977623048,0.2209368606075361,0.08562331548002383,0.008362038078981254,4.165344669883933e-24,0.003600725097109007,0.008302433924124997,0.6645500669315778,0.4729955079214714,8.327840266806249e-24,0.7954462922362826
OID30408,3499,lmer,-0.029452492778131927,0.024507425442259062,0.2296896290364366,0.2184682077149727,0.00986433247471262,5.190346536346632e-99,-0.024591247598323485,0.009814552023335001,0.012292016404173016,0.48136199545436126,4.831650613293377e-98,0.09360664507145754
OID30409,3499,lmer,-0.02153998267436034,0.01937231597629057,0.26640834435638144,0.35020472706044,0.014648481507269596,1.4452560580443497e-113,0.01928019938741508,0.014668385235201163,0.18883664442607798,0.5167296553110172,2.441897952406725e-112,0.3777153073847471
OID30410,3499,lmer,0.019760939980688737,0.02525139112272256,0.4340366455114324,0.11749792075317697,0.011302552486518416,8.638036018787866e-25,-0.039775283807407004,0.011257932328210506,4.186485289256867e-4,0.6532899664417697,1.746125814862858e-24,0.007794328981208805
OID30411,3499,lmer,-0.02000021797759539,0.027509238838566312,0.46734724613602663,0.08828828363727911,0.009831345083267105,5.3520571487542e-19,0.030903197688523024,0.009770340528347531,0.0015817634500857496,0.678879423772354,9.983448019022672e-19,0.02111184732694359
OID30412,3499,lmer,0.021838641363582566,0.02928591514562084,0.45599362989523007,0.03900444944801434,0.007363466537503589,1.2862104656242075e-7,-6.275473831771848e-4,0.007297246894550553,0.9314755413772317,0.6674358438576653,1.933947114721995e-7,0.9576866012823244
OID30413,3499,lmer,0.003789884892431957,0.02051162951559435,0.8534427747535561,0.20395100979236006,0.011750684140200977,1.0982796988990429e-63,-0.030786916459642447,0.011735199284767728,0.008759849158293686,0.926328926978259,3.8584994710119015e-63,0.07620547348122751
OID30414,3499,lmer,-0.04892090552555027,0.01811306079242396,0.007014682003160354,0.3557402957204777,0.015441646182009626,2.518359765420012e-106,0.036702515908568864,0.015477189950569693,0.017800219604956882,0.09919763705917777,3.2285814010187257e-105,0.11385129519756886
OID30415,3499,lmer,-0.016639296818629457,0.019509693059579704,0.393903391968913,0.23269344448731924,0.01570280627322783,1.3068355661825504e-47,0.020528323059072345,0.015732157297613514,0.19206587069067474,0.6202557109244174,3.5271286795490257e-47,0.381910571448192
OID30416,3499,lmer,-0.01963897046159829,0.021268340928462384,0.35599202611134195,0.04938543210859625,0.015493020327136507,0.0014529624004287723,0.021654327973259745,0.01550905108294569,0.16277330674443163,0.5945480016745835,0.0018968330042221087,0.3493292038281745
OID30417,3499,lmer,-0.02036169904838891,0.02348598500984091,0.38613381359325116,0.18368448073298474,0.013710858786299305,1.5899546195052104e-39,0.023700058826622537,0.013695494195592212,0.08367188429477689,0.6138413250934854,3.869639760877377e-39,0.2539294443794606
OID30418,3499,lmer,-0.025930098040459485,0.02065151418392917,0.20950720950957363,0.25946018667182374,0.011074386850106782,1.577281940897328e-109,-0.03618922190120394,0.011052044910398294,0.0010740298964313612,0.4624988162068185,2.282373818437074e-108,0.016182419522004478
OID30419,3499,lmer,-0.03969983176370073,0.020495977275282955,0.052987678996750345,0.3123988329027439,0.01334003115034221,1.8241234257642356e-109,-0.008579151390295057,0.013339781404453858,0.5202049933958193,0.2545849846900332,2.626558016506828e-108,0.6877517384256259
OID20049,3499,lmer,-0.039694772731285556,0.02160616806586969,0.06643182022571455,0.29243099111014426,0.01221271699457698,7.874939802910251e-114,-0.041118887500702105,0.012194900375582327,7.58806218025602e-4,0.28767438595520534,1.3461081312226118e-112,0.012397455500250908
OID20050,3499,lmer,-0.049082804266296604,0.02150783383185287,0.022662143891525516,0.08873823055002668,0.01483661645623769,2.5480334485285526e-9,-0.015533223108401783,0.014844602517227691,0.29548871084988676,0.1759636271027578,3.9978001986306815e-9,0.4907463078489881
OID20051,3499,lmer,-0.03732368829489807,0.018358595547082728,0.042272365200691595,0.33483035174210674,0.015494076832711048,8.067786622399063e-95,0.029330958421472524,0.015528608435608103,0.05903569078743536,0.2279743975675674,6.496457382168722e-94,0.21898645199450958
OID20052,3499,lmer,-0.03426412624800367,0.020905328193160027,0.10147911742043345,0.10672041922350389,0.015867096482049748,2.1738338625292154e-11,-0.005523099964750985,0.015889160805857196,0.7281702615135079,0.34133884950509435,3.5577359351471985e-11,0.8361672691067017
OID20053,3499,lmer,-0.038186986192092126,0.023742089745234375,0.10801376367665211,0.07123472456821223,0.014083610746678694,4.557067960687263e-7,0.02347743754857346,0.014070163989718542,0.09533008557713994,0.3517452461331734,6.741047393263599e-7,0.26922689868790345
OID20054,3499,lmer,-0.016229904772682623,0.01949546616558795,0.40530177837716086,0.07904098052282099,0.01623750673296359,1.202329661983314e-6,-0.014860197040799175,0.016272109313611505,0.3612147660334083,0.6278204017999158,1.759844567840374e-6,0.5604197245836796
OID20055,3499,lmer,0.01109074991942915,0.02555160802101362,0.664328845953302,-0.01807805702051802,0.013197194098991219,0.17086425798143132,-0.0030866688665369276,0.01316526954532627,0.8146517799251969,0.8175325167612428,0.19373011096963683,0.8891811623306013
OID20056,3499,lmer,0.003601523105922349,0.02568767950492211,0.8885225161067238,-0.030074462666326063,0.012337452018792609,0.014855085952213595,-6.175008438029793e-4,0.012297994218454065,0.9599581125364265,0.9399751409988976,0.018430142715755663,0.9736166154403525
OID20057,3499,lmer,-0.019979670791478003,0.024374810395608768,0.41256066661000623,-0.014900865959183145,0.013987261855852732,0.2868393635393923,-0.024892143221158878,0.013969075670179701,0.07488652101827518,0.6326940338410536,0.3161506258015248,0.24131917562121022
OID20058,3499,lmer,-0.007833333925082736,0.02708999722641409,0.7725098535206121,-0.028848583951203603,0.011089632054826803,0.009341639442862688,-0.008644693953958178,0.011035569221159693,0.4335017730044367,0.8829982056083191,0.011734255303604484,0.6181612609250277
OID20059,3499,lmer,-0.015654145090361147,0.027043526537867287,0.562800321061877,-0.03142788511553732,0.01121257169839957,0.005105087280961275,0.00782911611873807,0.011159369667132608,0.4830148561372015,0.7532350450841879,0.006510545428555763,0.660296987523357
OID20061,3499,lmer,-0.028163424509765087,0.022264354251254646,0.20613476008391657,0.25010599709480236,0.013921671786669724,7.749439018732856e-68,0.025012906605619056,0.013915868653694733,0.07239334512631482,0.4603131913420142,3.020214700234152e-67,0.23937301787807488
OID20062,3499,lmer,-0.004461943908426438,0.024607860451966095,0.856145781910413,0.01386383889532193,0.013544300364350729,0.3061305575565389,-0.024367510969914723,0.013520731156138195,0.07163599439714348,0.926328926978259,0.33677817829799145,0.2379454677532391
OID20063,3216,lmer,-0.052474086715471886,0.02412281482723154,0.029808210681649582,0.052925935086738346,0.015603364283483556,7.06205380739619e-4,-0.009315202163955314,0.015599677931693482,0.5504760014274792,0.20020626885552106,9.38290149046321e-4,0.7118216498456892
OID20064,3499,lmer,0.008053070771994348,0.01996117355913303,0.686699470379363,0.01939226203397573,0.016475884957228525,0.23930769937367552,-0.011214272972156655,0.01650987720511847,0.497047693088406,0.8314923578785742,0.2658671247697657,0.6707619607097927
OID20065,3499,lmer,-0.043682293485195,0.020424713351017924,0.03266567449396367,-0.006871808508866439,0.01643180177857308,0.6758369032390878,-0.02368346778793898,0.01646245675427136,0.15038589519072132,0.20985003636451824,0.7015167855709709,0.3344757060810703
OID20066,3499,lmer,-0.026822616635211134,0.02342303827746433,0.25238464763151935,0.12435911082569896,0.014143410063555732,2.725363534089995e-18,-0.004056824190126624,0.014132494422737474,0.7740943039860263,0.5045966655450965,5.0196834342438906e-18,0.8616441928983833
OID20067,3499,lmer,-6.815166934069091e-4,0.025711952056240547,0.9788583182700339,0.03065635331438658,0.01240773384653031,0.013551918892861515,0.015600861404320064,0.012368680210645858,0.2073183129899178,0.9891334352014979,0.016841946821358082,0.3992384285822736
OID20068,3499,lmer,-0.024844912094765907,0.018601281041113023,0.18192023117601905,0.317322315586026,0.015477522492143188,3.129437327382058e-86,0.01949590105429643,0.015510391829485779,0.20889275814387653,0.4409227493594558,1.8668051648852563e-85,0.40117840476645933
OID20069,3499,lmer,-0.031521094647810124,0.02592918040232929,0.22435534266544163,0.10276170257073824,0.012508367575691943,3.410730639207864e-16,0.01273398126543302,0.01246895230709183,0.3072383888282234,0.4766027379353698,6.06421268759403e-16,0.5042435769482858
OID20070,3499,lmer,-0.018390853571679952,0.028769326410392943,0.5227824949209525,-0.041464088625983234,0.00930114073844032,8.65915405059039e-6,-0.0026737646443431304,0.009235062228188037,0.7722067449353573,0.7207484705427979,1.2304670534698937e-5,0.8605262353968927
OID20071,3499,lmer,-0.001537746753790174,0.02434492863086162,0.9496457881300112,0.10870871504356908,0.013512555765104945,1.33939609093548e-15,0.015897991196580943,0.013490244562598092,0.23872387044900872,0.9756817710734702,2.3556286244310517e-15,0.43033504328784855
OID20072,3499,lmer,-0.0022535559173211535,0.020647395177506103,0.9131059467445678,0.23811623460078613,0.014931712304580002,1.601410485322486e-54,0.029597990118766262,0.01494619621583944,0.047784303911559356,0.954647672256176,4.7618747188175244e-54,0.1985637806271477
OID20073,3499,lmer,-0.03392673035458716,0.026637689030342346,0.2030451380237217,0.10231620255285102,0.011610590093818136,2.3140224360645358e-18,0.01105030389608279,0.011561514310029051,0.33928063851300094,0.4603131913420142,4.267436959379583e-18,0.540431985721999
OID20074,3499,lmer,0.003907517030139958,0.023247661263259816,0.866547335969586,0.016350370488944183,0.01295332371537766,0.20698001326281026,-0.01836391526358648,0.012932464052088321,0.15574390221791207,0.9308775681878354,0.23224667131178287,0.3397887581375363
OID20075,3499,lmer,-0.021304913652464234,0.026757906195562533,0.4260690075123107,0.047814142492790215,0.010961745720338359,1.3439106642041261e-5,0.013331044156229512,0.010908388503049917,0.2217958347829192,0.6452848232945514,1.897705735009015e-5,0.414326864608295
OID20076,3499,lmer,0.00839197051992062,0.023496704903707435,0.7210390848367523,0.027251489078989385,0.01305006651920528,0.036882145621545195,3.599024117873334e-5,0.013028607022655155,0.9977961586829429,0.8535930610266715,0.04441965869459275,0.9988212917226856
OID20077,3499,lmer,-0.03177987700302826,0.018177801967280416,0.08067547486503178,0.33933263883030607,0.015460774281036042,1.6882850915954913e-97,0.026852269238484747,0.015496102246008284,0.08325360851544866,0.31074303256721786,1.4819391359560424e-96,0.2536569375667822
OID20078,3499,lmer,-0.04450427890477244,0.023511176861443134,0.05861744255047645,0.179629422009373,0.010047421769087534,3.5129752273259235e-67,-0.008586071461772458,0.010002884799837615,0.3907820745473205,0.26940060467774,1.3493333231897075e-66,0.5875802489206882
OID20079,3499,lmer,-0.06934329494338101,0.021134610654351283,0.0010642077469750432,0.30140118234516466,0.010397655299112272,9.247276095840862e-159,-0.04245850752392249,0.010367079087073293,4.3541480654082835e-5,0.03888349055510064,7.949937655336129e-157,0.0013397026100198327
OID20080,3499,lmer,-0.019722021627874262,0.02250986543121314,0.38112724486409033,0.1416569759989908,0.01471713826753232,1.520415287179897e-21,0.01743205643512843,0.014717513218867724,0.2363569681982824,0.6088101675715063,2.945111918109237e-21,0.4288019625409594
OID20081,3499,lmer,-0.013276712075408951,0.02310886015726966,0.5657189151909925,-0.003638565387583552,0.012505132594693259,0.7711025751103543,-0.05111867213618877,0.012481114310444822,4.3512012900196224e-5,0.7556011402085011,0.7914089982610835,0.0013397026100198327
OID20082,3499,lmer,-0.010829426143525422,0.021757814285807982,0.6187693166505458,0.22944936326949908,0.014103782396018087,1.491525441312699e-56,0.006451680808540968,0.014102954993712637,0.6473750515904917,0.7881208123711801,4.579547127055693e-56,0.7843513133271817
OID20083,3499,lmer,-0.005638215383922825,0.020991929786403837,0.7882922891677036,0.3055867562711205,0.012171962795565525,9.487197638244378e-124,-0.024709930022561846,0.012157461250946536,0.042215708504924176,0.8932752236921633,2.2545592436250665e-122,0.18857039520082858
OID20084,3499,lmer,-0.02516026841911451,0.01902568240716029,0.18628032503258052,0.3092097754841686,0.015376758168363036,2.948690996276358e-83,0.02841601787473298,0.015405997488768381,0.06523831227547333,0.4456580597658822,1.6020490301330472e-82,0.2280999841880485
OID20085,3499,lm,-0.015366535650569862,0.018155830440497775,0.3974049274867224,0.17878156638911682,0.016704589041949144,2.5278530602262328e-26,0.03568361817536207,0.01675165043589526,0.033228642126638494,0.6225158644392763,5.196142401576145e-26,0.16406642050027756
OID20086,3499,lmer,-0.029764088890786043,0.019377533288714863,0.12480412001993005,0.35775402847733906,0.014828436371278298,2.231115852514852e-115,0.030780642438209785,0.014850078661682205,0.038302433081551325,0.37362559637832526,4.050653190621685e-114,0.17771112999583258
OID20087,3499,lmer,-0.04183704370959486,0.021317484222253727,0.04992871625649954,0.31124930664189887,0.013328952080645698,6.329369104531111e-109,-0.002531218307144128,0.013323389462210563,0.8493386598891527,0.24859022928727229,8.93755840219538e-108,0.9107243026099089
OID20088,3499,lmer,-0.03431206622237994,0.028118218602716707,0.2226013261508611,0.006324218459351576,0.009437637694141555,0.502855157398481,0.015580864138466396,0.009373675296980969,0.09660788675786405,0.4745905735513982,0.5327457865443131,0.27120995994018904
OID20089,3216,lmer,0.061933836246128526,0.022333367864223654,0.005639733342172327,0.2750088948124279,0.01222708701401052,6.88071428836968e-101,-0.026186466515061933,0.012202194436124848,0.03198209031753343,0.09008164239983449,6.935285470656749e-100,0.16034931389048065
OID20090,3499,lmer,-0.0970528126496579,0.027083028089998563,3.527310286222805e-4,0.12867153269764023,0.008701971936976867,2.1450469383146832e-47,-0.010391226525365302,0.00863968984022787,0.22920213781153195,0.021041485646182162,5.757550230205527e-47,0.4231192309040442
OID20091,3499,lmer,-0.01617669632607665,0.018614265415219933,0.38499699200408444,0.30179382677898875,0.015120093745424392,3.650469457736876e-82,0.02391552153812102,0.01514943579842749,0.1145513615913618,0.6132676880806206,1.9054146830294445e-81,0.29319484417923897
OID20092,3499,lmer,-0.031797460847629744,0.01909935716506585,0.09621139103459853,0.2764503950172514,0.015624533980681034,6.005641255336328e-66,0.028399210315232435,0.015655708430577914,0.06980668204959191,0.33704906090446757,2.224903598142977e-65,0.23453440417351396
OID20093,3499,lmer,-0.01090526415105496,0.02558255142576011,0.6699828560025711,0.12848386098145298,0.01257377180440841,5.0359332070739824e-24,0.022236464957261046,0.012536666118869482,0.07623944016404632,0.8195151230900314,1.0061539825206596e-23,0.24274698642077955
OID20094,3499,lmer,0.008724627390003643,0.0245059397176111,0.7218885537002144,0.1283537584575452,0.011950559793088055,2.5827336642300574e-26,0.008218734839449553,0.01191428897037125,0.49037449422044466,0.8535930610266715,5.305221715069893e-26,0.6660616387576022
OID20095,3499,lmer,-0.0716146629602212,0.0254028398883716,0.004894889474995455,0.10388273590457316,0.009665969232367136,2.415739951399273e-26,-1.42250314720708e-4,0.009611788767304409,0.9881933436445243,0.08724245082568119,4.96918218011265e-26,0.9936323162961626
OID20096,3499,lmer,-0.022466647766236372,0.022855041205095492,0.3258041685646228,0.090989560131944,0.013927806216249927,7.836992981809484e-11,0.004930175752990434,0.013918366212818485,0.7232048801946065,0.5723110485062455,1.2677105968914843e-10,0.8332392056794776
