protein,Nobs_epvs,model_epvs,beta_epvs,SE_epvs,P_epvs,beta_time_epvs,SE_time_epvs,P_time_epvs,beta_int_time_epvs,SE_int_time_epvs,P_int_time_epvs,P_epvs_fdr,P_time_epvs_fdr,P_time_epvs_int_fdr
OID30373,2776,lmer,0.042420724769288466,0.022084801302368905,0.055063351885621184,0.32176273854796983,0.016790643233383622,5.412280554905614e-75,0.04747623520434761,0.01791069323746053,0.008099947214317213,0.9192210937719016,3.877474524997331e-74,0.03985883115732191
OID30374,2776,lmer,-0.01075834986702207,0.027414406209829854,0.6948267480048136,0.045086696012546765,0.0099911380653182,6.795694215622162e-6,-0.013254261338730162,0.010563640254288308,0.20974397123147348,0.9670887289493355,1.0176134319807161e-5,0.40070694634614185
OID30375,2776,lmer,0.006668759650380434,0.02214361541619267,0.7633608984826904,0.3057692611189039,0.017274243472750278,5.012445815411527e-65,0.05753085293620152,0.01843168755489551,0.0018281423924111778,0.9803668807023481,2.4917311425931793e-64,0.019791334122288416
OID30376,2776,lmer,0.006998247963000603,0.035277131484527074,0.8427917206932216,0.028002643787036614,0.004035630702937153,5.459120893309128e-12,0.0068362967953443645,0.004238983951490067,0.10697758759182785,0.9935627375216066,9.447608271842854e-12,0.2523773111629643
OID30377,2776,lmer,0.04736668385044355,0.0336037349475112,0.15900098219351871,0.0812752698932296,0.006778766438516625,5.898966701426961e-32,0.005724732708852233,0.007133649547269181,0.42236929434704795,0.9192210937719016,1.4368899723559173e-31,0.6269758358960476
OID30378,2776,lmer,-0.03598271563667415,0.028001534268060433,0.19910114607266377,0.23575197647196003,0.010206722918226966,3.588549221911544e-104,2.556951520478262e-4,0.010791596699978121,0.9810993171146167,0.9192210937719016,9.282592367829594e-103,0.9888123267643353
OID30379,2776,lmer,-0.0465511138320097,0.02837281173803542,0.10119768821106473,0.07260287005722425,0.014473097198887439,5.754072807575464e-7,0.024452831451520274,0.015363947032797825,0.111650899759905,0.9192210937719016,8.917897569747128e-7,0.2604593615308877
OID30380,2776,lmer,0.013138565192841952,0.029704635037415314,0.6583713299622213,0.055803413313698993,0.014196629251049508,8.773732890039526e-5,-0.00976414956999297,0.01505811737643455,0.5167871270602036,0.9617650593221932,1.2552922779043334e-4,0.7045563304090369
OID30381,2776,lmer,-0.027853248201011396,0.02867898402025737,0.3316957726974914,0.15285261685400206,0.010720576362659657,6.914653915145483e-44,-0.03332511444713316,0.011338015984130236,0.003330964063631103,0.9192210937719016,2.0252037468908066e-43,0.02483777540304519
OID30382,2776,lmer,6.143137918342644e-4,0.022505802224789925,0.978229682046683,0.224599057947707,0.01785191465264156,6.233532569380274e-35,0.050560797512937995,0.019051439993949114,0.008023844539937071,0.9961798191870869,1.5761778287455487e-34,0.0398227805268677
OID30383,2776,lmer,-0.0366840519513564,0.03009717653482826,0.22320785132435306,0.029123896542193318,0.009498604887758617,0.0021994407650202893,-0.02631482041662279,0.010028236619198582,0.00876021786193336,0.9192210937719016,0.0029342607741461913,0.04190853815127858
OID30384,2776,lmer,-0.016171456013168262,0.02813575030783211,0.5655898711143235,0.0674604585792209,0.014532618192201145,3.687089237224829e-6,0.024482776540121355,0.015429569155801461,0.11274155521642547,0.9254680193201702,5.572575925753968e-6,0.2617502509115263
OID30385,2549,lmer,0.019201292158626426,0.02152859808283839,0.3727064416867901,0.27939500594239963,0.01846502780300227,1.2163066194847659e-48,0.03855571022702086,0.019892624506678412,0.05276573739002243,0.9192210937719016,3.9679288490557704e-48,0.15003331750100737
OID30386,2776,lmer,0.020757741886285107,0.020744323118048837,0.3172612344416775,0.33032595053199915,0.017316164085826848,2.247050617823173e-74,0.06115981456356434,0.018489401033652566,9.580845362321176e-4,0.9192210937719016,1.560125642730911e-73,0.01724478355996111
OID30387,2776,lmer,-0.03587551437256225,0.02230776887256178,0.10812669416238824,0.27715636922078163,0.011587356195818747,8.362874229844979e-111,-0.003397653620723548,0.012303401694168903,0.7824591723968455,0.9192210937719016,2.9451423341972136e-109,0.8916678989925846
OID30388,2776,lmer,0.055415051895669774,0.034125956527746824,0.10474824640630558,0.033366196666060166,0.006088645218833366,4.834603315646263e-8,0.004119708000458458,0.00640373303725084,0.5200909507196368,0.9192210937719016,7.663527923879625e-8,0.7078330931011828
OID30389,2776,lmer,-0.03669367147793534,0.02833561356862568,0.19565201665475693,-0.1027833893605806,0.011635023861962522,2.2543216823638762e-18,-0.013438450822503195,0.012318302634420294,0.27544405559259727,0.9192210937719016,4.4462768404518285e-18,0.48297718926044503
OID30390,2776,lmer,-0.005763212858392959,0.02822121174212702,0.8382293462999737,0.15394424207050905,0.010060905403903432,6.495522200628516e-50,-0.002669133011840973,0.010634893784320297,0.8018583521757032,0.9919612871396044,2.1823461370617415e-49,0.9032107758803779
OID30391,2776,lmer,0.02068606528580813,0.03221657587228794,0.5209707183931334,0.12975266256835785,0.010558134737387847,1.923108808676568e-33,-0.00243123156422938,0.011150893686093356,0.8274297513562069,0.9192210937719016,4.763768684543737e-33,0.913705010658932
OID30393,2776,lmer,-0.019861456120971784,0.026848804018531524,0.4596364942844794,0.29399146916729074,0.01188824791687402,2.8576845692146e-117,0.017972449343534525,0.012597767844229864,0.15385278655144008,0.9192210937719016,1.3472599993248832e-115,0.32956498385636784
OID30394,2776,lmer,-0.02579184654678668,0.029485917295574277,0.38195299911012126,0.1885305024879838,0.011370856541641482,9.5362211783879e-58,-0.0029895224337995407,0.012029925644399855,0.8037696562781971,0.9192210937719016,3.898513916703194e-57,0.9046664248368002
OID30395,2776,lmer,-0.06034262266733543,0.032011924553783835,0.05973855453844656,0.02761420635297795,0.008193766054360193,7.665486343557048e-4,0.006655003845339021,0.008635464885396604,0.4410074637808812,0.9192210937719016,0.001048980177070096,0.6391000578242516
OID30396,2776,lmer,-0.0406177570007543,0.022159264688368336,0.06712242976181074,0.130971341934453,0.013784509484061421,5.963014522287826e-21,-0.018659418830558456,0.014669527835322327,0.2035369921484511,0.9192210937719016,1.2257307629147197e-20,0.39269876438938783
OID30397,2776,lmer,-0.04064414246564604,0.027620005611233733,0.14148077767222375,0.2601522217960815,0.010920702422162736,6.627097970031286e-110,0.001373199801672463,0.011556963288410953,0.905430775034399,0.9192210937719016,2.2012508370910742e-108,0.951272003015792
OID30398,2776,lmer,-0.019392734405104337,0.02740904765725071,0.47941334871183483,0.04453422503550179,0.014155476498131248,0.0016803190507574863,-0.008206591768642062,0.015029126336155049,0.5850999210964452,0.9192210937719016,0.002254048914806853,0.7554094829350306
OID30399,2776,lmer,0.013573647307264257,0.02484506042730727,0.5849688079689841,0.15416010087682622,0.015410049653358668,5.341566518210303e-23,0.01790110497331432,0.016398841885637706,0.27514659156785026,0.9358860567560704,1.1355199223802701e-22,0.4827451903678429
OID30400,2776,lmer,-0.020766088158901106,0.02542554850143753,0.41428474709104046,0.25895269035068963,0.011199919794188183,2.0741541517603296e-104,-0.007707676269495043,0.01186761085573058,0.5161140523497612,0.9192210937719016,5.413171951424503e-103,0.7039670438723061
OID30401,2776,lmer,0.05239739259253701,0.03171517117621415,0.09884481270860533,-0.022626614113946498,0.011403455362883327,0.04737927970873467,0.003108918867742176,0.012055134237365914,0.7965191904923863,0.9192210937719016,0.057813774051068044,0.9006675411254333
OID30402,2776,lmer,-0.05616276938038667,0.028901286305595835,0.052284908149890084,-0.11901628178905892,0.012884745080428637,6.574974907857226e-20,-0.0020887105541597065,0.013654876039217494,0.878442962135642,0.9192210937719016,1.330010495201846e-19,0.9390623951363716
OID30403,2776,lmer,-0.05151879475375634,0.026292213461412903,0.05035601666962869,0.2988446410539801,0.012510734283230003,1.7583266686037823e-110,-0.0162197176278692,0.013269190903743242,0.22172726381914404,0.9192210937719016,5.907573393481444e-109,0.41625484402270907
OID30404,2776,lmer,0.036661423104406954,0.02431938856660219,0.13202003665916878,0.12366206838464869,0.014477350783085706,2.653580102635221e-17,-0.026472609679873093,0.01539844735985803,0.08574832025422265,0.9192210937719016,5.140102478464381e-17,0.21495912530282402
OID30405,2776,lmer,-0.06475166138907072,0.03332734932944033,0.05232827980700821,0.015584274127478584,0.008182499857327965,0.05698749846797441,-0.012060229830616295,0.008621034990370945,0.16200219362025864,0.9192210937719016,0.06908936458809174,0.3423950917946609
OID30406,2776,lmer,-0.08370566920557793,0.0354913935523728,0.01855628218882873,0.05325333664306218,0.008443730816035689,3.5492251460499503e-10,0.013335555921389134,0.008894372242808842,0.1339612905928175,0.8748389167410707,5.935002918709385e-10,0.2993645660571908
OID30407,2776,lmer,-0.04521784891557171,0.02926114624759587,0.12260945151773975,0.08144662238412886,0.009505025158610025,2.1469561124925792e-17,-0.002743944245919177,0.010037791054188396,0.7846061219947736,0.9192210937719016,4.1725749446913623e-17,0.8934178786874651
OID30408,2776,lmer,-0.06388445973192919,0.02797000393783761,0.022594189391088284,0.21756067974312532,0.01125220539745027,3.8314222510205534e-76,0.0037058966900438777,0.011910158004602786,0.7557184472847129,0.8795999385725233,2.8938623358483406e-75,0.87700472698367
OID30409,2776,lmer,0.008666454660725988,0.02246206958915064,0.6997138326733039,0.3494752811096344,0.016265607535406217,6.840852602325809e-92,0.04479389439101967,0.01734120927717606,0.009867384414398685,0.9670887289493355,1.1233602335167606e-90,0.04534962994227572
OID30410,2776,lmer,-0.036817631363468835,0.029479232582959345,0.21200180953488582,0.12495390867365107,0.012803783750137672,5.49029886351606e-22,0.009238339565132923,0.013564772431231201,0.4959225132818985,0.9192210937719016,1.1495804855342008e-21,0.6857055375227007
OID30411,2776,lmer,-0.029417319618594295,0.03189446545461873,0.35659393250971283,0.08099831228919874,0.01112042057551089,4.751529215154471e-13,-0.008508831414552753,0.011752109006236926,0.4691416692587449,0.9192210937719016,8.432738248874631e-13,0.665434719126801
OID30412,2776,lmer,-0.06295053226804584,0.03473403511805233,0.07025177330398438,0.04514433088026651,0.00833374551581955,6.84493033788269e-8,7.529622541910866e-4,0.008779011047376191,0.9316598105423561,0.9192210937719016,1.0797480506007072e-7,0.9634432341793367
OID30413,2776,lmer,-0.004078536961742753,0.024025216264924817,0.8652351857162675,0.20412772947639857,0.0132529115306111,1.5309264140517638e-50,-0.008254703193351129,0.014082598060204739,0.5578368421486366,0.9937700677269244,5.191296877347222e-50,0.736704215062192
OID30414,2776,lmer,0.0015954031557756073,0.020628923242042074,0.9383713057606018,0.36559984301209286,0.017391050369112458,2.0595518880812462e-88,0.060625178061772055,0.01857119542794003,0.0011164723280708507,0.9942598717043266,2.86670008041023e-87,0.017895231870260334
OID30415,2776,lmer,-0.004338153978227014,0.022335418768659895,0.8460409352347859,0.22862270795229608,0.017346293832140702,5.094683901948206e-38,0.03453264676384769,0.018507679599713934,0.0622192572751413,0.9935627375216066,1.3537964586722368e-37,0.17012805333511508
OID30416,2776,lmer,0.009935427777187218,0.024340282136963712,0.6832294853312335,0.0529870051064281,0.017107489393069542,0.0019813772275607345,0.018093354241155487,0.018232517400745368,0.32114709942542513,0.96687582788308,0.0026493895865324917,0.5321256065654819
OID30417,2776,lmer,-0.051600813901317814,0.026595987417957583,0.05266389184904486,0.18781869383303626,0.015851156263108717,2.6869855191854024e-31,0.0216727036942863,0.016859905263136663,0.19879295977091824,0.9192210937719016,6.490957580643744e-31,0.387381214273596
OID30418,2776,lmer,-0.03344815467124417,0.023958954250511873,0.16302793007136462,0.25682598584183164,0.01274652237539521,5.2256819407921526e-82,0.0031536655121929403,0.013538301639700469,0.8158305478504676,0.9192210937719016,5.125727621790423e-81,0.9084467395683493
OID30419,2776,lmer,-0.033627704526954245,0.024151768780200648,0.16414969354224396,0.31498357116043624,0.015302367718556295,3.5024872240762375e-85,0.029467156897199753,0.016288509696566835,0.07060027133910757,0.9192210937719016,4.014811825872487e-84,0.18574670848263852
OID20049,2776,lmer,-0.0017334349117137631,0.025179121776488345,0.9451285093406789,0.2995618780074043,0.013549732911139463,1.4003140335258144e-96,5.468999518561305e-4,0.014393489828574623,0.9696946863357695,0.9942598717043266,2.822839944824797e-95,0.981786480138363
OID20050,2776,lmer,0.06395471357737896,0.02528340241575182,0.011587685740741302,0.09737941967897219,0.016742163034193135,7.03695456419302e-9,0.023822622937492842,0.01783062346940954,0.18169618680716268,0.7737065653031864,1.1395577945227808e-8,0.36686656140853396
OID20051,2776,lmer,0.015316570289635704,0.02070825880075615,0.4597105813891732,0.3413761619114037,0.01730666026431635,6.069972546649089e-79,0.05834224886369676,0.018479474022980252,0.0016187573687421624,0.9192210937719016,5.15771213774863e-78,0.019170109307136637
OID20052,2776,lmer,0.023844004003906554,0.023311603197993552,0.3066548871715477,0.08420676677113689,0.01754991367857367,1.7266692217605104e-6,0.03934121956184625,0.018718589410949123,0.035712326675131405,0.9192210937719016,2.6369143862100167e-6,0.11332843179741837
OID20053,2776,lmer,-0.001438381883021349,0.027616653284320884,0.9584731421329262,0.06454212748415684,0.016065272967031613,6.111338272101567e-5,0.06064659176903584,0.017082462901015512,3.945028281698936e-4,0.9942598717043266,8.791063862870511e-5,0.015172786404481565
OID20054,2776,lmer,0.014613029624348364,0.02182359790793843,0.5032843800637521,0.06922753243134752,0.017978894261787164,1.217991981232636e-4,-0.010041839659584776,0.01919448133275325,0.6009233768919438,0.9192210937719016,1.7307683816932402e-4,0.7677006252863424
OID20055,2776,lmer,6.70301678622088e-4,0.030258264417358557,0.9823308961195071,-0.01543340565182785,0.014908815012464736,0.3007132829293406,0.011735525286569529,0.015819565241835514,0.4582803993319726,0.996915644360467,0.33446914992483356,0.6557656902185782
OID20056,2776,lmer,-0.008349282712297889,0.03030481931590401,0.7829854702099238,-0.03487573287348965,0.014085076504574195,0.013370097643250386,0.006998371752917656,0.014934608702339884,0.6394099995254138,0.9854769261038971,0.016991650178791687,0.797649370357068
OID20057,2776,lmer,0.0164826774824965,0.028469611773102487,0.5627587629278855,-0.01436801953868377,0.015613210428475147,0.3575600785359323,0.026300266809129398,0.016589437098412655,0.11305441769414279,0.9254680193201702,0.392322863949148,0.2618526647543418
OID20058,2776,lmer,0.00783588189308061,0.030615970415288338,0.7980527116010301,-0.030030946977837827,0.012685296134375398,0.018014327203741975,-0.009194279319245368,0.013431679087169095,0.493731238548068,0.9876628897025737,0.022735698798159665,0.6836458599128389
OID20059,2776,lmer,0.0012848323216989766,0.032932146593886776,0.968887141409184,-0.030483366237780432,0.012122929014974566,0.012001927452771302,0.004959007209095346,0.012818978625469083,0.6989126346210397,0.9942598717043266,0.015306123012412966,0.8369199635384265
OID20061,2776,lmer,0.011228230076683122,0.025786475356746948,0.6633505064570833,0.26815334966885,0.015410685812601074,4.649026136163333e-63,0.05502815308524722,0.016391961992481413,8.037200196101447e-4,0.963225797503256,2.1604297926876664e-62,0.016525905900956768
OID20062,2776,lmer,0.035756681031933496,0.02815248154133746,0.20436376522795613,0.0060536123299013275,0.015153443102587934,0.6895787829893155,-0.007863737836547882,0.01609711387761115,0.6252402867181518,0.9192210937719016,0.7193571672654423,0.7877488612401542
OID20063,2549,lmer,0.04747734546246784,0.028014293598742357,0.09045958678474181,0.04850285251994063,0.01765385835550034,0.006068418901276883,0.017779106168668166,0.018976586697307854,0.3489440604485935,0.9192210937719016,0.007887055779649769,0.5610360223824196
OID20064,2776,lmer,0.03597638269588745,0.022425745061744787,0.10900051237100668,0.014221814872335467,0.01840236454181851,0.43972126277042434,-0.005050688300382266,0.019645794990336893,0.7971394460167044,0.9192210937719016,0.47533478220338393,0.9006720528437677
OID20065,2776,lmer,-0.005909961233639679,0.023610221605759426,0.802401023431062,-0.025208420259414426,0.01870581564601085,0.17793993717109716,-0.015439520219982105,0.019962468034926593,0.4393677860448978,0.9876628897025737,0.2041848844284314,0.6378329396969151
OID20066,2776,lmer,0.019359926979235876,0.027079689691874947,0.4748355797085879,0.12165952471626097,0.015794226312255143,2.1257782349939402e-14,0.0506395682566936,0.01679480674433271,0.0026029434925236698,0.9192210937719016,3.903046344778447e-14,0.022802335958622452
OID20067,2776,lmer,0.030174855599152565,0.029932337900144625,0.3136661285317097,0.025551340787122723,0.013234609172398751,0.05367556057903178,0.0092987099032112875,0.014024238446087921,0.5073836985261222,0.9192210937719016,0.06520933648067742,0.6966099346133655
OID20068,2776,lmer,0.013054346000343678,0.021177030180126875,0.5377584913958098,0.32816618940814973,0.017297345081687895,1.2356903085100272e-73,0.05832455052261224,0.01846523473266178,0.0016106749739933591,0.9192210937719016,8.153324541252392e-73,0.019170109307136637
OID20069,2776,lmer,0.038220254765277545,0.029837068429569374,0.20052442760313427,0.11144114850117506,0.013880755266568274,1.7132502891272622e-15,0.03908459239685799,0.014718136029624572,0.007985985222958368,0.9192210937719016,3.2122069243867785e-15,0.039766669176673444
OID20070,2776,lmer,0.0419040079386121,0.033205493859814535,0.20727847737582417,-0.04519186765898982,0.010244551706120415,1.085735821474733e-5,0.02148230441397341,0.0108134874681698,0.04711219080297087,0.9192210937719016,1.606075812839395e-5,0.13760785155898217
OID20071,2776,lmer,-0.0019563183741753993,0.028730973155441573,0.9457279375852079,0.11323197154311446,0.015160743220069767,1.227125836450085e-13,0.014492352063211087,0.016100818683911323,0.3681837775629243,0.9942598717043266,2.2127629981144962e-13,0.5798710925293904
OID20072,2776,lmer,-0.002509305980309378,0.023924681781610797,0.9164906886282309,0.245756456710933,0.016628985080553372,6.9239386231909805e-47,0.03231332882497338,0.01772024786747142,0.06838307477470644,0.9937700677269244,2.159943713509844e-46,0.18187782308140757
OID20073,2776,lmer,-0.02302281936975322,0.028386988853931244,0.4175529209835529,0.10273137999323594,0.01298577835519732,4.295608578376281e-15,0.02596026283045426,0.013766302317953139,0.05948037576727501,0.9192210937719016,7.987317986382869e-15,0.16401071750254378
OID20074,2776,lmer,0.02123676159307722,0.02735845818740645,0.43780209168813333,0.016517688098883276,0.014512778621907363,0.2552013970042178,0.009037908893562681,0.015413704331834486,0.5577076487338557,0.9192210937719016,0.2860251853693745,0.736704215062192
OID20075,2776,lmer,0.0164006425414135,0.03133224216376156,0.6007903119876539,0.050738812474634784,0.012370262631580533,4.275616060193017e-5,0.004731123111899473,0.013090756685997683,0.7178346646152678,0.9429894507457628,6.211543610310232e-5,0.8491423410240501
OID20076,2776,lmer,0.002126764841229068,0.026893262131614498,0.9369846005379112,0.027432377075808523,0.014792188117105743,0.06381939933573504,0.019890260448307218,0.015717665098930838,0.2058607114085637,0.9942598717043266,0.07711620680378402,0.3958755654258103
OID20077,2776,lmer,0.011429749372827367,0.0209031010951502,0.5846510991872618,0.34357711558781406,0.0172908271583692,5.420850545709342e-80,0.04888580491935668,0.01846065566185609,0.008162562084027743,0.9358860567560704,4.8161538434979964e-79,0.03996510715513081
OID20078,2776,lmer,-0.010370982860425504,0.02672963787095013,0.69810826518877,0.17220936331035702,0.010900026124488241,6.640281463156396e-53,0.005750960038323267,0.01153920754263043,0.6182725806694507,0.9670887289493355,2.4051477963824222e-52,0.7813092082303664
OID20079,2776,lmer,0.02163868607082704,0.02527901659766486,0.3922195630843709,0.30326337544955073,0.012147182538309041,2.878007167811519e-119,0.002357726020975774,0.012885178314879755,0.8548338756250107,0.9192210937719016,1.4758622721952756e-117,0.9283438757089234
OID20080,2776,lmer,0.003283501868769912,0.025481050800455398,0.8974961883556645,0.142688426843432,0.016667791301797956,2.277131177177226e-17,0.03803488690958373,0.01774880344477612,0.03224648136281389,0.9937700677269244,4.422627528829921e-17,0.1047566667208945
OID20081,2776,lmer,-0.025097902295196414,0.026442199462126458,0.3427855028677482,1.7886385716158308e-5,0.013933306631310975,0.998975879048824,-0.01975148065890921,0.014797007448274713,0.18209591786088997,0.9192210937719016,0.9990897882065495,0.36708025372922853
OID20082,2776,lmer,0.0281622227345855,0.025050158348215838,0.26120502107949645,0.22870733935081924,0.01594721338934009,2.25026506770414e-44,0.03139772022154812,0.016975897992501297,0.06453729844401235,0.9192210937719016,6.677690145075332e-44,0.17466900310356304
OID20083,2776,lmer,-0.0508076178578809,0.024061321456068915,0.03498791541899408,0.300670604580627,0.01369265840149574,1.8687244749457893e-95,0.0012159328576860234,0.014555597454113228,0.933433445470582,0.8893015371279973,3.5936063422806194e-94,0.964022925649355
OID20084,2776,lmer,0.027761567080141863,0.021396438026160026,0.1947905007342144,0.3146514257607831,0.01704299670131421,3.899450628707538e-70,0.05328182178034016,0.018188968205480233,0.0034380416833139408,0.9192210937719016,2.2481448101996317e-69,0.02505849593604511
OID20085,2776,lm,-0.008580059971865485,0.020677239209051908,0.6782093454547865,0.1883050118009017,0.01855437564919154,8.720817080641458e-24,0.042912967950282196,0.019825334012195783,0.030507448923450642,0.9659962860577626,1.8770948694193652e-23,0.10053356618178831
OID20086,2776,lmer,-4.583388590268038e-4,0.0218036709812635,0.9832333326202864,0.3683424090518437,0.016490422577051723,2.514967225208035e-98,0.061371069179829506,0.017589436753761702,4.959584967029253e-4,0.996915644360467,5.326992173393541e-97,0.016074178589951946
OID20087,2776,lmer,-0.020715274057875536,0.025075862774072654,0.40895620057007687,0.31446202258606915,0.015095101189054607,5.114499079053522e-87,0.018695736132481888,0.01605773397589898,0.24445854436336228,0.9192210937719016,6.556877547400634e-86,0.4429958618562356
OID20088,2776,lmer,-0.030532535576872948,0.032823651751252146,0.35250782180090634,0.008466570271961205,0.010654056618592606,0.42689957559482083,-6.666535231796087e-4,0.011251142710692726,0.9527577427022524,0.9192210937719016,0.46232955148709204,0.9737450636079316
OID20089,2549,lmer,-0.04261656556305909,0.026218186578489452,0.10440194487049352,0.27184599274585963,0.013537815423552119,9.618251644682568e-81,0.022103767369718863,0.014525085201830823,0.12825516348020502,0.9192210937719016,8.953550814460874e-80,0.2892668540529624
OID20090,2776,lmer,0.02268735452534302,0.03287144343238768,0.4902498640255961,0.12412435661484052,0.009942829913587328,2.0456775149459176e-34,-0.005687875274625366,0.010493116548961064,0.5878442242601158,0.9192210937719016,5.145882423568775e-34,0.7566132397676436
OID20091,2776,lmer,0.008039229882979209,0.02112897024341513,0.7036741451359876,0.30608067301276143,0.01677239335710519,1.0711635318926365e-68,0.06410497131422124,0.017899524170830166,3.5054061476814247e-4,0.9670887289493355,5.9075679315512765e-68,0.014340516732067196
OID20092,2776,lmer,0.03205718769326932,0.02160139343572821,0.13814725190789912,0.28426623581932087,0.017629592606117656,6.606322837755758e-55,0.05462767022717504,0.018819757721020326,0.003743589319736969,0.9192210937719016,2.5308363898768125e-54,0.02585001128369801
OID20093,2776,lmer,-0.013914108166490826,0.029419922456516933,0.6363602709524581,0.13163987493684123,0.01399111969728623,1.3932143374449867e-20,0.031753363714751466,0.01483921954460511,0.032498675358030686,0.9577138528491497,2.8557962891666874e-20,0.1052966155723084
OID20094,2776,lmer,-0.026935345949963847,0.029330369780979467,0.35867800732715716,0.12218261355609632,0.013592325531996272,5.883879194845218e-19,-0.006235412798020622,0.014411614941166618,0.6653080418224555,0.9192210937719016,1.1739644291148514e-18,0.8157279388620123
OID20095,2776,lmer,0.024387921648684904,0.02895101017736548,0.39978746772404294,0.10690102806808689,0.011019183317439564,9.469259899311265e-22,-0.006961818883184775,0.011656153623993177,0.5504031815696866,0.9192210937719016,1.9686092948568156e-21,0.73157922292816
OID20096,2776,lmer,0.01394189985557365,0.025728534074628086,0.5880271506416528,0.08902109135344595,0.015470197663189135,1.0107562583498647e-8,0.03676461221343021,0.016456515207234047,0.025598114279701187,0.9382204471931658,1.632287592904229e-8,0.08892336026637444
OID20097,2776,lmer,0.00754841990002762,0.02318414519611325,0.7448114354201669,0.24163216929889933,0.01727482206066902,2.1273011556850215e-42,0.04266947792415297,0.018423073731975617,0.020661092478092804,0.9787586300142632,6.036991532104192e-42,0.07654293195622974
OID20098,2776,lmer,-0.008555452534975005,0.02510579525295436,0.7333492328428106,0.30946263143817304,0.015179206345160687,9.694306548979162e-84,0.02609199812988499,0.016148079235871474,0.10630794416094307,0.971534526003375,1.0304166560969488e-82,0.25160568015008694
OID20099,2776,lmer,-0.015680322418024466,0.02815158788681462,0.5776641666387871,0.08762850931680209,0.012543261654119106,3.898318278453512e-12,-0.010748859305056445,0.013292888012039955,0.4188392567053466,0.9328797564006489,6.774544784732233e-12,0.6230367162085131
OID20100,2776,lmer,-0.07645839980431181,0.027198081692210295,0.005040370506836419,0.18445695496140646,0.01389945578224505,1.6798274024877205e-38,0.003154046708095648,0.014755340468982442,0.8307606577697781,0.7275628468118033,4.512992185176109e-38,0.915308481967984
OID20101,2776,lmer,0.01956566872508006,0.027862619600546475,0.4827175032837787,0.17330127491366953,0.013007876250912792,8.841993979871756e-39,0.018963880226166945,0.013793201064384369,0.16933727576288676,0.9192210937719016,2.397509128308455e-38,0.3523245876218455
OID20102,2776,lmer,0.024882275615638747,0.025840852026215562,0.33584493535367355,0.23022766213700668,0.013823279988390625,2.9762403071341044e-58,0.009712786414435754,0.014682963747180054,0.5083734051911295,0.9192210937719016,1.2392521962611093e-57,0.6976410626167472
OID20103,2776,lmer,-0.01916930002486329,0.026522553914237357,0.4700131243421455,0.16082678959018745,0.014913333212749758,2.329227747554325e-26,0.008458414055621664,0.01585080354306739,0.5936636779430453,0.9192210937719016,5.245248617951688e-26,0.760753586421535
OID20104,2776,lmer,-0.009994108774358823,0.028235562344960892,0.72345255226663,0.19833319471721977,0.013914657304638716,7.051151898647877e-44,0.019491411791139508,0.014764709298447375,0.18695232323713065,0.9670887289493355,2.063114814789564e-43,0.37377677210816207
OID20105,2776,lmer,0.0239465391545136,0.029594828634654367,0.4186371481532868,0.06044138669021554,0.012673388975882216,1.9910825766732173e-6,-0.006181816077633666,0.01342434004804284,0.6452163410225438,0.9192210937719016,3.0359595052768982e-6,0.802880955644485
OID20106,2776,lmer,-0.0587812646705928,0.027671680279267447,0.03391155936386348,0.21983100389170201,0.011799873477867165,2.810174760931611e-71,-0.020685833315764707,0.012498431919987023,0.09807852535220368,0.8795999385725233,1.7041785946479457e-70,0.23673288984681368
OID20107,2776,lmer,-0.005611708682065224,0.019626086466742604,0.7749953977601858,0.4879851200679997,0.016083742018960217,2.9780243148837733e-165,0.05509087559003075,0.017170273712147154,0.0013569325129726808,0.9836350619422592,8.70476507240527e-163,0.018571767861541546
OID20108,2776,lmer,0.020172586319163386,0.02234673343063834,0.36691710943084943,0.28154631542841413,0.016955686187002866,6.2886171236584934e-58,0.05199180640625578,0.018086347690309576,0.004090765393939017,0.9192210937719016,2.592613237299545e-57,0.026913959015810594
OID20109,2776,lmer,-0.01816782426938953,0.030653436184041843,0.5535359796875385,0.12063548846864872,0.012922899164020837,2.73174141216609e-20,0.019828366042773486,0.013686074075181019,0.14756325987617683,0.9254680193201702,5.552767835717303e-20,0.3202133694269227
OID20110,2776,lmer,0.01588779795672166,0.02093531218704248,0.4481080014073614,0.34834184684489805,0.01723712666418547,2.036134174251618e-82,0.06513716948733776,0.01840245313632318,4.105817683346142e-4,0.9192210937719016,2.045230306301539e-81,0.015193972174483636
OID20111,2036,lmer,-0.026703203954915492,0.028167346284965016,0.3434607824907475,0.353955095374287,0.018329590190650367,7.7626606464159e-74,0.014957671313571072,0.019900685556660844,0.4524119571945008,0.9192210937719016,5.20418740125543e-73,0.6514286457534609
OID20112,2776,lmer,0.0214469741598799,0.021868351768937495,0.32698370887146244,0.33638760189915196,0.016580436129708824,5.361418533041541e-83,0.06149207060366983,0.01768593118480046,5.189133095051969e-4,0.9192210937719016,5.498746095466815e-82,0.016203201628089563
OID20113,2776,lmer,-0.011105417470251528,0.03109392786749445,0.7210555648750758,-0.014145016556383349,0.009062188691594619,0.1187208248352737,-0.0073072682093607904,0.009560600102847296,0.44478039878459197,0.9670887289493355,0.13970248429690219,0.6422009850576681
