protein,Nobs_mb_present,model_mb_present,beta_mb_present,SE_mb_present,P_mb_present,beta_time_mb_present,SE_time_mb_present,P_time_mb_present,beta_int_time_mb_present,SE_int_time_mb_present,P_int_time_mb_present,P_mb_present_fdr,P_time_mb_present_fdr,P_time_mb_present_int_fdr
OID21033,2935,lmer,NA,NA,NA,-0.03273877542899149,0.01457959683683062,0.02484537156731567,NA,NA,NA,NA,0.032091480818057315,NA
OID21034,2935,lmer,NA,NA,NA,0.2643646754731205,0.02060838851960211,3.0049515826467402e-36,NA,NA,NA,NA,1.0737742635790246e-35,NA
OID21035,2935,lmer,NA,NA,NA,-0.04475271478100439,0.015472752993928729,0.00386539261708581,NA,NA,NA,NA,0.005382821638752655,NA
OID21036,2935,lmer,NA,NA,NA,0.31563161627000447,0.020136366964088458,2.713342444079241e-52,NA,NA,NA,NA,1.9297080204485696e-51,NA
OID21037,2935,lmer,NA,NA,NA,0.3127767050124092,0.02025846960652701,7.06427730846372e-51,NA,NA,NA,NA,4.725144753464405e-50,NA
OID21038,2935,lmer,NA,NA,NA,0.17631569619944348,0.013164288398162869,3.1902554764874965e-39,NA,NA,NA,NA,1.2635659563377984e-38,NA
OID21039,2935,lmer,NA,NA,NA,0.08197713262639512,0.01471136161524317,2.8569005217904587e-8,NA,NA,NA,NA,4.883462119996205e-8,NA
OID21040,2935,lmer,NA,NA,NA,0.1969863360572234,0.015119881245117359,2.7690495705807054e-37,NA,NA,NA,NA,1.0284538621102162e-36,NA
OID21041,2935,lmer,NA,NA,NA,0.3031406058723226,0.01982131434822295,5.1666315384210885e-50,NA,NA,NA,NA,3.304609187484648e-49,NA
OID21042,2935,lmer,NA,NA,NA,0.2573149224468878,0.017814453152136672,4.975021008365904e-45,NA,NA,NA,NA,2.4399306052774386e-44,NA
OID21043,2935,lmer,NA,NA,NA,0.2805086067179241,0.020150965166783157,4.207573321424852e-42,NA,NA,NA,NA,1.8220350842259026e-41,NA
OID21044,2935,lmer,NA,NA,NA,0.11884598024518768,0.0174934450781957,1.4391869665012745e-11,NA,NA,NA,NA,2.7263405723157648e-11,NA
OID21045,2935,lmer,NA,NA,NA,0.08703108814369864,0.015229674291381369,1.2668927629960066e-8,NA,NA,NA,NA,2.2029313184041207e-8,NA
OID21046,2935,lmer,NA,NA,NA,0.32710201681247764,0.019841602517229082,2.4957657062159875e-57,NA,NA,NA,NA,2.399711565549122e-56,NA
OID21047,2935,lmer,NA,NA,NA,-0.06504916737638454,0.010973592903951113,3.6203763637214833e-9,NA,NA,NA,NA,6.398041179660154e-9,NA
OID21048,2935,lmer,NA,NA,NA,0.2877484517072571,0.013252747528624242,6.178770751614669e-94,NA,NA,NA,NA,5.825982873216025e-92,NA
OID21049,2935,lmer,NA,NA,NA,0.08948092920663799,0.01537359919420659,6.834269225875592e-9,NA,NA,NA,NA,1.198354465940873e-8,NA
OID21050,2935,lmer,NA,NA,NA,0.10767916381672855,0.01460818036374569,2.4707239250258634e-13,NA,NA,NA,NA,4.92964234324273e-13,NA
OID21051,2935,lmer,NA,NA,NA,-0.01563242045517808,0.009970915792755951,0.11708909516466197,NA,NA,NA,NA,0.1403820447769922,NA
OID21052,2935,lmer,NA,NA,NA,0.1251643189752853,0.014008742610810877,9.127818513959088e-19,NA,NA,NA,NA,2.0746977850935006e-18,NA
OID21053,2935,lmer,NA,NA,NA,0.3814993310294254,0.018070478305864918,2.0311727056303682e-89,NA,NA,NA,NA,1.2632165571399077e-87,NA
OID21054,2935,lmer,NA,NA,NA,0.06118943647685786,0.012926583120511238,2.3631851147033093e-6,NA,NA,NA,NA,3.8248007144395195e-6,NA
OID21055,2935,lmer,NA,NA,NA,-0.02013562683580793,0.012796870649856172,0.11576796976930293,NA,NA,NA,NA,0.13897095210998436,NA
OID21056,2935,lmer,NA,NA,NA,0.12574333138552646,0.014096842508430059,1.0359433763830207e-18,NA,NA,NA,NA,2.3491563143270516e-18,NA
OID21057,2935,lmer,NA,NA,NA,0.11551392807648059,0.015739168087994863,3.117747643463544e-13,NA,NA,NA,NA,6.203659878722899e-13,NA
OID21058,2935,lmer,NA,NA,NA,0.21375384212141768,0.015805702374276982,6.268764060158946e-40,NA,NA,NA,NA,2.5627408878104338e-39,NA
OID21059,2935,lmer,NA,NA,NA,0.17426316964575841,0.012127784883039979,1.3808476295818105e-44,NA,NA,NA,NA,6.671434084739887e-44,NA
OID21060,2935,lmer,NA,NA,NA,0.09877714564104036,0.014978323479388177,5.456624110167182e-11,NA,NA,NA,NA,1.0152585788681523e-10,NA
OID21061,2935,lmer,NA,NA,NA,0.2904061090151283,0.02032643228847959,3.6776480109815246e-44,NA,NA,NA,NA,1.747929290422601e-43,NA
OID21062,2935,lmer,NA,NA,NA,0.12684020699073795,0.015612275482406892,7.810767576731293e-16,NA,NA,NA,NA,1.656812309636108e-15,NA
OID21063,2935,lmer,NA,NA,NA,0.1617029333784577,0.011989050911583235,1.0292309603578e-39,NA,NA,NA,NA,4.166817309038573e-39,NA
OID21064,2935,lmer,NA,NA,NA,0.25123079276276394,0.014893603334601008,9.271575929556365e-60,NA,NA,NA,NA,1.066961277247766e-58,NA
OID21065,2935,lmer,NA,NA,NA,0.03935161446585413,0.013551805079337415,0.0037278224110311718,NA,NA,NA,NA,0.005196196903883698,NA
OID21066,2935,lmer,NA,NA,NA,0.34269531812669707,0.01903301882573761,2.8630087133978057e-67,NA,NA,NA,NA,4.92269086427164e-66,NA
OID21067,2935,lmer,NA,NA,NA,0.24581761016921982,0.02074478417196613,2.3717648160933756e-31,NA,NA,NA,NA,7.229060018186587e-31,NA
OID21068,2935,lmer,NA,NA,NA,0.16503588147402742,0.017018650061264927,9.293613047822033e-22,NA,NA,NA,NA,2.2469173646636726e-21,NA
OID21069,2175,lmer,NA,NA,NA,0.16529838536110944,0.013436252619561856,3.577045500212429e-33,NA,NA,NA,NA,1.168235083477199e-32,NA
OID21070,2935,lmer,NA,NA,NA,0.2847004558884794,0.021265090956044973,3.307539123584444e-39,NA,NA,NA,NA,1.3082458536180422e-38,NA
OID21071,2935,lmer,NA,NA,NA,0.0019992042522266715,0.016068452569479138,0.9009969813110341,NA,NA,NA,NA,0.9176356015233982,NA
OID21072,2935,lmer,NA,NA,NA,0.06805379274473335,0.02087855794228804,0.001135253244920522,NA,NA,NA,NA,0.0016378801751740799,NA
OID21073,2935,lmer,NA,NA,NA,0.33191319306958805,0.02070899844397054,1.8161996053785342e-54,NA,NA,NA,NA,1.508168024579959e-53,NA
OID21074,2935,lmer,NA,NA,NA,0.09279343383660932,0.01222066027818659,4.796179384798769e-14,NA,NA,NA,NA,9.722075132986687e-14,NA
OID21075,2935,lmer,NA,NA,NA,0.0058017275991335375,0.013499858209838213,0.6674157532493528,NA,NA,NA,NA,0.7037720947863847,NA
OID21076,2935,lmer,NA,NA,NA,0.1755649691605232,0.014504320437443471,1.3795387090172042e-32,NA,NA,NA,NA,4.4311996114915256e-32,NA
OID21077,2935,lmer,NA,NA,NA,0.38800250405195563,0.020485677907931318,1.0770716806080408e-73,NA,NA,NA,NA,2.8362887589345076e-72,NA
OID21078,2935,lmer,NA,NA,NA,0.26038088804425125,0.017378715577064694,3.723915967278303e-48,NA,NA,NA,NA,2.1218336008488267e-47,NA
OID21079,2935,lmer,NA,NA,NA,0.2103598959732949,0.013293889285299997,3.4535831117373614e-53,NA,NA,NA,NA,2.5884162655405917e-52,NA
OID21080,2935,lmer,NA,NA,NA,0.2385198334170364,0.020411094314881122,1.4641723224158302e-30,NA,NA,NA,NA,4.353790130642392e-30,NA
OID21081,2935,lmer,NA,NA,NA,0.16610377977995625,0.015593858620751702,8.406693717958108e-26,NA,NA,NA,NA,2.2197620359161294e-25,NA
OID21082,2935,lmer,NA,NA,NA,0.03401922312291726,0.005092045739361839,3.0945049480425904e-11,NA,NA,NA,NA,5.8094013892925444e-11,NA
OID21083,2935,lmer,NA,NA,NA,0.1737924747963946,0.013055062277972214,8.6468677775744e-39,NA,NA,NA,NA,3.3744718977102767e-38,NA
OID21084,2935,lmer,NA,NA,NA,0.07860612786170247,0.020093289408873338,9.45920969521362e-5,NA,NA,NA,NA,1.4303812694831564e-4,NA
OID21085,2935,lmer,NA,NA,NA,0.26528261169348577,0.020354212502048375,2.5245141411995482e-37,NA,NA,NA,NA,9.388237703214096e-37,NA
OID21086,2935,lmer,NA,NA,NA,0.3195960038188819,0.020818871670043915,2.377298630715871e-50,NA,NA,NA,NA,1.5407636136546545e-49,NA
OID21087,2935,lmer,NA,NA,NA,0.4079701887526999,0.02043817130266638,6.073494392667746e-81,NA,NA,NA,NA,2.4318937136668246e-79,NA
OID21088,2935,lmer,NA,NA,NA,0.32788595150542943,0.020850176775500547,1.3080078139788375e-52,NA,NA,NA,NA,9.487113747543777e-52,NA
OID21089,2935,lmer,NA,NA,NA,0.06575154509579978,0.009458565072122456,4.909932283705978e-12,NA,NA,NA,NA,9.454368949454922e-12,NA
OID21090,2935,lmer,NA,NA,NA,0.1624323597627493,0.013926711894599356,1.9025329884670863e-30,NA,NA,NA,NA,5.6343504815494356e-30,NA
OID21091,2935,lmer,NA,NA,NA,0.3342365237435843,0.019616974003039942,7.04301713903331e-61,NA,NA,NA,NA,8.542215393109695e-60,NA
OID21092,2935,lmer,NA,NA,NA,0.04951758465762732,0.011156615506202523,9.56621755228369e-6,NA,NA,NA,NA,1.5139173744085122e-5,NA
OID21093,2935,lmer,NA,NA,NA,0.12664630492098475,0.013888730996280742,1.822209171643066e-19,NA,NA,NA,NA,4.200565779741863e-19,NA
OID21094,2935,lmer,NA,NA,NA,0.22238029659178732,0.013203773712122278,1.3799780311888936e-59,NA,NA,NA,NA,1.569523651815228e-58,NA
OID21095,2935,lmer,NA,NA,NA,0.0019923610488277893,0.013323323666203587,0.8811433588032688,NA,NA,NA,NA,0.8992954042534759,NA
OID21096,2935,lmer,NA,NA,NA,-0.0331023305116901,0.00894475381256929,2.2092256798341347e-4,NA,NA,NA,NA,3.2946768684465185e-4,NA
OID21097,2935,lmer,NA,NA,NA,0.1567897587644954,0.01422590296440757,1.873258929823316e-27,NA,NA,NA,NA,5.1077759812253284e-27,NA
OID21098,2935,lmer,NA,NA,NA,0.1899682923405249,0.013319739713753975,5.45619490518527e-44,NA,NA,NA,NA,2.584839174693119e-43,NA
OID21099,2935,lmer,NA,NA,NA,0.306696441888362,0.02035669079262161,1.1851047956620298e-48,NA,NA,NA,NA,6.942006648737702e-48,NA
OID21100,2935,lmer,NA,NA,NA,0.10583292429526055,0.01841665244236437,1.0513061397524135e-8,NA,NA,NA,NA,1.8335130349023298e-8,NA
OID21101,2935,lmer,NA,NA,NA,0.19805111219785823,0.014682276769745985,9.639451524161533e-40,NA,NA,NA,NA,3.907921886979773e-39,NA
OID21102,2935,lmer,NA,NA,NA,0.029184456996720714,0.014904980699067523,0.05036705485748656,NA,NA,NA,NA,0.06305049308284078,NA
OID21103,2935,lmer,NA,NA,NA,0.33617958677195886,0.01853652456009923,3.9074497379906376e-68,NA,NA,NA,NA,7.228782015282679e-67,NA
OID21104,2935,lmer,NA,NA,NA,0.07408386070023419,0.013456645246428589,4.167642947805095e-8,NA,NA,NA,NA,7.090815096876772e-8,NA
OID21105,2935,lmer,NA,NA,NA,-0.09498097139369673,0.01533395360092191,7.108112323175567e-10,NA,NA,NA,NA,1.2809502047251655e-9,NA
OID21106,2935,lmer,NA,NA,NA,0.029529938348348345,0.01461994043058438,0.043534813702598436,NA,NA,NA,NA,0.05482648016057528,NA
OID21107,2935,lmer,NA,NA,NA,-0.08268948251960848,0.013080959134004571,3.201084671604707e-10,NA,NA,NA,NA,5.815270661964299e-10,NA
OID21108,2935,lmer,NA,NA,NA,0.11939987802209409,0.012569535950421267,5.912521256977219e-21,NA,NA,NA,NA,1.4119525844889224e-20,NA
OID21109,2935,lmer,NA,NA,NA,0.0799726167237287,0.01524404842765724,1.7199957131045368e-7,NA,NA,NA,NA,2.8827680443833493e-7,NA
OID21110,2935,lmer,NA,NA,NA,0.23132949712925005,0.01445925810641801,2.749829568882569e-54,NA,NA,NA,NA,2.2641554450264077e-53,NA
OID21111,2935,lmer,NA,NA,NA,-0.046281448740403436,0.010149100075834602,5.428403632345985e-6,NA,NA,NA,NA,8.63757420650371e-6,NA
OID21112,2935,lmer,NA,NA,NA,0.1412847655449245,0.012830769729876238,2.087575865803905e-27,NA,NA,NA,NA,5.686844599948568e-27,NA
OID21113,2935,lmer,NA,NA,NA,0.1509523560701744,0.014670242223274784,3.1704879780679567e-24,NA,NA,NA,NA,8.058553356428381e-24,NA
OID21114,2935,lmer,NA,NA,NA,0.14238992534817932,0.01860056823717255,2.993538233838832e-14,NA,NA,NA,NA,6.09339293698531e-14,NA
OID21115,2935,lmer,NA,NA,NA,0.3496457691770262,0.020666045042020062,4.2663095673913485e-60,NA,NA,NA,NA,4.988169146193965e-59,NA
OID21116,2935,lmer,NA,NA,NA,0.15531101745674392,0.014803993109568316,4.262578793816409e-25,NA,NA,NA,NA,1.1084980261855305e-24,NA
OID21117,2935,lmer,NA,NA,NA,0.06203891509710887,0.015094597572729818,4.118030267305454e-5,NA,NA,NA,NA,6.355333934178375e-5,NA
OID21118,2935,lmer,NA,NA,NA,0.3511957255112344,0.018626562328604566,4.439546617619901e-73,NA,NA,NA,NA,1.1284169359393887e-71,NA
OID21119,2935,lmer,NA,NA,NA,0.05754003281241032,0.005005321647001974,1.2401570301520642e-29,NA,NA,NA,NA,3.5962093245381784e-29,NA
OID21120,2935,lmer,NA,NA,NA,0.15853502768092892,0.014847288532522174,6.468671273759447e-26,NA,NA,NA,NA,1.7126744685868536e-25,NA
OID21121,2935,lmer,NA,NA,NA,0.2125182072551341,0.014546527657596668,5.584848636370632e-46,NA,NA,NA,NA,2.839045663323715e-45,NA
OID21122,2935,lmer,NA,NA,NA,0.12362240368106019,0.015142415341234589,5.697109552060076e-16,NA,NA,NA,NA,1.2111019069579346e-15,NA
OID21123,2935,lmer,NA,NA,NA,0.22373195487222924,0.012350347746643169,5.568008544429523e-68,NA,NA,NA,NA,1.0046474676152775e-66,NA
OID21124,2935,lmer,NA,NA,NA,0.07044105027799437,0.01544036715356106,5.374497889489813e-6,NA,NA,NA,NA,8.556458241273815e-6,NA
OID21125,2398,lmer,NA,NA,NA,0.1072013604220661,0.016433613321500548,9.180109943783235e-11,NA,NA,NA,NA,1.7004728368617487e-10,NA
OID21126,2935,lmer,NA,NA,NA,0.06347229582715962,0.01046571412923271,1.5823758480562105e-9,NA,NA,NA,NA,2.8254640219109977e-9,NA
OID21127,2935,lmer,NA,NA,NA,0.07778368112871457,0.015388038316455993,4.7037853618408714e-7,NA,NA,NA,NA,7.776676817115875e-7,NA
OID21128,2935,lmer,NA,NA,NA,0.20711602854416866,0.017893261199248677,4.977904669847028e-30,NA,NA,NA,NA,1.4550415349962864e-29,NA
OID21129,2935,lmer,NA,NA,NA,0.1610434869485116,0.00992770469603326,1.2707719981001025e-55,NA,NA,NA,NA,1.1188152260381324e-54,NA
OID21130,2935,lmer,NA,NA,NA,0.15599754205327426,0.012441862011386558,9.509024068752081e-35,NA,NA,NA,NA,3.250862848299688e-34,NA
OID21131,2935,lmer,NA,NA,NA,0.23953456596491934,0.018023511524756626,1.1231656674206121e-38,NA,NA,NA,NA,4.365709103551129e-38,NA
OID21132,2935,lmer,NA,NA,NA,0.09864732592456966,0.012395851762845852,2.926933298651899e-15,NA,NA,NA,NA,6.124141755160701e-15,NA
OID21133,2935,lmer,NA,NA,NA,0.05419793008778948,0.011921154258830911,5.791279689786614e-6,NA,NA,NA,NA,9.19995137676428e-6,NA
OID21134,2935,lmer,NA,NA,NA,-0.055388701530982805,0.013908797285888922,7.074004698550245e-5,NA,NA,NA,NA,1.0791918441473051e-4,NA
OID21135,2935,lmer,NA,NA,NA,0.3272831454738107,0.020632519394510457,1.8903895351120397e-53,NA,NA,NA,NA,1.4502909740505229e-52,NA
OID21136,2935,lmer,NA,NA,NA,0.007513066490925556,0.011157124418424945,0.5007802922970059,NA,NA,NA,NA,0.5419403163214175,NA
OID21137,2935,lmer,NA,NA,NA,0.20702527898473705,0.012215033300005684,3.017813390542442e-60,NA,NA,NA,NA,3.5858002197380315e-59,NA
OID21138,2712,lmer,NA,NA,NA,0.1853040525401259,0.01479894815037106,1.545213978854336e-34,NA,NA,NA,NA,5.2336737661543735e-34,NA
OID21139,2935,lmer,NA,NA,NA,0.09225549588609344,0.014867012414128916,6.630055096957033e-10,NA,NA,NA,NA,1.1970136533913161e-9,NA
OID21140,2935,lmer,NA,NA,NA,0.2994950850780551,0.020336946171749373,1.1445813240297388e-46,NA,NA,NA,NA,6.017286349170731e-46,NA
OID21141,2935,lmer,NA,NA,NA,0.3910955948244616,0.020249184498166827,2.5362656475437842e-76,NA,NA,NA,NA,7.971510201903743e-75,NA
OID21142,2935,lmer,NA,NA,NA,0.17609825596861084,0.013102346012856866,1.793826468375402e-39,NA,NA,NA,NA,7.202410394314973e-39,NA
OID21143,2935,lmer,NA,NA,NA,0.35734371761721023,0.020006553441689116,2.6357582885806577e-66,NA,NA,NA,NA,4.187131237783295e-65,NA
OID21144,2935,lmer,NA,NA,NA,0.23000327313107816,0.012275810631249644,3.282333659866125e-72,NA,NA,NA,NA,7.864148596548101e-71,NA
OID21145,2935,lmer,NA,NA,NA,0.18783678234095424,0.013912374213814312,8.380689609557327e-40,NA,NA,NA,NA,3.416562863143106e-39,NA
OID21146,2935,lmer,NA,NA,NA,0.10589436623255623,0.01533893922106465,6.804169377499718e-12,NA,NA,NA,NA,1.3058822777696437e-11,NA
OID21147,2935,lmer,NA,NA,NA,0.2376949898694783,0.012982456612568947,2.697184562351542e-69,NA,NA,NA,NA,5.437152052243833e-68,NA
OID21148,2935,lmer,NA,NA,NA,0.03830341824171193,0.013173851088088892,0.003683894690638668,NA,NA,NA,NA,0.005137416116763753,NA
OID21149,2935,lm,NA,NA,NA,0.47089546269916427,0.019975265005084165,1.2449194795082716e-112,NA,NA,NA,NA,2.5992140275733412e-110,NA
OID21150,2935,lmer,NA,NA,NA,0.10030151459520588,0.013554636602352526,2.0110381601497898e-13,NA,NA,NA,NA,4.031731510368886e-13,NA
OID21151,2935,lmer,NA,NA,NA,0.32993618082051535,0.019825082046710206,2.4446431806604577e-58,NA,NA,NA,NA,2.552032863239471e-57,NA
OID21152,2935,lmer,NA,NA,NA,0.03750150536205873,0.008260418170932227,5.972665154838796e-6,NA,NA,NA,NA,9.48294418663433e-6,NA
OID21153,2935,lmer,NA,NA,NA,0.09070952221375982,0.014475115959434156,4.518309378927167e-10,NA,NA,NA,NA,8.192939401119175e-10,NA
OID21154,2935,lmer,NA,NA,NA,0.09749548728276713,0.011820864759801637,2.923058583037493e-16,NA,NA,NA,NA,6.254831799574372e-16,NA
OID21155,2935,lmer,NA,NA,NA,0.21472643743307085,0.012342453579015067,3.4666444674949097e-63,NA,NA,NA,NA,4.779717820041331e-62,NA
OID21156,2935,lmer,NA,NA,NA,0.0459024085961264,0.01272125048771725,3.159128584463133e-4,NA,NA,NA,NA,4.668419035584296e-4,NA
OID21157,2935,lmer,NA,NA,NA,0.030941679604690138,0.0165659084498969,0.06193853187562236,NA,NA,NA,NA,0.07694276611663584,NA
OID21158,2935,lmer,NA,NA,NA,0.20217876218161898,0.013255018948267416,9.449264019411415e-50,NA,NA,NA,NA,5.952629036366286e-49,NA
OID21159,2935,lmer,NA,NA,NA,0.11797520537766545,0.01480633489592967,2.7050534249569895e-15,NA,NA,NA,NA,5.663947823172838e-15,NA
OID21160,2935,lmer,NA,NA,NA,0.3953171467176684,0.020363816403958207,5.115123064190522e-77,NA,NA,NA,NA,1.6430224963328457e-75,NA
OID21161,2935,lmer,NA,NA,NA,0.06432326161188767,0.016825424534361418,1.3596515789804278e-4,NA,NA,NA,NA,2.0422721301951644e-4,NA
OID21162,2935,lmer,NA,NA,NA,0.2653663282178081,0.0189020667736754,9.208920333498008e-43,NA,NA,NA,NA,4.160382401053273e-42,NA
OID21163,2935,lmer,NA,NA,NA,0.1619803827747642,0.018590782481399254,6.1574276511082644e-18,NA,NA,NA,NA,1.3770589919043196e-17,NA
OID21164,2935,lmer,NA,NA,NA,0.012076626214915962,0.019282958998365466,0.5312003790785715,NA,NA,NA,NA,0.5725290221411006,NA
OID21165,2935,lmer,NA,NA,NA,0.038552016406348644,0.014243656121940727,0.0068563623117632025,NA,NA,NA,NA,0.009369400204433772,NA
OID21166,2935,lmer,NA,NA,NA,0.3284790081298963,0.02038183704207182,5.027310603258069e-55,NA,NA,NA,NA,4.309333986311829e-54,NA
OID21167,2935,lmer,NA,NA,NA,0.10267279060908927,0.013966220959321223,2.8571523333890473e-13,NA,NA,NA,NA,5.689002909057347e-13,NA
OID21168,2935,lmer,NA,NA,NA,-0.07890420934187438,0.012710395427217323,6.535659690878776e-10,NA,NA,NA,NA,1.180700449718088e-9,NA
OID21169,2935,lmer,NA,NA,NA,0.24890680506917948,0.019053316388367318,1.7805777335427204e-37,NA,NA,NA,NA,6.6555354413623674e-37,NA
OID21170,2935,lmer,NA,NA,NA,0.18906446144311231,0.019082229202911704,1.2757077110162372e-22,NA,NA,NA,NA,3.1308930640641994e-22,NA
OID21171,2935,lmer,NA,NA,NA,0.10833191611483994,0.013052857662641084,1.9182687938277513e-16,NA,NA,NA,NA,4.119838122232562e-16,NA
OID21172,2935,lmer,NA,NA,NA,0.049729407773754085,0.019483488016586833,0.010773070145153607,NA,NA,NA,NA,0.014431569218278642,NA
OID21173,2935,lmer,NA,NA,NA,0.03458033025904015,0.013545801740398168,0.010759832349510548,NA,NA,NA,NA,0.014420444730682866,NA
OID21174,2935,lmer,NA,NA,NA,0.31919373550955893,0.01965452429996428,8.758425758948563e-56,NA,NA,NA,NA,7.757841967698984e-55,NA
OID21175,2935,lmer,NA,NA,NA,0.33280899761858806,0.020328679492986897,1.2823051586218528e-56,NA,NA,NA,NA,1.1898977710005321e-55,NA
OID21176,2935,lmer,NA,NA,NA,0.1962462832670182,0.01916757653061405,5.251825448997801e-24,NA,NA,NA,NA,1.3290983365732097e-23,NA
OID21177,2935,lmer,NA,NA,NA,0.0773345467215525,0.01665906702947472,3.6733853197539238e-6,NA,NA,NA,NA,5.886680531601272e-6,NA
OID21178,2935,lmer,NA,NA,NA,0.04173225407920617,0.018340970954149584,0.022991982471482902,NA,NA,NA,NA,0.02980291120361176,NA
OID21179,2935,lmer,NA,NA,NA,0.31532007054995753,0.0203743125892643,4.161785248751415e-51,NA,NA,NA,NA,2.822482200023291e-50,NA
OID21181,2935,lmer,NA,NA,NA,0.1895905295749132,0.02022139122267055,1.797448230357157e-20,NA,NA,NA,NA,4.240469069680363e-20,NA
OID21182,2935,lmer,NA,NA,NA,0.26563999386186404,0.019807709927224748,2.5176131862056155e-39,NA,NA,NA,NA,1.001222223575376e-38,NA
OID21183,2935,lmer,NA,NA,NA,0.109344502728655,0.017107684093216727,2.042829286003967e-10,NA,NA,NA,NA,3.7273345836389483e-10,NA
OID21184,2935,lmer,NA,NA,NA,0.13235802069092206,0.02061122183571219,1.684628089294945e-10,NA,NA,NA,NA,3.081456761582681e-10,NA
OID21185,2935,lmer,NA,NA,NA,0.030605561570464717,0.008296508701208375,2.3136152999956206e-4,NA,NA,NA,NA,3.4468386961708454e-4,NA
OID21186,2935,lmer,NA,NA,NA,0.21126663973937743,0.020512558790926755,2.858603485409723e-24,NA,NA,NA,NA,7.272147944171122e-24,NA
OID21187,2935,lmer,NA,NA,NA,0.11569206868971477,0.01766588893214337,7.385052123671044e-11,NA,NA,NA,NA,1.3697022434955877e-10,NA
OID21188,2935,lmer,NA,NA,NA,-0.0021344762283009295,0.01772745696837273,0.9041746218507105,NA,NA,NA,NA,0.9202306475172796,NA
OID21189,2712,lmer,NA,NA,NA,-0.0842317009389322,0.018483379273779237,5.5351653351430555e-6,NA,NA,NA,NA,8.802659561818906e-6,NA
OID21191,2935,lmer,NA,NA,NA,0.11464372009559286,0.012494465520673263,1.1024754100413278e-19,NA,NA,NA,NA,2.5494743857205705e-19,NA
OID21192,2935,lmer,NA,NA,NA,0.049800574138958775,0.020222899426775756,0.01387824422859029,NA,NA,NA,NA,0.018380656039949896,NA
OID21193,2935,lmer,NA,NA,NA,0.08505769193106505,0.013821837107874232,9.136602067292032e-10,NA,NA,NA,NA,1.6414436289302157e-9,NA
OID21194,2935,lmer,NA,NA,NA,0.20516316516894278,0.019834457942709823,1.8507327006116233e-24,NA,NA,NA,NA,4.732888612325262e-24,NA
OID21195,2935,lmer,NA,NA,NA,-0.0017243237738891284,0.01570047777635938,0.9125583018532086,NA,NA,NA,NA,0.9271490845731417,NA
OID21196,2935,lmer,NA,NA,NA,0.05299466122051608,0.010488836294614482,4.7667091930336987e-7,NA,NA,NA,NA,7.876252668873658e-7,NA
OID21197,2935,lmer,NA,NA,NA,0.2862201062058411,0.020923353889702328,8.804452401571599e-41,NA,NA,NA,NA,3.676487767113398e-40,NA
OID21198,2935,lmer,NA,NA,NA,-0.18355614534605624,0.020066494465925754,1.3982748931007705e-19,NA,NA,NA,NA,3.230954555362492e-19,NA
OID21199,2935,lmer,NA,NA,NA,0.23950553601165905,0.017067242808485133,1.0294028815386634e-42,NA,NA,NA,NA,4.6362783093027936e-42,NA
OID21200,2935,lmer,NA,NA,NA,0.32801731980848703,0.020091336256251296,2.482866188227529e-56,NA,NA,NA,NA,2.2750526232567608e-55,NA
OID21201,2935,lmer,NA,NA,NA,-0.001941000995552655,0.006723612303095619,0.7728538860161012,NA,NA,NA,NA,0.8027903016435904,NA
OID21202,2935,lmer,NA,NA,NA,0.26709825046060853,0.0199690921458885,3.999838112062501e-39,NA,NA,NA,NA,1.5756774665173436e-38,NA
OID21203,2935,lmer,NA,NA,NA,0.0046342608924371045,0.01711899699936653,0.786643245829203,NA,NA,NA,NA,0.8162435951575294,NA
OID21204,2935,lmer,NA,NA,NA,0.30005793574126893,0.020139625848981088,1.138810668852201e-47,NA,NA,NA,NA,6.376903419645563e-47,NA
OID21205,2935,lmer,NA,NA,NA,0.28951492141117546,0.01948663610945897,1.9912900503691664e-47,NA,NA,NA,NA,1.094086619779901e-46,NA
OID21206,2935,lmer,NA,NA,NA,0.1313689582618123,0.021768529878491497,1.8934921768322916e-9,NA,NA,NA,NA,3.3768624971816888e-9,NA
OID21207,2935,lmer,NA,NA,NA,0.21907911244023748,0.018986150504760185,7.359103545919248e-30,NA,NA,NA,NA,2.1467724216289384e-29,NA
OID21208,2935,lmer,NA,NA,NA,-0.047022649110999494,0.015850866358220146,0.003047827894654995,NA,NA,NA,NA,0.0042748564952382676,NA
OID21209,2935,lmer,NA,NA,NA,0.2783998446221423,0.019694056405843215,2.642433268253389e-43,NA,NA,NA,NA,1.2106320443737707e-42,NA
OID21210,2935,lmer,NA,NA,NA,0.07471810097111796,0.018235702009055076,4.350847938148062e-5,NA,NA,NA,NA,6.696960781046228e-5,NA
OID21211,2935,lmer,NA,NA,NA,0.04089558622157994,0.012332729783152646,9.298440239354646e-4,NA,NA,NA,NA,0.001346178346688144,NA
OID21212,2935,lmer,NA,NA,NA,0.2632066736677736,0.020425992144855923,1.5121720017811476e-36,NA,NA,NA,NA,5.4907810698214836e-36,NA
OID21213,2935,lmer,NA,NA,NA,-0.03804153637921752,0.015149211044147882,0.012114799606541755,NA,NA,NA,NA,0.016132828815454008,NA
OID21214,2935,lmer,NA,NA,NA,0.09273013725936907,0.012170064429970623,3.938297098039482e-14,NA,NA,NA,NA,7.999751506302576e-14,NA
OID21215,2935,lmer,NA,NA,NA,0.058852984438733186,0.013817534334290019,2.147883554207455e-5,NA,NA,NA,NA,3.353773306062175e-5,NA
